------------------------------------------------------------
Client connecting to 10.0.100.5, UDP port 5060 with pid 57 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.2%uesimtun0 port 39759 connected with 10.0.100.5 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 18:52:15 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   2.472 ms 0/13 (0%) 23.260/13.465/29.584/8.897 ms 13 pps 13/0(0) pkts 1
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   3.815 ms 0/11 (0%) 21.888/14.795/29.517/4.000 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  16800 Bytes  134400 bits/sec   3.071 ms 0/12 (0%) 22.918/18.550/25.308/2.037 ms 11 pps 12/0(0) pkts 1
[ *1] 3.00-4.00 sec  15400 Bytes  123200 bits/sec   3.417 ms 0/11 (0%) 21.942/16.464/29.041/3.463 ms 11 pps 11/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   2.788 ms 0/11 (0%) 21.875/17.401/26.527/2.406 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   2.652 ms 0/12 (0%) 23.651/21.204/28.006/2.111 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   2.974 ms 0/11 (0%) 23.609/19.456/32.132/3.351 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   4.295 ms 0/12 (0%) 24.075/18.819/32.065/4.130 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   3.191 ms 0/11 (0%) 23.268/18.361/26.855/2.120 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  15400 Bytes  123200 bits/sec   3.909 ms 0/11 (0%) 24.269/19.190/29.444/3.417 ms 11 pps 11/0(0) pkts 1
[ *1] 10.00-11.00 sec  16800 Bytes  134400 bits/sec   3.973 ms 0/12 (0%) 24.161/19.820/28.513/3.026 ms 11 pps 12/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   3.448 ms 0/11 (0%) 24.072/19.511/29.171/3.182 ms 12 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   3.267 ms 0/12 (0%) 22.983/16.398/26.911/2.736 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   3.320 ms 0/11 (0%) 23.378/19.512/27.067/2.369 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   3.563 ms 0/12 (0%) 22.756/17.796/27.872/3.031 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   3.195 ms 0/11 (0%) 22.061/16.162/27.641/2.878 ms 11 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  16800 Bytes  134400 bits/sec   3.447 ms 0/12 (0%) 22.848/16.152/29.244/3.728 ms 11 pps 12/0(0) pkts 1
[ *1] 17.00-18.00 sec  15400 Bytes  123200 bits/sec   3.283 ms 0/11 (0%) 22.574/16.054/27.717/2.967 ms 11 pps 11/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   2.768 ms 0/11 (0%) 22.933/17.680/25.813/2.107 ms 11 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   3.113 ms 0/12 (0%) 24.391/19.553/30.547/3.137 ms 11 pps 12/0(0) pkts 1
