------------------------------------------------------------
Client connecting to 10.0.100.9, UDP port 5060 with pid 57 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.7%uesimtun0 port 46632 connected with 10.0.100.9 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 18:52:15 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   1.520 ms 0/13 (0%) 22.816/17.951/28.932/6.714 ms 13 pps 13/0(0) pkts 1
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   2.360 ms 0/11 (0%) 23.896/17.357/28.143/3.346 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  16800 Bytes  134400 bits/sec   3.262 ms 0/12 (0%) 23.175/18.787/29.877/3.355 ms 11 pps 12/0(0) pkts 1
[ *1] 3.00-4.00 sec  15400 Bytes  123200 bits/sec   3.009 ms 0/11 (0%) 23.985/21.201/27.569/2.099 ms 11 pps 11/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   3.040 ms 0/11 (0%) 22.528/18.499/25.807/2.392 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   3.471 ms 0/12 (0%) 22.979/14.272/26.745/3.576 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   2.853 ms 0/11 (0%) 24.438/20.502/29.481/2.534 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   3.283 ms 0/12 (0%) 23.385/19.614/28.362/2.624 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   3.390 ms 0/11 (0%) 24.133/20.816/27.574/2.617 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  16800 Bytes  134400 bits/sec   3.123 ms 0/12 (0%) 22.985/19.834/28.483/2.496 ms 11 pps 12/0(0) pkts 1
[ *1] 10.00-11.00 sec  15400 Bytes  123200 bits/sec   4.102 ms 0/11 (0%) 22.597/18.190/29.846/3.639 ms 11 pps 11/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   3.723 ms 0/11 (0%) 22.271/14.234/25.306/3.246 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   3.571 ms 0/12 (0%) 23.036/18.018/29.693/3.037 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   3.486 ms 0/11 (0%) 22.939/19.162/28.772/3.146 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   3.317 ms 0/12 (0%) 22.340/17.524/27.548/2.761 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   3.387 ms 0/11 (0%) 24.025/19.245/28.810/2.803 ms 12 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  15400 Bytes  123200 bits/sec   2.449 ms 0/11 (0%) 23.083/20.464/29.156/2.674 ms 11 pps 11/0(0) pkts 1
[ *1] 17.00-18.00 sec  16800 Bytes  134400 bits/sec   3.062 ms 0/12 (0%) 22.980/17.587/27.959/3.061 ms 11 pps 12/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   3.386 ms 0/11 (0%) 24.480/20.641/27.328/2.690 ms 11 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   3.553 ms 0/12 (0%) 22.633/17.147/26.783/3.241 ms 11 pps 12/0(0) pkts 1
[ *1] 20.00-21.00 sec  15400 Bytes  123200 bits/sec   3.298 ms 0/11 (0%) 23.524/17.611/28.294/2.752 ms 11 pps 11/0(0) pkts 1
[ *1] 21.00-22.00 sec  16800 Bytes  134400 bits/sec   2.830 ms 0/12 (0%) 23.363/20.875/26.144/1.665 ms 11 pps 12/0(0) pkts 1
[ *1] 22.00-23.00 sec  15400 Bytes  123200 bits/sec   2.319 ms 0/11 (0%) 23.289/21.244/26.622/1.484 ms 11 pps 11/0(0) pkts 1
