------------------------------------------------------------
Client connecting to 10.0.100.17, UDP port 5060 with pid 57 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.4%uesimtun0 port 58316 connected with 10.0.100.17 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 18:52:16 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   2.232 ms 0/13 (0%) 23.734/18.553/27.931/7.183 ms 13 pps 13/0(0) pkts 1
[ *1] 0.00-1.00 sec  1 datagrams received out-of-order
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   2.576 ms 0/11 (0%) 23.500/18.306/27.015/3.106 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  15400 Bytes  123200 bits/sec   2.803 ms 0/11 (0%) 23.673/19.550/26.312/2.017 ms 11 pps 11/0(0) pkts 1
[ *1] 3.00-4.00 sec  16800 Bytes  134400 bits/sec   3.278 ms 0/12 (0%) 23.948/19.701/27.449/2.858 ms 11 pps 12/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   3.215 ms 0/11 (0%) 24.575/20.305/27.235/2.423 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   3.552 ms 0/12 (0%) 23.239/17.996/26.975/2.950 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   3.549 ms 0/11 (0%) 23.114/18.266/28.269/3.178 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   3.487 ms 0/12 (0%) 24.409/17.815/28.758/3.082 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   3.948 ms 0/11 (0%) 21.424/16.682/26.303/2.976 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  16800 Bytes  134400 bits/sec   3.382 ms 0/12 (0%) 23.122/18.369/27.077/2.958 ms 11 pps 12/0(0) pkts 1
[ *1] 10.00-11.00 sec  15400 Bytes  123200 bits/sec   2.784 ms 0/11 (0%) 23.531/20.381/29.421/2.438 ms 11 pps 11/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   2.794 ms 0/11 (0%) 24.036/19.873/28.161/2.882 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   3.942 ms 0/12 (0%) 22.695/18.524/29.316/3.292 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   3.291 ms 0/11 (0%) 24.928/20.241/28.160/2.551 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   3.203 ms 0/12 (0%) 23.960/17.838/27.205/3.055 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   3.960 ms 0/11 (0%) 25.287/18.226/31.812/3.822 ms 11 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  16800 Bytes  134400 bits/sec   3.380 ms 0/12 (0%) 23.919/16.972/27.765/3.337 ms 11 pps 12/0(0) pkts 1
[ *1] 17.00-18.00 sec  15400 Bytes  123200 bits/sec   3.447 ms 0/11 (0%) 23.950/20.755/30.250/2.593 ms 11 pps 11/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   2.621 ms 0/11 (0%) 24.268/20.793/26.433/1.793 ms 11 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   3.307 ms 0/12 (0%) 24.688/19.408/29.415/2.781 ms 11 pps 12/0(0) pkts 1
[ *1] 20.00-21.00 sec  15400 Bytes  123200 bits/sec   3.372 ms 0/11 (0%) 23.471/18.095/28.853/3.367 ms 11 pps 11/0(0) pkts 1
[ *1] 21.00-22.00 sec  16800 Bytes  134400 bits/sec   3.593 ms 0/12 (0%) 23.733/20.076/27.845/2.477 ms 11 pps 12/0(0) pkts 1
[ *1] 22.00-23.00 sec  15400 Bytes  123200 bits/sec   3.759 ms 0/11 (0%) 22.924/18.740/28.151/3.319 ms 11 pps 11/0(0) pkts 1
[ *1] 23.00-24.00 sec  16800 Bytes  134400 bits/sec   3.247 ms 0/12 (0%) 23.185/21.179/27.266/1.817 ms 11 pps 12/0(0) pkts 1
[ *1] 24.00-25.00 sec  15400 Bytes  123200 bits/sec   3.138 ms 0/11 (0%) 23.538/20.176/27.806/2.257 ms 11 pps 11/0(0) pkts 1
[ *1] 25.00-26.00 sec  15400 Bytes  123200 bits/sec   2.302 ms 0/11 (0%) 23.223/21.203/25.098/1.356 ms 11 pps 11/0(0) pkts 1
[ *1] 26.00-27.00 sec  16800 Bytes  134400 bits/sec   3.150 ms 0/12 (0%) 22.195/16.271/27.219/3.423 ms 11 pps 12/0(0) pkts 1
[ *1] 27.00-28.00 sec  15400 Bytes  123200 bits/sec   4.504 ms 0/11 (0%) 23.415/14.145/29.880/4.369 ms 11 pps 11/0(0) pkts 1
[ *1] 28.00-29.00 sec  16800 Bytes  134400 bits/sec   3.308 ms 0/12 (0%) 21.280/17.686/25.288/1.894 ms 11 pps 12/0(0) pkts 1
[ *1] 29.00-30.00 sec  15400 Bytes  123200 bits/sec   2.639 ms 0/11 (0%) 23.323/20.582/28.385/2.513 ms 11 pps 11/0(0) pkts 1
[ *1] 30.00-31.00 sec  15400 Bytes  123200 bits/sec   2.770 ms 0/11 (0%) 24.233/20.497/30.054/2.602 ms 11 pps 11/0(0) pkts 1
[ *1] 31.00-32.00 sec  16800 Bytes  134400 bits/sec   3.031 ms 0/12 (0%) 23.305/18.578/27.405/2.776 ms 11 pps 12/0(0) pkts 1
[ *1] 32.00-33.00 sec  15400 Bytes  123200 bits/sec   3.337 ms 0/11 (0%) 23.687/16.371/28.730/3.280 ms 12 pps 11/0(0) pkts 1
[ *1] 33.00-34.00 sec  16800 Bytes  134400 bits/sec   3.592 ms 0/12 (0%) 24.235/15.996/27.751/3.095 ms 11 pps 12/0(0) pkts 1
[ *1] 34.00-35.00 sec  15400 Bytes  123200 bits/sec   2.989 ms 0/11 (0%) 23.502/21.145/27.062/1.637 ms 11 pps 11/0(0) pkts 1
[ *1] 35.00-36.00 sec  16800 Bytes  134400 bits/sec   4.057 ms 0/12 (0%) 23.209/16.153/33.920/4.635 ms 12 pps 12/0(0) pkts 1
[ *1] 36.00-37.00 sec  15400 Bytes  123200 bits/sec   3.807 ms 0/11 (0%) 25.391/21.575/30.639/3.108 ms 11 pps 11/0(0) pkts 1
[ *1] 37.00-38.00 sec  16800 Bytes  134400 bits/sec   3.446 ms 0/12 (0%) 24.104/18.861/26.761/2.409 ms 11 pps 12/0(0) pkts 1
[ *1] 38.00-39.00 sec  15400 Bytes  123200 bits/sec   2.870 ms 0/11 (0%) 22.364/18.648/25.455/2.031 ms 11 pps 11/0(0) pkts 1
[ *1] 39.00-40.00 sec  15400 Bytes  123200 bits/sec   3.345 ms 0/11 (0%) 21.014/16.713/24.933/2.592 ms 11 pps 11/0(0) pkts 1
[ *1] 40.00-41.00 sec  16800 Bytes  134400 bits/sec   3.092 ms 0/12 (0%) 23.541/18.719/26.803/2.424 ms 11 pps 12/0(0) pkts 1
[ *1] 41.00-42.00 sec  15400 Bytes  123200 bits/sec   2.860 ms 0/11 (0%) 23.131/19.487/27.355/2.384 ms 11 pps 11/0(0) pkts 1
[ *1] 42.00-43.00 sec  16800 Bytes  134400 bits/sec   4.413 ms 0/12 (0%) 23.337/17.408/28.749/3.895 ms 11 pps 12/0(0) pkts 1
[ *1] 43.00-44.00 sec  15400 Bytes  123200 bits/sec   3.595 ms 0/11 (0%) 24.541/20.864/29.911/2.726 ms 11 pps 11/0(0) pkts 1
[ *1] 44.00-45.00 sec  16800 Bytes  134400 bits/sec   3.290 ms 0/12 (0%) 23.202/19.103/26.354/2.447 ms 11 pps 12/0(0) pkts 1
[ *1] 45.00-46.00 sec  15400 Bytes  123200 bits/sec   3.393 ms 0/11 (0%) 24.125/20.069/28.612/2.522 ms 11 pps 11/0(0) pkts 1
[ *1] 46.00-47.00 sec  15400 Bytes  123200 bits/sec   3.120 ms 0/11 (0%) 22.948/19.458/28.801/3.162 ms 11 pps 11/0(0) pkts 1
[ *1] 47.00-48.00 sec  16800 Bytes  134400 bits/sec   3.465 ms 0/12 (0%) 23.960/20.172/27.827/2.418 ms 11 pps 12/0(0) pkts 1
[ *1] 48.00-49.00 sec  15400 Bytes  123200 bits/sec   3.378 ms 0/11 (0%) 22.733/16.957/30.240/3.497 ms 11 pps 11/0(0) pkts 1
[ *1] 49.00-50.00 sec  16800 Bytes  134400 bits/sec   3.562 ms 0/12 (0%) 23.478/18.697/29.351/3.527 ms 11 pps 12/0(0) pkts 1
[ *1] 50.00-51.00 sec  15400 Bytes  123200 bits/sec   2.784 ms 0/11 (0%) 22.826/18.023/25.679/2.044 ms 11 pps 11/0(0) pkts 1
[ *1] 51.00-52.00 sec  16800 Bytes  134400 bits/sec   3.769 ms 0/12 (0%) 23.065/18.591/30.400/3.928 ms 11 pps 12/0(0) pkts 1
[ *1] 52.00-53.00 sec  15400 Bytes  123200 bits/sec   3.225 ms 0/11 (0%) 23.350/18.980/26.660/2.336 ms 11 pps 11/0(0) pkts 1
[ *1] 53.00-54.00 sec  15400 Bytes  123200 bits/sec   3.215 ms 0/11 (0%) 23.229/17.948/28.024/3.172 ms 11 pps 11/0(0) pkts 1
[ *1] 54.00-55.00 sec  16800 Bytes  134400 bits/sec   3.216 ms 0/12 (0%) 24.191/19.320/29.368/3.518 ms 11 pps 12/0(0) pkts 1
[ *1] 55.00-56.00 sec  15400 Bytes  123200 bits/sec   2.834 ms 0/11 (0%) 22.993/17.750/26.210/2.628 ms 12 pps 11/0(0) pkts 1
[ *1] 56.00-57.00 sec  16800 Bytes  134400 bits/sec   3.034 ms 0/12 (0%) 23.116/19.289/27.451/2.725 ms 11 pps 12/0(0) pkts 1
[ *1] 57.00-58.00 sec  15400 Bytes  123200 bits/sec   3.507 ms 0/11 (0%) 23.958/17.672/28.773/3.440 ms 11 pps 11/0(0) pkts 1
[ *1] 58.00-59.00 sec  16800 Bytes  134400 bits/sec   3.036 ms 0/12 (0%) 23.046/19.490/28.737/2.504 ms 12 pps 12/0(0) pkts 1
[ *1] 59.00-60.00 sec  15400 Bytes  123200 bits/sec   2.938 ms 0/11 (0%) 24.338/18.225/27.136/2.443 ms 11 pps 11/0(0) pkts 1
[ *1] 60.00-61.00 sec  15400 Bytes  123200 bits/sec   3.385 ms 0/11 (0%) 22.838/18.546/28.827/3.021 ms 11 pps 11/0(0) pkts 1
[ *1] 61.00-62.00 sec  16800 Bytes  134400 bits/sec   3.877 ms 0/12 (0%) 24.260/18.124/31.088/4.144 ms 11 pps 12/0(0) pkts 1
[ *1] 62.00-63.00 sec  15400 Bytes  123200 bits/sec   4.110 ms 0/11 (0%) 22.551/14.841/26.830/3.931 ms 11 pps 11/0(0) pkts 1
[ *1] 63.00-64.00 sec  16800 Bytes  134400 bits/sec   3.222 ms 0/12 (0%) 22.683/18.342/26.360/3.105 ms 11 pps 12/0(0) pkts 1
[ *1] 64.00-65.00 sec  15400 Bytes  123200 bits/sec   2.605 ms 0/11 (0%) 23.589/19.143/27.217/2.151 ms 12 pps 11/0(0) pkts 1
[ *1] 65.00-66.00 sec  16800 Bytes  134400 bits/sec   3.102 ms 0/12 (0%) 23.866/20.198/31.081/2.836 ms 11 pps 12/0(0) pkts 1
[ *1] 66.00-67.00 sec  15400 Bytes  123200 bits/sec   3.301 ms 0/11 (0%) 23.325/16.963/27.907/3.342 ms 11 pps 11/0(0) pkts 1
[ *1] 67.00-68.00 sec  15400 Bytes  123200 bits/sec   3.888 ms 0/11 (0%) 22.314/17.446/25.930/2.887 ms 11 pps 11/0(0) pkts 1
[ *1] 68.00-69.00 sec  16800 Bytes  134400 bits/sec   3.433 ms 0/12 (0%) 22.788/16.046/26.482/3.123 ms 11 pps 12/0(0) pkts 1
[ *1] 69.00-70.00 sec  15400 Bytes  123200 bits/sec   2.601 ms 0/11 (0%) 24.650/21.873/26.564/1.737 ms 11 pps 11/0(0) pkts 1
[ *1] 70.00-71.00 sec  16800 Bytes  134400 bits/sec   3.240 ms 0/12 (0%) 23.778/19.218/28.720/2.938 ms 11 pps 12/0(0) pkts 1
[ *1] 71.00-72.00 sec  15400 Bytes  123200 bits/sec   3.173 ms 0/11 (0%) 22.354/19.186/25.877/2.319 ms 11 pps 11/0(0) pkts 1
[ *1] 72.00-73.00 sec  16800 Bytes  134400 bits/sec   2.675 ms 0/12 (0%) 21.972/19.068/26.184/2.284 ms 11 pps 12/0(0) pkts 1
[ *1] 73.00-74.00 sec  15400 Bytes  123200 bits/sec   3.640 ms 0/11 (0%) 22.471/16.376/29.879/4.314 ms 11 pps 11/0(0) pkts 1
[ *1] 74.00-75.00 sec  15400 Bytes  123200 bits/sec   3.152 ms 0/11 (0%) 23.931/20.314/28.013/2.578 ms 11 pps 11/0(0) pkts 1
