------------------------------------------------------------
Client connecting to 10.0.100.19, UDP port 5060 with pid 59 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.1%uesimtun0 port 49283 connected with 10.0.100.19 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 18:52:16 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   2.570 ms 0/13 (0%) 24.139/17.467/29.972/9.499 ms 13 pps 13/0(0) pkts 1
[ *1] 0.00-1.00 sec  1 datagrams received out-of-order
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   3.011 ms 0/11 (0%) 22.712/15.821/26.152/2.808 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  16800 Bytes  134400 bits/sec   3.171 ms 0/12 (0%) 23.106/16.964/27.131/2.986 ms 11 pps 12/0(0) pkts 1
[ *1] 3.00-4.00 sec  15400 Bytes  123200 bits/sec   2.359 ms 0/11 (0%) 22.749/19.590/25.404/2.163 ms 11 pps 11/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   2.812 ms 0/11 (0%) 23.497/17.391/26.931/2.946 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   2.420 ms 0/12 (0%) 25.050/22.299/30.313/2.673 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   2.820 ms 0/11 (0%) 23.449/18.092/26.831/2.552 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   2.947 ms 0/12 (0%) 24.084/18.848/29.376/3.321 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   3.259 ms 0/11 (0%) 23.524/19.589/28.378/2.657 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  15400 Bytes  123200 bits/sec   3.320 ms 0/11 (0%) 25.202/22.280/30.308/2.417 ms 11 pps 11/0(0) pkts 1
[ *1] 10.00-11.00 sec  16800 Bytes  134400 bits/sec   3.243 ms 0/12 (0%) 23.829/17.535/27.125/2.704 ms 11 pps 12/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   2.552 ms 0/11 (0%) 23.438/20.369/26.795/1.967 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   3.401 ms 0/12 (0%) 22.449/17.515/26.544/2.787 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   3.276 ms 0/11 (0%) 23.112/19.711/29.698/3.109 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   3.189 ms 0/12 (0%) 24.634/20.418/30.910/2.927 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   2.719 ms 0/11 (0%) 23.658/21.605/27.688/1.990 ms 11 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  16800 Bytes  134400 bits/sec   2.671 ms 0/12 (0%) 23.930/20.200/27.563/2.153 ms 11 pps 12/0(0) pkts 1
[ *1] 17.00-18.00 sec  15400 Bytes  123200 bits/sec   3.140 ms 0/11 (0%) 23.389/16.706/29.419/3.516 ms 11 pps 11/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   3.643 ms 0/11 (0%) 22.452/17.752/27.194/3.132 ms 11 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   3.616 ms 0/12 (0%) 24.567/19.691/29.537/3.382 ms 11 pps 12/0(0) pkts 1
[ *1] 20.00-21.00 sec  15400 Bytes  123200 bits/sec   3.888 ms 0/11 (0%) 24.505/20.395/28.524/3.043 ms 12 pps 11/0(0) pkts 1
[ *1] 21.00-22.00 sec  16800 Bytes  134400 bits/sec   2.696 ms 0/12 (0%) 22.086/18.976/24.942/1.920 ms 11 pps 12/0(0) pkts 1
[ *1] 22.00-23.00 sec  15400 Bytes  123200 bits/sec   2.806 ms 0/11 (0%) 23.589/20.560/27.105/1.973 ms 11 pps 11/0(0) pkts 1
[ *1] 23.00-24.00 sec  16800 Bytes  134400 bits/sec   2.870 ms 0/12 (0%) 22.899/17.436/28.635/3.170 ms 11 pps 12/0(0) pkts 1
[ *1] 24.00-25.00 sec  15400 Bytes  123200 bits/sec   3.428 ms 0/11 (0%) 24.510/20.461/32.139/3.955 ms 11 pps 11/0(0) pkts 1
[ *1] 25.00-26.00 sec  15400 Bytes  123200 bits/sec   3.286 ms 0/11 (0%) 23.213/18.839/26.319/2.837 ms 11 pps 11/0(0) pkts 1
[ *1] 26.00-27.00 sec  16800 Bytes  134400 bits/sec   3.168 ms 0/12 (0%) 22.997/16.320/28.054/3.021 ms 11 pps 12/0(0) pkts 1
[ *1] 27.00-28.00 sec  15400 Bytes  123200 bits/sec   2.328 ms 0/11 (0%) 22.858/19.665/27.459/2.038 ms 11 pps 11/0(0) pkts 1
[ *1] 28.00-29.00 sec  16800 Bytes  134400 bits/sec   3.780 ms 0/12 (0%) 23.586/17.119/29.901/3.693 ms 11 pps 12/0(0) pkts 1
[ *1] 29.00-30.00 sec  15400 Bytes  123200 bits/sec   4.448 ms 0/11 (0%) 23.744/17.478/29.256/3.660 ms 12 pps 11/0(0) pkts 1
[ *1] 30.00-31.00 sec  15400 Bytes  123200 bits/sec   4.193 ms 0/11 (0%) 23.385/16.943/26.806/3.026 ms 11 pps 11/0(0) pkts 1
[ *1] 31.00-32.00 sec  16800 Bytes  134400 bits/sec   3.428 ms 0/12 (0%) 23.858/20.551/26.848/1.927 ms 11 pps 12/0(0) pkts 1
[ *1] 32.00-33.00 sec  15400 Bytes  123200 bits/sec   3.187 ms 0/11 (0%) 23.661/20.831/29.890/2.525 ms 11 pps 11/0(0) pkts 1
[ *1] 33.00-34.00 sec  16800 Bytes  134400 bits/sec   3.682 ms 0/12 (0%) 23.486/17.828/27.108/3.219 ms 11 pps 12/0(0) pkts 1
[ *1] 34.00-35.00 sec  15400 Bytes  123200 bits/sec   3.097 ms 0/11 (0%) 21.801/18.021/26.388/2.406 ms 11 pps 11/0(0) pkts 1
[ *1] 35.00-36.00 sec  16800 Bytes  134400 bits/sec   3.213 ms 0/12 (0%) 24.236/18.699/29.212/2.975 ms 11 pps 12/0(0) pkts 1
[ *1] 36.00-37.00 sec  15400 Bytes  123200 bits/sec   2.855 ms 0/11 (0%) 23.882/19.460/27.810/2.396 ms 11 pps 11/0(0) pkts 1
[ *1] 37.00-38.00 sec  16800 Bytes  134400 bits/sec   3.381 ms 0/12 (0%) 23.056/16.396/26.521/3.108 ms 11 pps 12/0(0) pkts 1
[ *1] 38.00-39.00 sec  15400 Bytes  123200 bits/sec   3.196 ms 0/11 (0%) 23.057/16.386/27.233/2.963 ms 11 pps 11/0(0) pkts 1
[ *1] 39.00-40.00 sec  15400 Bytes  123200 bits/sec   3.594 ms 0/11 (0%) 23.225/17.114/28.219/3.159 ms 11 pps 11/0(0) pkts 1
[ *1] 40.00-41.00 sec  16800 Bytes  134400 bits/sec   3.225 ms 0/12 (0%) 23.457/19.855/27.064/2.397 ms 11 pps 12/0(0) pkts 1
[ *1] 41.00-42.00 sec  15400 Bytes  123200 bits/sec   3.339 ms 0/11 (0%) 21.720/18.691/25.221/2.531 ms 11 pps 11/0(0) pkts 1
[ *1] 42.00-43.00 sec  16800 Bytes  134400 bits/sec   3.337 ms 0/12 (0%) 24.289/20.322/28.257/2.950 ms 11 pps 12/0(0) pkts 1
[ *1] 43.00-44.00 sec  15400 Bytes  123200 bits/sec   3.825 ms 0/11 (0%) 23.603/18.364/27.658/3.256 ms 11 pps 11/0(0) pkts 1
[ *1] 44.00-45.00 sec  16800 Bytes  134400 bits/sec   3.695 ms 0/12 (0%) 23.481/18.026/29.105/3.374 ms 11 pps 12/0(0) pkts 1
[ *1] 45.00-46.00 sec  15400 Bytes  123200 bits/sec   4.171 ms 0/11 (0%) 23.557/15.368/27.780/4.020 ms 11 pps 11/0(0) pkts 1
[ *1] 46.00-47.00 sec  15400 Bytes  123200 bits/sec   3.556 ms 0/11 (0%) 23.320/20.064/28.999/2.841 ms 11 pps 11/0(0) pkts 1
[ *1] 47.00-48.00 sec  16800 Bytes  134400 bits/sec   2.794 ms 0/12 (0%) 22.651/19.348/25.670/2.319 ms 12 pps 12/0(0) pkts 1
[ *1] 48.00-49.00 sec  15400 Bytes  123200 bits/sec   2.752 ms 0/11 (0%) 22.095/18.571/27.015/2.296 ms 11 pps 11/0(0) pkts 1
[ *1] 49.00-50.00 sec  16800 Bytes  134400 bits/sec   3.313 ms 0/12 (0%) 22.597/16.390/26.246/2.863 ms 11 pps 12/0(0) pkts 1
[ *1] 50.00-51.00 sec  15400 Bytes  123200 bits/sec   3.543 ms 0/11 (0%) 23.010/17.079/30.882/3.873 ms 11 pps 11/0(0) pkts 1
[ *1] 51.00-52.00 sec  15400 Bytes  123200 bits/sec   4.262 ms 0/11 (0%) 23.521/17.787/29.945/3.438 ms 11 pps 11/0(0) pkts 1
