------------------------------------------------------------
Client connecting to 10.0.100.19, UDP port 5060 with pid 57 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.1%uesimtun0 port 41698 connected with 10.0.100.19 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 20:28:57 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   2.460 ms 0/13 (0%) 23.409/16.104/29.920/6.513 ms 13 pps 13/0(0) pkts 1
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   2.754 ms 0/11 (0%) 24.053/18.164/27.921/2.727 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  16800 Bytes  134400 bits/sec   3.004 ms 0/12 (0%) 23.458/19.224/26.714/2.735 ms 11 pps 12/0(0) pkts 1
[ *1] 3.00-4.00 sec  15400 Bytes  123200 bits/sec   2.778 ms 0/11 (0%) 23.228/18.187/26.557/2.256 ms 11 pps 11/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   2.444 ms 0/11 (0%) 22.640/18.727/26.395/2.528 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   2.603 ms 0/12 (0%) 23.313/18.792/26.960/2.543 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   3.387 ms 0/11 (0%) 22.382/18.248/26.052/3.060 ms 12 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   2.770 ms 0/12 (0%) 22.906/19.649/26.489/2.040 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   2.897 ms 0/11 (0%) 23.863/20.216/27.570/2.324 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  16800 Bytes  134400 bits/sec   2.853 ms 0/12 (0%) 25.174/22.310/29.135/2.132 ms 11 pps 12/0(0) pkts 1
[ *1] 10.00-11.00 sec  15400 Bytes  123200 bits/sec   3.261 ms 0/11 (0%) 24.894/20.242/31.658/3.221 ms 11 pps 11/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   2.799 ms 0/11 (0%) 24.386/19.894/27.016/2.096 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   2.900 ms 0/12 (0%) 23.581/19.634/29.642/2.739 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   2.565 ms 0/11 (0%) 22.940/18.473/26.671/2.305 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   2.821 ms 0/12 (0%) 23.302/19.166/28.895/3.088 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   3.461 ms 0/11 (0%) 24.621/19.632/29.711/2.954 ms 11 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  15400 Bytes  123200 bits/sec   3.933 ms 0/11 (0%) 24.209/17.860/32.768/3.925 ms 11 pps 11/0(0) pkts 1
[ *1] 17.00-18.00 sec  16800 Bytes  134400 bits/sec   3.278 ms 0/12 (0%) 23.206/19.665/28.406/2.587 ms 11 pps 12/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   3.321 ms 0/11 (0%) 24.628/21.536/28.755/2.381 ms 11 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   2.794 ms 0/12 (0%) 24.483/21.797/26.866/1.888 ms 11 pps 12/0(0) pkts 1
[ *1] 20.00-21.00 sec  15400 Bytes  123200 bits/sec   2.830 ms 0/11 (0%) 24.244/19.708/28.427/2.605 ms 11 pps 11/0(0) pkts 1
[ *1] 21.00-22.00 sec  16800 Bytes  134400 bits/sec   3.695 ms 0/12 (0%) 23.430/15.924/30.197/3.966 ms 11 pps 12/0(0) pkts 1
[ *1] 22.00-23.00 sec  15400 Bytes  123200 bits/sec   2.860 ms 0/11 (0%) 23.190/20.489/27.207/2.214 ms 11 pps 11/0(0) pkts 1
[ *1] 23.00-24.00 sec  16800 Bytes  134400 bits/sec   3.117 ms 0/12 (0%) 23.296/20.183/27.374/2.539 ms 11 pps 12/0(0) pkts 1
[ *1] 24.00-25.00 sec  15400 Bytes  123200 bits/sec   3.409 ms 0/11 (0%) 22.230/15.715/26.927/3.103 ms 11 pps 11/0(0) pkts 1
[ *1] 25.00-26.00 sec  15400 Bytes  123200 bits/sec   3.339 ms 0/11 (0%) 22.237/19.586/27.376/2.351 ms 12 pps 11/0(0) pkts 1
[ *1] 26.00-27.00 sec  16800 Bytes  134400 bits/sec   3.182 ms 0/12 (0%) 24.554/20.800/29.242/2.897 ms 11 pps 12/0(0) pkts 1
[ *1] 27.00-28.00 sec  15400 Bytes  123200 bits/sec   2.910 ms 0/11 (0%) 22.837/16.035/25.098/2.606 ms 11 pps 11/0(0) pkts 1
[ *1] 28.00-29.00 sec  16800 Bytes  134400 bits/sec   3.170 ms 0/12 (0%) 23.399/18.092/28.228/2.831 ms 11 pps 12/0(0) pkts 1
[ *1] 29.00-30.00 sec  15400 Bytes  123200 bits/sec   2.494 ms 0/11 (0%) 23.597/20.526/26.680/1.914 ms 11 pps 11/0(0) pkts 1
[ *1] 30.00-31.00 sec  16800 Bytes  134400 bits/sec   3.017 ms 0/12 (0%) 24.301/19.706/28.581/2.943 ms 11 pps 12/0(0) pkts 1
[ *1] 31.00-32.00 sec  15400 Bytes  123200 bits/sec   2.989 ms 0/11 (0%) 23.587/18.295/27.660/2.823 ms 11 pps 11/0(0) pkts 1
[ *1] 32.00-33.00 sec  15400 Bytes  123200 bits/sec   3.252 ms 0/11 (0%) 24.193/20.997/28.770/2.738 ms 11 pps 11/0(0) pkts 1
[ *1] 33.00-34.00 sec  16800 Bytes  134400 bits/sec   2.187 ms 0/12 (0%) 23.368/21.865/24.886/1.050 ms 11 pps 12/0(0) pkts 1
[ *1] 34.00-35.00 sec  15400 Bytes  123200 bits/sec   2.816 ms 0/11 (0%) 23.489/19.028/28.616/2.671 ms 11 pps 11/0(0) pkts 1
[ *1] 35.00-36.00 sec  16800 Bytes  134400 bits/sec   3.623 ms 0/12 (0%) 23.734/17.237/29.564/3.503 ms 11 pps 12/0(0) pkts 1
[ *1] 36.00-37.00 sec  15400 Bytes  123200 bits/sec   3.782 ms 0/11 (0%) 22.640/16.734/27.131/3.105 ms 11 pps 11/0(0) pkts 1
[ *1] 37.00-38.00 sec  16800 Bytes  134400 bits/sec   3.130 ms 0/12 (0%) 23.096/19.069/30.225/3.879 ms 11 pps 12/0(0) pkts 1
[ *1] 38.00-39.00 sec  15400 Bytes  123200 bits/sec   3.307 ms 0/11 (0%) 24.196/20.756/27.443/2.313 ms 11 pps 11/0(0) pkts 1
[ *1] 39.00-40.00 sec  15400 Bytes  123200 bits/sec   4.377 ms 0/11 (0%) 23.379/14.828/30.371/4.135 ms 11 pps 11/0(0) pkts 1
[ *1] 40.00-41.00 sec  16800 Bytes  134400 bits/sec   3.367 ms 0/12 (0%) 23.815/20.041/28.538/2.366 ms 11 pps 12/0(0) pkts 1
[ *1] 41.00-42.00 sec  15400 Bytes  123200 bits/sec   3.302 ms 0/11 (0%) 22.621/15.942/27.738/3.500 ms 12 pps 11/0(0) pkts 1
[ *1] 42.00-43.00 sec  16800 Bytes  134400 bits/sec   3.685 ms 0/12 (0%) 23.116/19.167/28.490/3.788 ms 11 pps 12/0(0) pkts 1
[ *1] 43.00-44.00 sec  15400 Bytes  123200 bits/sec   2.949 ms 0/11 (0%) 24.576/21.476/27.110/1.709 ms 11 pps 11/0(0) pkts 1
[ *1] 44.00-45.00 sec  16800 Bytes  134400 bits/sec   3.005 ms 0/12 (0%) 23.208/19.029/29.153/2.719 ms 11 pps 12/0(0) pkts 1
[ *1] 45.00-46.00 sec  15400 Bytes  123200 bits/sec   3.272 ms 0/11 (0%) 23.314/18.026/27.210/2.936 ms 11 pps 11/0(0) pkts 1
[ *1] 46.00-47.00 sec  15400 Bytes  123200 bits/sec   3.703 ms 0/11 (0%) 23.397/18.140/27.508/3.115 ms 12 pps 11/0(0) pkts 1
[ *1] 47.00-48.00 sec  16800 Bytes  134400 bits/sec   3.141 ms 0/12 (0%) 23.066/19.137/27.341/2.599 ms 11 pps 12/0(0) pkts 1
[ *1] 48.00-49.00 sec  15400 Bytes  123200 bits/sec   3.625 ms 0/11 (0%) 22.161/17.555/27.910/3.144 ms 11 pps 11/0(0) pkts 1
[ *1] 49.00-50.00 sec  16800 Bytes  134400 bits/sec   2.266 ms 0/12 (0%) 23.139/18.876/25.150/1.843 ms 11 pps 12/0(0) pkts 1
[ *1] 50.00-51.00 sec  15400 Bytes  123200 bits/sec   3.868 ms 0/11 (0%) 24.131/18.151/29.338/3.688 ms 11 pps 11/0(0) pkts 1
[ *1] 51.00-52.00 sec  16800 Bytes  134400 bits/sec   3.934 ms 0/12 (0%) 23.788/17.909/27.643/3.066 ms 11 pps 12/0(0) pkts 1
[ *1] 52.00-53.00 sec  15400 Bytes  123200 bits/sec   3.804 ms 0/11 (0%) 24.400/19.384/30.373/3.154 ms 11 pps 11/0(0) pkts 1
[ *1] 53.00-54.00 sec  15400 Bytes  123200 bits/sec   4.095 ms 0/11 (0%) 22.073/16.126/28.714/4.226 ms 11 pps 11/0(0) pkts 1
[ *1] 54.00-55.00 sec  16800 Bytes  134400 bits/sec   3.888 ms 0/12 (0%) 23.475/18.881/30.091/3.516 ms 11 pps 12/0(0) pkts 1
[ *1] 55.00-56.00 sec  15400 Bytes  123200 bits/sec   3.425 ms 0/11 (0%) 22.466/15.500/26.583/2.918 ms 12 pps 11/0(0) pkts 1
[ *1] 56.00-57.00 sec  16800 Bytes  134400 bits/sec   3.997 ms 0/12 (0%) 23.599/18.436/29.281/3.667 ms 11 pps 12/0(0) pkts 1
[ *1] 57.00-58.00 sec  15400 Bytes  123200 bits/sec   3.027 ms 0/11 (0%) 23.866/21.111/27.406/2.332 ms 11 pps 11/0(0) pkts 1
[ *1] 58.00-59.00 sec  16800 Bytes  134400 bits/sec   3.410 ms 0/12 (0%) 23.201/16.999/29.437/3.324 ms 11 pps 12/0(0) pkts 1
[ *1] 59.00-60.00 sec  15400 Bytes  123200 bits/sec   2.963 ms 0/11 (0%) 22.494/19.853/25.931/1.950 ms 11 pps 11/0(0) pkts 1
[ *1] 60.00-61.00 sec  15400 Bytes  123200 bits/sec   3.171 ms 0/11 (0%) 23.339/17.747/27.556/2.932 ms 11 pps 11/0(0) pkts 1
[ *1] 61.00-62.00 sec  16800 Bytes  134400 bits/sec   2.188 ms 0/12 (0%) 24.237/19.584/25.945/1.672 ms 11 pps 12/0(0) pkts 1
[ *1] 62.00-63.00 sec  15400 Bytes  123200 bits/sec   2.958 ms 0/11 (0%) 24.901/17.821/29.901/3.332 ms 11 pps 11/0(0) pkts 1
[ *1] 63.00-64.00 sec  16800 Bytes  134400 bits/sec   2.918 ms 0/12 (0%) 21.846/18.510/25.895/2.273 ms 12 pps 12/0(0) pkts 1
[ *1] 64.00-65.00 sec  15400 Bytes  123200 bits/sec   3.463 ms 0/11 (0%) 23.479/19.216/31.795/3.564 ms 11 pps 11/0(0) pkts 1
[ *1] 65.00-66.00 sec  15400 Bytes  123200 bits/sec   3.616 ms 0/11 (0%) 24.637/20.644/31.428/2.824 ms 11 pps 11/0(0) pkts 1
[ *1] 66.00-67.00 sec  16800 Bytes  134400 bits/sec   3.274 ms 0/12 (0%) 23.661/20.153/30.401/2.788 ms 11 pps 12/0(0) pkts 1
[ *1] 67.00-68.00 sec  15400 Bytes  123200 bits/sec   3.043 ms 0/11 (0%) 25.166/21.419/31.119/2.636 ms 11 pps 11/0(0) pkts 1
[ *1] 68.00-69.00 sec  16800 Bytes  134400 bits/sec   2.504 ms 0/12 (0%) 23.167/19.282/26.496/2.055 ms 11 pps 12/0(0) pkts 1
[ *1] 69.00-70.00 sec  15400 Bytes  123200 bits/sec   3.030 ms 0/11 (0%) 24.399/19.410/29.517/3.480 ms 11 pps 11/0(0) pkts 1
[ *1] 70.00-71.00 sec  16800 Bytes  134400 bits/sec   3.678 ms 0/12 (0%) 23.906/20.064/27.290/2.738 ms 11 pps 12/0(0) pkts 1
[ *1] 71.00-72.00 sec  15400 Bytes  123200 bits/sec   3.850 ms 0/11 (0%) 23.564/19.486/32.628/3.764 ms 11 pps 11/0(0) pkts 1
[ *1] 72.00-73.00 sec  15400 Bytes  123200 bits/sec   4.480 ms 0/11 (0%) 23.630/17.905/29.356/3.932 ms 11 pps 11/0(0) pkts 1
[ *1] 73.00-74.00 sec  16800 Bytes  134400 bits/sec   3.925 ms 0/12 (0%) 24.817/20.087/30.323/2.573 ms 11 pps 12/0(0) pkts 1
[ *1] 74.00-75.00 sec  15400 Bytes  123200 bits/sec   3.984 ms 0/11 (0%) 24.194/18.885/29.190/3.415 ms 11 pps 11/0(0) pkts 1
[ *1] 75.00-76.00 sec  16800 Bytes  134400 bits/sec   3.972 ms 0/12 (0%) 24.605/19.442/30.036/3.496 ms 11 pps 12/0(0) pkts 1
[ *1] 76.00-77.00 sec  15400 Bytes  123200 bits/sec   4.692 ms 0/11 (0%) 23.640/17.861/29.958/4.038 ms 11 pps 11/0(0) pkts 1
[ *1] 77.00-78.00 sec  16800 Bytes  134400 bits/sec   4.346 ms 0/12 (0%) 24.591/20.507/29.907/2.850 ms 11 pps 12/0(0) pkts 1
[ *1] 78.00-79.00 sec  15400 Bytes  123200 bits/sec   4.332 ms 0/11 (0%) 23.508/18.762/28.652/3.088 ms 11 pps 11/0(0) pkts 1
[ *1] 79.00-80.00 sec  15400 Bytes  123200 bits/sec   3.930 ms 0/11 (0%) 24.584/17.426/27.882/3.009 ms 11 pps 11/0(0) pkts 1
[ *1] 80.00-81.00 sec  16800 Bytes  134400 bits/sec   3.133 ms 0/12 (0%) 23.855/19.822/26.974/2.433 ms 11 pps 12/0(0) pkts 1
[ *1] 81.00-82.00 sec  15400 Bytes  123200 bits/sec   3.387 ms 0/11 (0%) 23.762/17.967/27.541/3.206 ms 11 pps 11/0(0) pkts 1
[ *1] 82.00-83.00 sec  16800 Bytes  134400 bits/sec   3.505 ms 0/12 (0%) 23.921/16.183/33.339/4.489 ms 11 pps 12/0(0) pkts 1
[ *1] 83.00-84.00 sec  15400 Bytes  123200 bits/sec   3.326 ms 0/11 (0%) 22.585/19.272/26.084/2.286 ms 11 pps 11/0(0) pkts 1
