------------------------------------------------------------
Client connecting to 10.0.100.17, UDP port 5060 with pid 59 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.3%uesimtun0 port 42574 connected with 10.0.100.17 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 20:28:57 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   1.456 ms 0/13 (0%) 24.469/19.930/30.435/7.188 ms 13 pps 13/0(0) pkts 1
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   2.430 ms 0/11 (0%) 23.352/18.442/28.022/2.934 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  15400 Bytes  123200 bits/sec   3.727 ms 0/11 (0%) 24.388/18.656/30.009/3.668 ms 11 pps 11/0(0) pkts 1
[ *1] 3.00-4.00 sec  16800 Bytes  134400 bits/sec   3.375 ms 0/12 (0%) 23.290/18.457/27.027/2.623 ms 11 pps 12/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   3.225 ms 0/11 (0%) 22.385/16.326/25.894/2.686 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   3.942 ms 0/12 (0%) 23.565/18.689/28.343/3.129 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   3.363 ms 0/11 (0%) 23.288/18.873/27.655/2.368 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   3.407 ms 0/12 (0%) 23.891/19.380/28.227/2.654 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   3.232 ms 0/11 (0%) 23.137/18.761/27.271/2.345 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  15400 Bytes  123200 bits/sec   2.957 ms 0/11 (0%) 22.172/18.750/26.927/2.406 ms 12 pps 11/0(0) pkts 1
[ *1] 10.00-11.00 sec  16800 Bytes  134400 bits/sec   3.123 ms 0/12 (0%) 22.673/17.836/29.261/3.234 ms 11 pps 12/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   3.651 ms 0/11 (0%) 23.300/15.928/28.483/3.423 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   3.311 ms 0/12 (0%) 23.858/20.469/29.458/2.701 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   2.887 ms 0/11 (0%) 22.777/17.023/27.971/3.328 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   3.425 ms 0/12 (0%) 22.579/16.688/27.876/3.601 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   3.166 ms 0/11 (0%) 24.009/20.874/26.571/2.044 ms 11 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  16800 Bytes  134400 bits/sec   3.105 ms 0/12 (0%) 22.572/18.506/26.270/2.499 ms 11 pps 12/0(0) pkts 1
[ *1] 17.00-18.00 sec  15400 Bytes  123200 bits/sec   2.588 ms 0/11 (0%) 22.837/19.910/26.384/2.195 ms 11 pps 11/0(0) pkts 1
