------------------------------------------------------------
Client connecting to 10.0.100.9, UDP port 5060 with pid 57 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.6%uesimtun0 port 48453 connected with 10.0.100.9 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 18:40:24 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   1.484 ms 0/13 (0%) 22.095/17.249/26.126/7.083 ms 13 pps 13/0(0) pkts 1
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   2.659 ms 0/11 (0%) 23.469/20.485/28.344/2.582 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  16800 Bytes  134400 bits/sec   2.542 ms 0/12 (0%) 24.727/21.075/29.931/2.698 ms 11 pps 12/0(0) pkts 1
[ *1] 3.00-4.00 sec  15400 Bytes  123200 bits/sec   3.219 ms 0/11 (0%) 23.069/19.680/28.511/2.884 ms 11 pps 11/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   3.442 ms 0/11 (0%) 22.859/18.398/29.946/3.251 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   3.853 ms 0/12 (0%) 22.041/16.666/29.703/3.505 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   3.898 ms 0/11 (0%) 22.704/16.481/26.751/3.496 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   2.685 ms 0/12 (0%) 22.185/19.687/26.099/1.716 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   3.655 ms 0/11 (0%) 22.744/17.295/28.976/3.685 ms 12 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  15400 Bytes  123200 bits/sec   2.774 ms 0/11 (0%) 23.589/20.415/26.408/1.881 ms 11 pps 11/0(0) pkts 1
[ *1] 10.00-11.00 sec  16800 Bytes  134400 bits/sec   2.721 ms 0/12 (0%) 22.684/19.894/27.375/2.316 ms 11 pps 12/0(0) pkts 1
