------------------------------------------------------------
Client connecting to 10.0.100.17, UDP port 5060 with pid 58 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.3%uesimtun0 port 49240 connected with 10.0.100.17 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 18:40:25 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   1.952 ms 0/13 (0%) 23.369/19.729/29.299/7.139 ms 13 pps 13/0(0) pkts 1
[ *1] 0.00-1.00 sec  1 datagrams received out-of-order
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   2.663 ms 0/11 (0%) 23.001/16.539/28.096/3.741 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  16800 Bytes  134400 bits/sec   3.221 ms 0/12 (0%) 22.853/18.004/29.173/2.973 ms 11 pps 12/0(0) pkts 1
[ *1] 3.00-4.00 sec  15400 Bytes  123200 bits/sec   3.547 ms 0/11 (0%) 24.595/19.131/28.954/3.189 ms 11 pps 11/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   3.660 ms 0/11 (0%) 25.351/17.763/31.205/3.857 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   4.472 ms 0/12 (0%) 23.095/15.399/30.587/4.024 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   4.081 ms 0/11 (0%) 23.416/19.580/29.633/3.204 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   3.389 ms 0/12 (0%) 24.813/19.454/27.234/2.354 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   3.392 ms 0/11 (0%) 25.047/20.734/29.553/2.861 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  16800 Bytes  134400 bits/sec   3.169 ms 0/12 (0%) 22.202/19.138/27.663/2.726 ms 11 pps 12/0(0) pkts 1
[ *1] 10.00-11.00 sec  15400 Bytes  123200 bits/sec   2.962 ms 0/11 (0%) 22.887/18.431/26.244/2.531 ms 11 pps 11/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   3.126 ms 0/11 (0%) 23.809/19.242/26.510/2.612 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   3.463 ms 0/12 (0%) 21.974/17.394/29.962/3.834 ms 12 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   3.097 ms 0/11 (0%) 24.741/20.718/29.075/2.436 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   2.785 ms 0/12 (0%) 21.988/18.422/26.270/2.312 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   3.568 ms 0/11 (0%) 23.425/17.760/29.608/3.339 ms 11 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  15400 Bytes  123200 bits/sec   5.025 ms 0/11 (0%) 23.660/15.914/31.079/4.480 ms 11 pps 11/0(0) pkts 1
[ *1] 17.00-18.00 sec  16800 Bytes  134400 bits/sec   3.739 ms 0/12 (0%) 24.892/19.035/30.410/3.654 ms 11 pps 12/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   4.685 ms 0/11 (0%) 23.903/17.906/28.131/3.413 ms 11 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   4.122 ms 0/12 (0%) 23.118/19.167/31.395/3.087 ms 11 pps 12/0(0) pkts 1
[ *1] 20.00-21.00 sec  15400 Bytes  123200 bits/sec   3.440 ms 0/11 (0%) 25.283/22.437/30.280/2.498 ms 11 pps 11/0(0) pkts 1
[ *1] 21.00-22.00 sec  16800 Bytes  134400 bits/sec   3.271 ms 0/12 (0%) 22.898/18.802/27.042/2.582 ms 12 pps 12/0(0) pkts 1
[ *1] 22.00-23.00 sec  15400 Bytes  123200 bits/sec   2.889 ms 0/11 (0%) 23.520/20.194/27.995/2.398 ms 11 pps 11/0(0) pkts 1
[ *1] 23.00-24.00 sec  15400 Bytes  123200 bits/sec   3.304 ms 0/11 (0%) 24.953/18.520/28.272/2.822 ms 11 pps 11/0(0) pkts 1
[ *1] 24.00-25.00 sec  16800 Bytes  134400 bits/sec   3.404 ms 0/12 (0%) 23.670/20.383/27.945/2.749 ms 11 pps 12/0(0) pkts 1
[ *1] 25.00-26.00 sec  15400 Bytes  123200 bits/sec   3.785 ms 0/11 (0%) 24.959/17.841/28.429/3.115 ms 11 pps 11/0(0) pkts 1
[ *1] 26.00-27.00 sec  16800 Bytes  134400 bits/sec   3.740 ms 0/12 (0%) 23.082/18.622/27.777/2.898 ms 11 pps 12/0(0) pkts 1
