------------------------------------------------------------
Client connecting to 10.0.100.3, UDP port 5060 with pid 107 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.9%uesimtun0 port 51725 connected with 10.0.100.3 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 20:14:32 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   1.817 ms 0/13 (0%) 23.849/19.745/29.563/8.024 ms 13 pps 13/0(0) pkts 1
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   2.515 ms 0/11 (0%) 22.606/18.340/27.882/3.108 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  15400 Bytes  123200 bits/sec   2.566 ms 0/11 (0%) 23.866/18.643/27.655/2.487 ms 11 pps 11/0(0) pkts 1
[ *1] 3.00-4.00 sec  16800 Bytes  134400 bits/sec   3.207 ms 0/12 (0%) 24.530/18.133/28.971/3.455 ms 11 pps 12/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   2.775 ms 0/11 (0%) 24.926/22.199/29.488/2.451 ms 12 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   4.825 ms 0/12 (0%) 22.487/16.779/28.080/3.940 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   4.063 ms 0/11 (0%) 21.811/16.093/26.150/2.498 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   2.744 ms 0/12 (0%) 23.286/20.553/25.583/1.750 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   3.420 ms 0/11 (0%) 22.762/18.056/26.449/2.729 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  15400 Bytes  123200 bits/sec   3.125 ms 0/11 (0%) 23.749/20.662/27.392/2.557 ms 11 pps 11/0(0) pkts 1
[ *1] 10.00-11.00 sec  16800 Bytes  134400 bits/sec   3.121 ms 0/12 (0%) 23.245/17.794/27.095/2.860 ms 11 pps 12/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   3.225 ms 0/11 (0%) 24.056/19.097/28.794/2.644 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   3.316 ms 0/12 (0%) 23.181/18.508/31.227/3.804 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   2.806 ms 0/11 (0%) 23.368/20.764/26.199/1.765 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   3.327 ms 0/12 (0%) 23.467/18.403/28.411/2.942 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   3.448 ms 0/11 (0%) 22.626/18.149/26.903/2.854 ms 11 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  16800 Bytes  134400 bits/sec   3.909 ms 0/12 (0%) 23.455/19.251/30.149/3.131 ms 11 pps 12/0(0) pkts 1
[ *1] 17.00-18.00 sec  15400 Bytes  123200 bits/sec   2.459 ms 0/11 (0%) 21.945/19.832/24.475/1.834 ms 11 pps 11/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   2.286 ms 0/11 (0%) 23.691/21.321/26.596/1.660 ms 11 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   2.450 ms 0/12 (0%) 22.754/18.999/26.153/2.488 ms 11 pps 12/0(0) pkts 1
[ *1] 20.00-21.00 sec  15400 Bytes  123200 bits/sec   2.485 ms 0/11 (0%) 23.209/20.358/27.564/2.628 ms 11 pps 11/0(0) pkts 1
[ *1] 21.00-22.00 sec  16800 Bytes  134400 bits/sec   2.490 ms 0/12 (0%) 24.612/20.543/29.551/2.577 ms 11 pps 12/0(0) pkts 1
[ *1] 22.00-23.00 sec  15400 Bytes  123200 bits/sec   2.969 ms 0/11 (0%) 21.879/16.836/27.765/3.772 ms 12 pps 11/0(0) pkts 1
[ *1] 23.00-24.00 sec  16800 Bytes  134400 bits/sec   3.233 ms 0/12 (0%) 23.912/19.141/29.031/3.074 ms 11 pps 12/0(0) pkts 1
[ *1] 24.00-25.00 sec  15400 Bytes  123200 bits/sec   3.661 ms 0/11 (0%) 22.600/18.755/28.194/3.228 ms 11 pps 11/0(0) pkts 1
[ *1] 25.00-26.00 sec  15400 Bytes  123200 bits/sec   3.463 ms 0/11 (0%) 23.311/19.933/29.136/2.418 ms 11 pps 11/0(0) pkts 1
[ *1] 26.00-27.00 sec  16800 Bytes  134400 bits/sec   3.437 ms 0/12 (0%) 24.451/18.231/28.204/2.727 ms 11 pps 12/0(0) pkts 1
[ *1] 27.00-28.00 sec  15400 Bytes  123200 bits/sec   3.313 ms 0/11 (0%) 24.082/18.691/28.420/2.513 ms 11 pps 11/0(0) pkts 1
[ *1] 28.00-29.00 sec  16800 Bytes  134400 bits/sec   3.271 ms 0/12 (0%) 24.463/18.570/28.430/2.660 ms 11 pps 12/0(0) pkts 1
[ *1] 29.00-30.00 sec  15400 Bytes  123200 bits/sec   3.803 ms 0/11 (0%) 21.909/14.956/27.755/3.889 ms 12 pps 11/0(0) pkts 1
[ *1] 30.00-31.00 sec  15400 Bytes  123200 bits/sec   3.305 ms 0/11 (0%) 23.461/17.869/28.286/3.049 ms 11 pps 11/0(0) pkts 1
[ *1] 31.00-32.00 sec  16800 Bytes  134400 bits/sec   3.915 ms 0/12 (0%) 22.379/17.204/26.909/3.249 ms 11 pps 12/0(0) pkts 1
[ *1] 32.00-33.00 sec  15400 Bytes  123200 bits/sec   3.173 ms 0/11 (0%) 21.944/17.966/25.919/2.646 ms 11 pps 11/0(0) pkts 1
[ *1] 33.00-34.00 sec  16800 Bytes  134400 bits/sec   2.964 ms 0/12 (0%) 22.481/18.963/26.525/2.645 ms 11 pps 12/0(0) pkts 1
[ *1] 34.00-35.00 sec  15400 Bytes  123200 bits/sec   2.466 ms 0/11 (0%) 23.554/21.682/25.338/1.560 ms 11 pps 11/0(0) pkts 1
[ *1] 35.00-36.00 sec  16800 Bytes  134400 bits/sec   3.134 ms 0/12 (0%) 23.262/13.049/26.834/3.764 ms 11 pps 12/0(0) pkts 1
[ *1] 36.00-37.00 sec  15400 Bytes  123200 bits/sec   3.019 ms 0/11 (0%) 23.263/17.263/26.226/2.716 ms 11 pps 11/0(0) pkts 1
