------------------------------------------------------------
Client connecting to 10.0.100.5, UDP port 5060 with pid 58 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.2%uesimtun0 port 51966 connected with 10.0.100.5 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 20:14:32 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   2.393 ms 0/13 (0%) 23.673/18.730/28.059/7.923 ms 13 pps 13/0(0) pkts 1
[ *1] 0.00-1.00 sec  1 datagrams received out-of-order
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   2.553 ms 0/11 (0%) 22.622/19.603/25.034/2.001 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  15400 Bytes  123200 bits/sec   3.210 ms 0/11 (0%) 23.386/17.871/28.943/3.199 ms 11 pps 11/0(0) pkts 1
[ *1] 3.00-4.00 sec  16800 Bytes  134400 bits/sec   4.273 ms 0/12 (0%) 24.584/18.094/30.460/4.124 ms 11 pps 12/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   3.747 ms 0/11 (0%) 23.085/17.186/28.663/3.733 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   3.409 ms 0/12 (0%) 23.674/21.291/27.046/1.955 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   3.464 ms 0/11 (0%) 23.948/19.510/29.174/2.783 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   2.791 ms 0/12 (0%) 23.385/20.616/26.045/1.831 ms 12 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   3.595 ms 0/11 (0%) 22.824/14.788/27.246/3.577 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  15400 Bytes  123200 bits/sec   2.826 ms 0/11 (0%) 23.630/20.669/27.824/2.226 ms 11 pps 11/0(0) pkts 1
[ *1] 10.00-11.00 sec  16800 Bytes  134400 bits/sec   2.481 ms 0/12 (0%) 23.937/20.854/27.677/2.232 ms 11 pps 12/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   3.036 ms 0/11 (0%) 23.815/15.834/27.913/3.946 ms 12 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   3.860 ms 0/12 (0%) 23.538/16.307/31.282/4.317 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   3.021 ms 0/11 (0%) 22.670/17.609/27.067/2.807 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   2.960 ms 0/12 (0%) 23.937/19.933/30.148/2.890 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   2.397 ms 0/11 (0%) 22.671/18.431/26.878/2.683 ms 11 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  15400 Bytes  123200 bits/sec   2.570 ms 0/11 (0%) 24.454/20.760/26.844/2.008 ms 11 pps 11/0(0) pkts 1
[ *1] 17.00-18.00 sec  16800 Bytes  134400 bits/sec   2.734 ms 0/12 (0%) 24.287/17.506/27.047/2.709 ms 11 pps 12/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   3.718 ms 0/11 (0%) 23.738/18.587/29.144/3.997 ms 11 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   3.220 ms 0/12 (0%) 22.481/19.182/27.028/2.259 ms 11 pps 12/0(0) pkts 1
[ *1] 20.00-21.00 sec  15400 Bytes  123200 bits/sec   3.241 ms 0/11 (0%) 23.639/18.977/28.791/3.156 ms 11 pps 11/0(0) pkts 1
[ *1] 21.00-22.00 sec  16800 Bytes  134400 bits/sec   4.195 ms 0/12 (0%) 22.591/14.576/27.929/4.354 ms 11 pps 12/0(0) pkts 1
[ *1] 22.00-23.00 sec  15400 Bytes  123200 bits/sec   4.709 ms 0/11 (0%) 22.631/16.145/27.912/3.823 ms 12 pps 11/0(0) pkts 1
[ *1] 23.00-24.00 sec  16800 Bytes  134400 bits/sec   3.706 ms 0/12 (0%) 24.489/17.901/27.579/2.522 ms 11 pps 12/0(0) pkts 1
[ *1] 24.00-25.00 sec  15400 Bytes  123200 bits/sec   3.703 ms 0/11 (0%) 21.756/18.479/25.591/2.570 ms 11 pps 11/0(0) pkts 1
[ *1] 25.00-26.00 sec  15400 Bytes  123200 bits/sec   3.769 ms 0/11 (0%) 24.497/21.432/29.317/2.868 ms 11 pps 11/0(0) pkts 1
[ *1] 26.00-27.00 sec  16800 Bytes  134400 bits/sec   2.931 ms 0/12 (0%) 23.911/19.754/27.962/2.711 ms 11 pps 12/0(0) pkts 1
[ *1] 27.00-28.00 sec  15400 Bytes  123200 bits/sec   2.288 ms 0/11 (0%) 23.886/21.278/27.632/2.187 ms 11 pps 11/0(0) pkts 1
[ *1] 28.00-29.00 sec  16800 Bytes  134400 bits/sec   2.226 ms 0/12 (0%) 23.393/20.382/27.233/1.884 ms 11 pps 12/0(0) pkts 1
[ *1] 29.00-30.00 sec  15400 Bytes  123200 bits/sec   2.884 ms 0/11 (0%) 24.189/20.061/30.585/2.991 ms 11 pps 11/0(0) pkts 1
[ *1] 30.00-31.00 sec  16800 Bytes  134400 bits/sec   2.730 ms 0/12 (0%) 23.216/20.027/28.722/2.482 ms 11 pps 12/0(0) pkts 1
[ *1] 31.00-32.00 sec  15400 Bytes  123200 bits/sec   3.380 ms 0/11 (0%) 22.478/16.164/29.622/3.890 ms 11 pps 11/0(0) pkts 1
