------------------------------------------------------------
Client connecting to 10.0.100.17, UDP port 5060 with pid 58 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.4%uesimtun0 port 47229 connected with 10.0.100.17 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 20:14:33 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   2.663 ms 0/13 (0%) 24.094/17.946/30.933/7.938 ms 13 pps 13/0(0) pkts 1
[ *1] 0.00-1.00 sec  1 datagrams received out-of-order
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   2.514 ms 0/11 (0%) 25.038/21.468/27.989/2.090 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  15400 Bytes  123200 bits/sec   3.214 ms 0/11 (0%) 23.331/18.601/30.724/3.944 ms 11 pps 11/0(0) pkts 1
[ *1] 3.00-4.00 sec  16800 Bytes  134400 bits/sec   3.257 ms 0/12 (0%) 22.835/18.895/28.378/2.518 ms 11 pps 12/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   2.479 ms 0/11 (0%) 22.678/19.344/25.939/2.201 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   3.854 ms 0/12 (0%) 23.597/14.452/28.827/3.943 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   3.211 ms 0/11 (0%) 23.611/20.215/27.124/2.360 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   3.455 ms 0/12 (0%) 22.740/18.042/32.588/3.906 ms 12 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   3.860 ms 0/11 (0%) 24.974/20.919/32.536/3.576 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  16800 Bytes  134400 bits/sec   3.277 ms 0/12 (0%) 23.385/19.382/30.253/2.768 ms 11 pps 12/0(0) pkts 1
[ *1] 10.00-11.00 sec  15400 Bytes  123200 bits/sec   3.028 ms 0/11 (0%) 22.460/17.784/25.387/2.319 ms 11 pps 11/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   3.420 ms 0/11 (0%) 23.426/19.101/26.653/2.818 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   4.380 ms 0/12 (0%) 23.278/18.038/27.638/3.097 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   3.706 ms 0/11 (0%) 23.768/18.542/28.124/2.560 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   3.006 ms 0/12 (0%) 23.331/18.985/25.212/2.171 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   2.690 ms 0/11 (0%) 21.468/15.668/24.276/2.364 ms 11 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  16800 Bytes  134400 bits/sec   2.297 ms 0/12 (0%) 23.557/20.043/27.393/2.206 ms 11 pps 12/0(0) pkts 1
[ *1] 17.00-18.00 sec  15400 Bytes  123200 bits/sec   3.084 ms 0/11 (0%) 23.438/18.473/27.676/3.041 ms 11 pps 11/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   2.808 ms 0/11 (0%) 22.947/17.295/26.326/2.607 ms 11 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   3.380 ms 0/12 (0%) 22.277/16.816/26.114/2.807 ms 11 pps 12/0(0) pkts 1
[ *1] 20.00-21.00 sec  15400 Bytes  123200 bits/sec   2.899 ms 0/11 (0%) 24.495/21.039/27.044/2.040 ms 11 pps 11/0(0) pkts 1
[ *1] 21.00-22.00 sec  16800 Bytes  134400 bits/sec   3.303 ms 0/12 (0%) 24.974/20.276/30.503/2.967 ms 11 pps 12/0(0) pkts 1
[ *1] 22.00-23.00 sec  15400 Bytes  123200 bits/sec   3.769 ms 0/11 (0%) 24.609/20.692/30.425/3.393 ms 12 pps 11/0(0) pkts 1
[ *1] 23.00-24.00 sec  15400 Bytes  123200 bits/sec   3.513 ms 0/11 (0%) 23.397/20.267/27.492/2.353 ms 11 pps 11/0(0) pkts 1
[ *1] 24.00-25.00 sec  16800 Bytes  134400 bits/sec   2.285 ms 0/12 (0%) 23.459/20.724/25.562/1.423 ms 11 pps 12/0(0) pkts 1
[ *1] 25.00-26.00 sec  15400 Bytes  123200 bits/sec   2.796 ms 0/11 (0%) 22.574/18.750/26.383/2.636 ms 11 pps 11/0(0) pkts 1
[ *1] 26.00-27.00 sec  16800 Bytes  134400 bits/sec   4.621 ms 0/12 (0%) 25.268/20.604/31.737/4.005 ms 11 pps 12/0(0) pkts 1
[ *1] 27.00-28.00 sec  15400 Bytes  123200 bits/sec   3.620 ms 0/11 (0%) 23.434/17.377/28.118/3.413 ms 11 pps 11/0(0) pkts 1
[ *1] 28.00-29.00 sec  16800 Bytes  134400 bits/sec   3.570 ms 0/12 (0%) 22.389/17.029/26.380/2.986 ms 11 pps 12/0(0) pkts 1
[ *1] 29.00-30.00 sec  15400 Bytes  123200 bits/sec   3.875 ms 0/11 (0%) 24.207/21.244/28.867/2.588 ms 11 pps 11/0(0) pkts 1
[ *1] 30.00-31.00 sec  16800 Bytes  134400 bits/sec   3.738 ms 0/12 (0%) 23.596/18.141/27.223/3.116 ms 11 pps 12/0(0) pkts 1
[ *1] 31.00-32.00 sec  15400 Bytes  123200 bits/sec   2.867 ms 0/11 (0%) 23.021/21.131/26.222/1.687 ms 11 pps 11/0(0) pkts 1
[ *1] 32.00-33.00 sec  15400 Bytes  123200 bits/sec   3.193 ms 0/11 (0%) 24.402/19.953/28.417/2.774 ms 11 pps 11/0(0) pkts 1
[ *1] 33.00-34.00 sec  16800 Bytes  134400 bits/sec   2.386 ms 0/12 (0%) 24.290/20.975/26.558/1.498 ms 11 pps 12/0(0) pkts 1
[ *1] 34.00-35.00 sec  15400 Bytes  123200 bits/sec   3.499 ms 0/11 (0%) 24.561/19.178/30.438/3.283 ms 11 pps 11/0(0) pkts 1
[ *1] 35.00-36.00 sec  16800 Bytes  134400 bits/sec   4.709 ms 0/12 (0%) 22.768/13.872/29.763/4.327 ms 11 pps 12/0(0) pkts 1
[ *1] 36.00-37.00 sec  15400 Bytes  123200 bits/sec   5.312 ms 0/11 (0%) 23.784/17.240/29.691/4.376 ms 11 pps 11/0(0) pkts 1
[ *1] 37.00-38.00 sec  16800 Bytes  134400 bits/sec   4.406 ms 0/12 (0%) 23.410/16.286/27.855/3.282 ms 11 pps 12/0(0) pkts 1
[ *1] 38.00-39.00 sec  15400 Bytes  123200 bits/sec   3.602 ms 0/11 (0%) 24.164/19.774/26.475/2.359 ms 11 pps 11/0(0) pkts 1
[ *1] 39.00-40.00 sec  15400 Bytes  123200 bits/sec   3.118 ms 0/11 (0%) 23.397/19.582/27.631/2.318 ms 11 pps 11/0(0) pkts 1
[ *1] 40.00-41.00 sec  16800 Bytes  134400 bits/sec   3.331 ms 0/12 (0%) 24.675/21.205/30.385/2.898 ms 11 pps 12/0(0) pkts 1
[ *1] 41.00-42.00 sec  15400 Bytes  123200 bits/sec   3.510 ms 0/11 (0%) 22.265/17.246/26.072/2.535 ms 11 pps 11/0(0) pkts 1
[ *1] 42.00-43.00 sec  16800 Bytes  134400 bits/sec   3.402 ms 0/12 (0%) 23.904/19.818/27.570/2.335 ms 11 pps 12/0(0) pkts 1
[ *1] 43.00-44.00 sec  15400 Bytes  123200 bits/sec   3.508 ms 0/11 (0%) 21.938/18.584/25.638/2.665 ms 11 pps 11/0(0) pkts 1
[ *1] 44.00-45.00 sec  15400 Bytes  123200 bits/sec   3.638 ms 0/11 (0%) 23.997/17.867/28.934/3.552 ms 11 pps 11/0(0) pkts 1
[ *1] 45.00-46.00 sec  16800 Bytes  134400 bits/sec   3.133 ms 0/12 (0%) 22.867/19.657/29.715/3.392 ms 12 pps 12/0(0) pkts 1
[ *1] 46.00-47.00 sec  15400 Bytes  123200 bits/sec   2.660 ms 0/11 (0%) 23.130/19.430/27.125/2.363 ms 11 pps 11/0(0) pkts 1
[ *1] 47.00-48.00 sec  16800 Bytes  134400 bits/sec   3.165 ms 0/12 (0%) 24.477/20.950/28.834/2.922 ms 11 pps 12/0(0) pkts 1
[ *1] 48.00-49.00 sec  15400 Bytes  123200 bits/sec   4.340 ms 0/11 (0%) 23.095/17.186/28.345/4.698 ms 11 pps 11/0(0) pkts 1
[ *1] 49.00-50.00 sec  16800 Bytes  134400 bits/sec   4.151 ms 0/12 (0%) 24.347/15.228/28.388/3.578 ms 11 pps 12/0(0) pkts 1
[ *1] 50.00-51.00 sec  15400 Bytes  123200 bits/sec   3.291 ms 0/11 (0%) 24.043/21.693/26.573/1.634 ms 11 pps 11/0(0) pkts 1
[ *1] 51.00-52.00 sec  15400 Bytes  123200 bits/sec   2.469 ms 0/11 (0%) 24.070/22.232/26.515/1.286 ms 11 pps 11/0(0) pkts 1
[ *1] 52.00-53.00 sec  16800 Bytes  134400 bits/sec   2.228 ms 0/12 (0%) 23.882/19.733/28.190/1.994 ms 11 pps 12/0(0) pkts 1
[ *1] 53.00-54.00 sec  15400 Bytes  123200 bits/sec   2.985 ms 0/11 (0%) 23.377/16.924/27.048/3.160 ms 11 pps 11/0(0) pkts 1
[ *1] 54.00-55.00 sec  16800 Bytes  134400 bits/sec   4.012 ms 0/12 (0%) 24.843/19.300/30.096/3.248 ms 11 pps 12/0(0) pkts 1
[ *1] 55.00-56.00 sec  15400 Bytes  123200 bits/sec   3.363 ms 0/11 (0%) 23.435/19.044/27.660/2.924 ms 11 pps 11/0(0) pkts 1
[ *1] 56.00-57.00 sec  16800 Bytes  134400 bits/sec   3.539 ms 0/12 (0%) 24.351/17.725/28.093/2.897 ms 11 pps 12/0(0) pkts 1
[ *1] 57.00-58.00 sec  15400 Bytes  123200 bits/sec   4.777 ms 0/11 (0%) 22.673/15.034/29.414/4.466 ms 11 pps 11/0(0) pkts 1
[ *1] 58.00-59.00 sec  15400 Bytes  123200 bits/sec   4.011 ms 0/11 (0%) 21.572/18.009/25.781/2.322 ms 11 pps 11/0(0) pkts 1
[ *1] 59.00-60.00 sec  16800 Bytes  134400 bits/sec   4.032 ms 0/12 (0%) 23.118/18.599/27.551/2.776 ms 11 pps 12/0(0) pkts 1
[ *1] 60.00-61.00 sec  15400 Bytes  123200 bits/sec   3.391 ms 0/11 (0%) 23.392/19.229/28.269/2.642 ms 11 pps 11/0(0) pkts 1
[ *1] 61.00-62.00 sec  16800 Bytes  134400 bits/sec   3.934 ms 0/12 (0%) 23.776/18.525/28.926/2.788 ms 11 pps 12/0(0) pkts 1
[ *1] 62.00-63.00 sec  15400 Bytes  123200 bits/sec   3.998 ms 0/11 (0%) 22.981/18.923/27.602/3.183 ms 11 pps 11/0(0) pkts 1
[ *1] 63.00-64.00 sec  16800 Bytes  134400 bits/sec   3.849 ms 0/12 (0%) 23.417/18.574/29.631/2.940 ms 11 pps 12/0(0) pkts 1
[ *1] 64.00-65.00 sec  15400 Bytes  123200 bits/sec   4.133 ms 0/11 (0%) 21.716/17.825/26.086/2.764 ms 11 pps 11/0(0) pkts 1
[ *1] 65.00-66.00 sec  16800 Bytes  134400 bits/sec   3.660 ms 0/12 (0%) 22.166/16.066/27.167/3.016 ms 11 pps 12/0(0) pkts 1
[ *1] 66.00-67.00 sec  15400 Bytes  123200 bits/sec   3.859 ms 0/11 (0%) 21.790/16.218/26.077/3.283 ms 11 pps 11/0(0) pkts 1
[ *1] 67.00-68.00 sec  15400 Bytes  123200 bits/sec   3.614 ms 0/11 (0%) 23.885/18.142/29.272/2.851 ms 11 pps 11/0(0) pkts 1
[ *1] 68.00-69.00 sec  16800 Bytes  134400 bits/sec   3.338 ms 0/12 (0%) 24.348/20.114/29.532/3.320 ms 11 pps 12/0(0) pkts 1
[ *1] 69.00-70.00 sec  15400 Bytes  123200 bits/sec   3.439 ms 0/11 (0%) 23.182/19.121/28.966/2.899 ms 11 pps 11/0(0) pkts 1
[ *1] 70.00-71.00 sec  16800 Bytes  134400 bits/sec   3.752 ms 0/12 (0%) 22.314/16.819/28.896/3.905 ms 11 pps 12/0(0) pkts 1
[ *1] 71.00-72.00 sec  15400 Bytes  123200 bits/sec   3.396 ms 0/11 (0%) 23.257/19.534/26.133/2.149 ms 11 pps 11/0(0) pkts 1
[ *1] 72.00-73.00 sec  15400 Bytes  123200 bits/sec   2.695 ms 0/11 (0%) 21.690/16.969/26.647/2.704 ms 11 pps 11/0(0) pkts 1
[ *1] 73.00-74.00 sec  16800 Bytes  134400 bits/sec   2.649 ms 0/12 (0%) 22.834/17.611/27.737/2.598 ms 11 pps 12/0(0) pkts 1
[ *1] 74.00-75.00 sec  15400 Bytes  123200 bits/sec   2.508 ms 0/11 (0%) 22.668/18.365/26.419/2.711 ms 11 pps 11/0(0) pkts 1
[ *1] 75.00-76.00 sec  16800 Bytes  134400 bits/sec   2.667 ms 0/12 (0%) 24.278/21.464/26.949/1.904 ms 11 pps 12/0(0) pkts 1
[ *1] 76.00-77.00 sec  15400 Bytes  123200 bits/sec   2.920 ms 0/11 (0%) 22.812/19.089/27.683/2.627 ms 11 pps 11/0(0) pkts 1
[ *1] 77.00-78.00 sec  16800 Bytes  134400 bits/sec   3.706 ms 0/12 (0%) 23.687/17.994/30.032/3.171 ms 11 pps 12/0(0) pkts 1
[ *1] 78.00-79.00 sec  15400 Bytes  123200 bits/sec   3.928 ms 0/11 (0%) 24.607/18.661/28.361/3.199 ms 11 pps 11/0(0) pkts 1
[ *1] 79.00-80.00 sec  16800 Bytes  134400 bits/sec   3.053 ms 0/12 (0%) 23.304/20.215/26.928/2.133 ms 11 pps 12/0(0) pkts 1
[ *1] 80.00-81.00 sec  15400 Bytes  123200 bits/sec   3.280 ms 0/11 (0%) 24.263/19.595/28.152/2.818 ms 11 pps 11/0(0) pkts 1
[ *1] 81.00-82.00 sec  15400 Bytes  123200 bits/sec   3.453 ms 0/11 (0%) 24.314/19.149/29.588/3.162 ms 11 pps 11/0(0) pkts 1
[ *1] 82.00-83.00 sec  16800 Bytes  134400 bits/sec   3.841 ms 0/12 (0%) 23.114/15.981/28.843/3.601 ms 11 pps 12/0(0) pkts 1
[ *1] 83.00-84.00 sec  15400 Bytes  123200 bits/sec   4.375 ms 0/11 (0%) 23.385/16.687/27.140/3.438 ms 11 pps 11/0(0) pkts 1
[ *1] 84.00-85.00 sec  16800 Bytes  134400 bits/sec   3.654 ms 0/12 (0%) 23.361/18.662/27.265/2.637 ms 11 pps 12/0(0) pkts 1
