------------------------------------------------------------
Client connecting to 10.0.100.9, UDP port 5060 with pid 57 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.5%uesimtun0 port 37036 connected with 10.0.100.9 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 20:43:41 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   2.034 ms 0/13 (0%) 23.650/15.040/27.814/7.780 ms 13 pps 13/0(0) pkts 1
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   3.026 ms 0/11 (0%) 24.141/19.704/28.949/3.185 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  16800 Bytes  134400 bits/sec   3.713 ms 0/12 (0%) 24.702/16.070/30.180/4.272 ms 11 pps 12/0(0) pkts 1
[ *1] 3.00-4.00 sec  15400 Bytes  123200 bits/sec   3.532 ms 0/11 (0%) 23.166/18.146/26.996/3.190 ms 11 pps 11/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   3.741 ms 0/11 (0%) 25.237/21.796/30.501/2.754 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   3.048 ms 0/12 (0%) 23.972/21.477/28.632/1.951 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   3.227 ms 0/11 (0%) 21.383/17.108/26.280/3.019 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   4.180 ms 0/12 (0%) 22.103/16.807/28.658/3.785 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   3.887 ms 0/11 (0%) 23.029/18.334/29.835/3.586 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  15400 Bytes  123200 bits/sec   3.145 ms 0/11 (0%) 22.130/17.992/25.799/2.544 ms 11 pps 11/0(0) pkts 1
[ *1] 10.00-11.00 sec  16800 Bytes  134400 bits/sec   2.379 ms 0/12 (0%) 24.291/20.122/27.683/2.337 ms 11 pps 12/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   2.755 ms 0/11 (0%) 24.723/20.982/33.059/3.668 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   3.337 ms 0/12 (0%) 22.583/16.364/29.759/3.694 ms 12 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   2.821 ms 0/11 (0%) 23.098/18.395/25.697/2.389 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   4.010 ms 0/12 (0%) 22.198/14.603/29.402/4.238 ms 11 pps 12/0(0) pkts 1
