------------------------------------------------------------
Client connecting to 10.0.100.15, UDP port 5060 with pid 59 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.7%uesimtun0 port 54661 connected with 10.0.100.15 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 20:43:41 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   1.822 ms 0/13 (0%) 22.781/15.208/27.547/7.631 ms 13 pps 13/0(0) pkts 1
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   1.937 ms 0/11 (0%) 23.664/17.938/27.185/2.280 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  16800 Bytes  134400 bits/sec   2.225 ms 0/12 (0%) 23.209/17.854/26.863/2.490 ms 11 pps 12/0(0) pkts 1
[ *1] 3.00-4.00 sec  15400 Bytes  123200 bits/sec   3.302 ms 0/11 (0%) 22.922/16.900/27.815/3.724 ms 11 pps 11/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   3.363 ms 0/11 (0%) 22.764/17.874/28.368/3.542 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   3.326 ms 0/12 (0%) 22.829/18.290/27.227/2.526 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   2.637 ms 0/11 (0%) 24.009/19.760/27.034/2.021 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   3.195 ms 0/12 (0%) 21.968/16.445/28.053/3.262 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   3.340 ms 0/11 (0%) 23.464/18.347/30.179/3.689 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  16800 Bytes  134400 bits/sec   2.804 ms 0/12 (0%) 23.015/18.097/27.631/2.577 ms 11 pps 12/0(0) pkts 1
[ *1] 10.00-11.00 sec  15400 Bytes  123200 bits/sec   2.806 ms 0/11 (0%) 21.422/17.653/24.971/2.524 ms 11 pps 11/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   3.941 ms 0/11 (0%) 22.974/16.886/30.914/4.105 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   3.821 ms 0/12 (0%) 21.956/17.954/26.400/2.751 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   4.297 ms 0/11 (0%) 22.808/17.419/28.796/3.867 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   3.810 ms 0/12 (0%) 25.230/21.235/29.321/2.550 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   4.444 ms 0/11 (0%) 23.260/15.339/28.135/3.641 ms 11 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  16800 Bytes  134400 bits/sec   3.650 ms 0/12 (0%) 23.068/19.227/27.583/2.227 ms 11 pps 12/0(0) pkts 1
[ *1] 17.00-18.00 sec  15400 Bytes  123200 bits/sec   3.305 ms 0/11 (0%) 22.660/18.526/27.714/2.840 ms 11 pps 11/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   4.799 ms 0/11 (0%) 21.249/14.650/28.009/4.205 ms 11 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   4.908 ms 0/12 (0%) 23.975/13.612/29.694/4.382 ms 11 pps 12/0(0) pkts 1
[ *1] 20.00-21.00 sec  15400 Bytes  123200 bits/sec   4.670 ms 0/11 (0%) 24.291/17.203/31.575/3.828 ms 11 pps 11/0(0) pkts 1
[ *1] 21.00-22.00 sec  16800 Bytes  134400 bits/sec   4.324 ms 0/12 (0%) 25.221/17.517/30.112/3.598 ms 11 pps 12/0(0) pkts 1
[ *1] 22.00-23.00 sec  15400 Bytes  123200 bits/sec   3.883 ms 0/11 (0%) 23.466/19.273/27.966/2.585 ms 11 pps 11/0(0) pkts 1
[ *1] 23.00-24.00 sec  16800 Bytes  134400 bits/sec   3.004 ms 0/12 (0%) 22.728/15.843/27.228/2.872 ms 12 pps 12/0(0) pkts 1
[ *1] 24.00-25.00 sec  15400 Bytes  123200 bits/sec   3.351 ms 0/11 (0%) 23.346/20.404/28.202/2.320 ms 11 pps 11/0(0) pkts 1
[ *1] 25.00-26.00 sec  15400 Bytes  123200 bits/sec   3.543 ms 0/11 (0%) 24.842/18.916/32.779/4.106 ms 11 pps 11/0(0) pkts 1
[ *1] 26.00-27.00 sec  16800 Bytes  134400 bits/sec   3.855 ms 0/12 (0%) 23.965/16.433/27.441/3.195 ms 11 pps 12/0(0) pkts 1
[ *1] 27.00-28.00 sec  15400 Bytes  123200 bits/sec   3.547 ms 0/11 (0%) 24.228/19.800/28.651/2.568 ms 11 pps 11/0(0) pkts 1
[ *1] 28.00-29.00 sec  16800 Bytes  134400 bits/sec   3.001 ms 0/12 (0%) 22.636/17.380/26.096/2.346 ms 11 pps 12/0(0) pkts 1
[ *1] 29.00-30.00 sec  15400 Bytes  123200 bits/sec   2.455 ms 0/11 (0%) 25.532/22.530/28.717/2.091 ms 11 pps 11/0(0) pkts 1
[ *1] 30.00-31.00 sec  16800 Bytes  134400 bits/sec   3.081 ms 0/12 (0%) 23.856/18.410/28.575/3.287 ms 11 pps 12/0(0) pkts 1
[ *1] 31.00-32.00 sec  15400 Bytes  123200 bits/sec   3.358 ms 0/11 (0%) 23.421/16.164/27.684/3.002 ms 11 pps 11/0(0) pkts 1
[ *1] 32.00-33.00 sec  15400 Bytes  123200 bits/sec   2.939 ms 0/11 (0%) 22.558/19.668/26.590/1.878 ms 11 pps 11/0(0) pkts 1
[ *1] 33.00-34.00 sec  16800 Bytes  134400 bits/sec   3.682 ms 0/12 (0%) 23.635/17.011/27.233/2.768 ms 11 pps 12/0(0) pkts 1
[ *1] 34.00-35.00 sec  15400 Bytes  123200 bits/sec   4.156 ms 0/11 (0%) 23.935/18.612/29.246/3.715 ms 11 pps 11/0(0) pkts 1
[ *1] 35.00-36.00 sec  16800 Bytes  134400 bits/sec   4.713 ms 0/12 (0%) 23.759/16.707/30.968/4.338 ms 12 pps 12/0(0) pkts 1
[ *1] 36.00-37.00 sec  15400 Bytes  123200 bits/sec   3.987 ms 0/11 (0%) 24.023/18.661/27.197/2.862 ms 11 pps 11/0(0) pkts 1
[ *1] 37.00-38.00 sec  16800 Bytes  134400 bits/sec   3.761 ms 0/12 (0%) 24.157/19.769/30.893/2.892 ms 11 pps 12/0(0) pkts 1
[ *1] 38.00-39.00 sec  15400 Bytes  123200 bits/sec   3.301 ms 0/11 (0%) 22.914/18.884/28.701/2.665 ms 11 pps 11/0(0) pkts 1
[ *1] 39.00-40.00 sec  15400 Bytes  123200 bits/sec   3.287 ms 0/11 (0%) 23.764/20.458/28.420/2.749 ms 11 pps 11/0(0) pkts 1
[ *1] 40.00-41.00 sec  16800 Bytes  134400 bits/sec   4.154 ms 0/12 (0%) 24.674/18.757/30.061/3.623 ms 11 pps 12/0(0) pkts 1
[ *1] 41.00-42.00 sec  15400 Bytes  123200 bits/sec   4.197 ms 0/11 (0%) 24.040/19.037/30.984/3.334 ms 12 pps 11/0(0) pkts 1
[ *1] 42.00-43.00 sec  16800 Bytes  134400 bits/sec   3.906 ms 0/12 (0%) 24.421/20.594/28.743/2.569 ms 11 pps 12/0(0) pkts 1
[ *1] 43.00-44.00 sec  15400 Bytes  123200 bits/sec   3.669 ms 0/11 (0%) 23.640/20.032/30.956/3.036 ms 11 pps 11/0(0) pkts 1
