------------------------------------------------------------
Client connecting to 10.0.100.13, UDP port 5060 with pid 58 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.6%uesimtun0 port 37211 connected with 10.0.100.13 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 20:43:41 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   1.583 ms 0/13 (0%) 22.556/19.406/28.231/7.573 ms 13 pps 13/0(0) pkts 1
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   2.768 ms 0/11 (0%) 23.116/18.400/29.003/3.590 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  15400 Bytes  123200 bits/sec   3.164 ms 0/11 (0%) 22.132/18.226/25.992/2.713 ms 11 pps 11/0(0) pkts 1
[ *1] 3.00-4.00 sec  16800 Bytes  134400 bits/sec   3.325 ms 0/12 (0%) 24.455/19.225/30.296/3.869 ms 11 pps 12/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   2.825 ms 0/11 (0%) 24.466/21.429/28.103/2.221 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   3.237 ms 0/12 (0%) 23.090/18.274/28.602/2.718 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   3.357 ms 0/11 (0%) 23.428/16.470/28.387/3.337 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   3.550 ms 0/12 (0%) 22.998/17.156/28.815/3.441 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   3.220 ms 0/11 (0%) 24.648/20.014/29.493/2.817 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  15400 Bytes  123200 bits/sec   4.064 ms 0/11 (0%) 26.088/20.020/33.332/4.565 ms 11 pps 11/0(0) pkts 1
[ *1] 10.00-11.00 sec  16800 Bytes  134400 bits/sec   2.921 ms 0/12 (0%) 22.701/19.047/27.347/2.355 ms 12 pps 12/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   3.025 ms 0/11 (0%) 22.158/17.331/26.682/2.614 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   3.859 ms 0/12 (0%) 23.755/18.809/29.592/3.871 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   4.015 ms 0/11 (0%) 24.197/20.612/32.388/3.291 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   4.309 ms 0/12 (0%) 22.354/17.533/28.647/3.284 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   3.569 ms 0/11 (0%) 20.961/16.798/25.472/2.818 ms 11 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  16800 Bytes  134400 bits/sec   2.724 ms 0/12 (0%) 22.395/19.750/25.703/2.001 ms 11 pps 12/0(0) pkts 1
[ *1] 17.00-18.00 sec  15400 Bytes  123200 bits/sec   2.498 ms 0/11 (0%) 23.278/19.253/25.657/2.075 ms 11 pps 11/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   3.003 ms 0/11 (0%) 22.569/16.119/30.009/3.368 ms 11 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   2.609 ms 0/12 (0%) 22.067/18.955/24.843/2.111 ms 11 pps 12/0(0) pkts 1
[ *1] 20.00-21.00 sec  15400 Bytes  123200 bits/sec   2.917 ms 0/11 (0%) 22.556/18.198/26.513/2.720 ms 11 pps 11/0(0) pkts 1
[ *1] 21.00-22.00 sec  16800 Bytes  134400 bits/sec   4.372 ms 0/12 (0%) 24.882/15.726/30.972/4.583 ms 12 pps 12/0(0) pkts 1
[ *1] 22.00-23.00 sec  15400 Bytes  123200 bits/sec   4.126 ms 0/11 (0%) 24.029/18.032/27.497/2.731 ms 11 pps 11/0(0) pkts 1
[ *1] 23.00-24.00 sec  15400 Bytes  123200 bits/sec   3.155 ms 0/11 (0%) 24.206/21.014/28.362/1.942 ms 11 pps 11/0(0) pkts 1
[ *1] 24.00-25.00 sec  16800 Bytes  134400 bits/sec   3.093 ms 0/12 (0%) 24.575/17.689/28.433/2.765 ms 11 pps 12/0(0) pkts 1
[ *1] 25.00-26.00 sec  15400 Bytes  123200 bits/sec   2.747 ms 0/11 (0%) 22.643/16.820/29.874/4.092 ms 11 pps 11/0(0) pkts 1
[ *1] 26.00-27.00 sec  16800 Bytes  134400 bits/sec   2.936 ms 0/12 (0%) 24.178/21.307/30.078/2.596 ms 11 pps 12/0(0) pkts 1
[ *1] 27.00-28.00 sec  15400 Bytes  123200 bits/sec   2.967 ms 0/11 (0%) 24.625/20.531/31.384/3.509 ms 11 pps 11/0(0) pkts 1
[ *1] 28.00-29.00 sec  16800 Bytes  134400 bits/sec   3.484 ms 0/12 (0%) 22.909/17.538/26.930/2.813 ms 11 pps 12/0(0) pkts 1
[ *1] 29.00-30.00 sec  15400 Bytes  123200 bits/sec   3.524 ms 0/11 (0%) 23.836/20.587/27.976/2.953 ms 11 pps 11/0(0) pkts 1
[ *1] 30.00-31.00 sec  16800 Bytes  134400 bits/sec   4.598 ms 0/12 (0%) 23.731/13.575/29.525/4.357 ms 12 pps 12/0(0) pkts 1
[ *1] 31.00-32.00 sec  15400 Bytes  123200 bits/sec   3.415 ms 0/11 (0%) 24.009/21.757/28.325/1.750 ms 11 pps 11/0(0) pkts 1
[ *1] 32.00-33.00 sec  15400 Bytes  123200 bits/sec   3.554 ms 0/11 (0%) 22.731/18.678/27.493/2.787 ms 11 pps 11/0(0) pkts 1
[ *1] 33.00-34.00 sec  16800 Bytes  134400 bits/sec   3.332 ms 0/12 (0%) 23.034/16.757/27.749/2.956 ms 11 pps 12/0(0) pkts 1
[ *1] 34.00-35.00 sec  15400 Bytes  123200 bits/sec   3.682 ms 0/11 (0%) 24.089/20.157/31.806/3.738 ms 11 pps 11/0(0) pkts 1
[ *1] 35.00-36.00 sec  16800 Bytes  134400 bits/sec   3.096 ms 0/12 (0%) 24.949/20.535/27.788/2.433 ms 12 pps 12/0(0) pkts 1
[ *1] 36.00-37.00 sec  15400 Bytes  123200 bits/sec   3.424 ms 0/11 (0%) 23.620/18.402/28.546/3.235 ms 11 pps 11/0(0) pkts 1
[ *1] 37.00-38.00 sec  16800 Bytes  134400 bits/sec   3.033 ms 0/12 (0%) 22.936/18.241/25.750/2.415 ms 11 pps 12/0(0) pkts 1
[ *1] 38.00-39.00 sec  15400 Bytes  123200 bits/sec   3.394 ms 0/11 (0%) 24.391/16.690/28.759/3.619 ms 11 pps 11/0(0) pkts 1
[ *1] 39.00-40.00 sec  15400 Bytes  123200 bits/sec   3.223 ms 0/11 (0%) 23.372/17.808/29.901/3.821 ms 11 pps 11/0(0) pkts 1
[ *1] 40.00-41.00 sec  16800 Bytes  134400 bits/sec   3.274 ms 0/12 (0%) 22.550/17.673/27.588/3.016 ms 11 pps 12/0(0) pkts 1
[ *1] 41.00-42.00 sec  15400 Bytes  123200 bits/sec   3.037 ms 0/11 (0%) 24.096/19.570/27.295/2.412 ms 11 pps 11/0(0) pkts 1
[ *1] 42.00-43.00 sec  16800 Bytes  134400 bits/sec   3.546 ms 0/12 (0%) 21.872/18.216/28.845/3.160 ms 11 pps 12/0(0) pkts 1
[ *1] 43.00-44.00 sec  15400 Bytes  123200 bits/sec   3.349 ms 0/11 (0%) 22.794/15.892/26.188/3.017 ms 11 pps 11/0(0) pkts 1
[ *1] 44.00-45.00 sec  16800 Bytes  134400 bits/sec   3.265 ms 0/12 (0%) 23.884/18.989/28.466/2.697 ms 11 pps 12/0(0) pkts 1
[ *1] 45.00-46.00 sec  15400 Bytes  123200 bits/sec   3.788 ms 0/11 (0%) 23.171/17.963/32.255/3.950 ms 11 pps 11/0(0) pkts 1
[ *1] 46.00-47.00 sec  15400 Bytes  123200 bits/sec   4.476 ms 0/11 (0%) 23.328/15.286/28.682/3.709 ms 11 pps 11/0(0) pkts 1
[ *1] 47.00-48.00 sec  16800 Bytes  134400 bits/sec   4.101 ms 0/12 (0%) 24.955/20.305/31.305/3.330 ms 11 pps 12/0(0) pkts 1
[ *1] 48.00-49.00 sec  15400 Bytes  123200 bits/sec   4.090 ms 0/11 (0%) 23.255/14.608/31.932/4.118 ms 11 pps 11/0(0) pkts 1
[ *1] 49.00-50.00 sec  16800 Bytes  134400 bits/sec   3.610 ms 0/12 (0%) 24.105/18.195/32.132/3.504 ms 11 pps 12/0(0) pkts 1
[ *1] 50.00-51.00 sec  15400 Bytes  123200 bits/sec   3.802 ms 0/11 (0%) 23.896/20.377/28.716/3.356 ms 11 pps 11/0(0) pkts 1
[ *1] 51.00-52.00 sec  15400 Bytes  123200 bits/sec   3.419 ms 0/11 (0%) 23.181/15.751/26.164/3.085 ms 11 pps 11/0(0) pkts 1
[ *1] 52.00-53.00 sec  16800 Bytes  134400 bits/sec   3.793 ms 0/12 (0%) 23.026/17.888/28.597/3.054 ms 11 pps 12/0(0) pkts 1
[ *1] 53.00-54.00 sec  15400 Bytes  123200 bits/sec   3.120 ms 0/11 (0%) 23.755/20.185/27.786/2.719 ms 11 pps 11/0(0) pkts 1
[ *1] 54.00-55.00 sec  16800 Bytes  134400 bits/sec   3.228 ms 0/12 (0%) 20.684/16.939/24.785/2.141 ms 11 pps 12/0(0) pkts 1
[ *1] 55.00-56.00 sec  15400 Bytes  123200 bits/sec   3.848 ms 0/11 (0%) 23.058/16.815/27.063/3.134 ms 11 pps 11/0(0) pkts 1
[ *1] 56.00-57.00 sec  16800 Bytes  134400 bits/sec   4.942 ms 0/12 (0%) 23.634/13.891/28.584/4.502 ms 11 pps 12/0(0) pkts 1
[ *1] 57.00-58.00 sec  15400 Bytes  123200 bits/sec   3.085 ms 0/11 (0%) 22.803/19.057/24.623/1.768 ms 11 pps 11/0(0) pkts 1
[ *1] 58.00-59.00 sec  16800 Bytes  134400 bits/sec   3.788 ms 0/12 (0%) 22.250/17.601/28.049/3.295 ms 11 pps 12/0(0) pkts 1
[ *1] 59.00-60.00 sec  15400 Bytes  123200 bits/sec   4.109 ms 0/11 (0%) 24.238/19.518/28.885/3.014 ms 11 pps 11/0(0) pkts 1
