------------------------------------------------------------
Client connecting to 10.0.100.19, UDP port 5060 with pid 57 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.1%uesimtun0 port 50350 connected with 10.0.100.19 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 19:44:40 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   1.559 ms 0/13 (0%) 22.706/19.026/27.473/7.721 ms 13 pps 13/0(0) pkts 1
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   1.847 ms 0/11 (0%) 23.020/19.745/25.998/2.012 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  16800 Bytes  134400 bits/sec   3.209 ms 0/12 (0%) 23.799/16.870/31.971/4.112 ms 11 pps 12/0(0) pkts 1
[ *1] 3.00-4.00 sec  15400 Bytes  123200 bits/sec   3.409 ms 0/11 (0%) 24.520/21.219/30.062/2.738 ms 11 pps 11/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   4.002 ms 0/11 (0%) 22.258/17.240/27.715/3.289 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   4.433 ms 0/12 (0%) 23.951/17.790/29.082/3.361 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   3.485 ms 0/11 (0%) 22.863/16.764/28.606/3.433 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   4.842 ms 0/12 (0%) 23.370/17.697/32.462/4.251 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   3.512 ms 0/11 (0%) 23.113/20.597/26.605/1.751 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  16800 Bytes  134400 bits/sec   3.050 ms 0/12 (0%) 21.801/18.308/24.626/1.891 ms 11 pps 12/0(0) pkts 1
[ *1] 10.00-11.00 sec  15400 Bytes  123200 bits/sec   4.260 ms 0/11 (0%) 22.730/16.583/29.167/4.079 ms 11 pps 11/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   5.390 ms 0/11 (0%) 22.818/14.460/28.362/4.546 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   4.281 ms 0/12 (0%) 21.894/17.217/26.306/2.981 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   3.405 ms 0/11 (0%) 22.688/19.221/26.035/2.383 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   3.587 ms 0/12 (0%) 24.627/18.722/29.561/3.066 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   3.921 ms 0/11 (0%) 24.082/18.011/31.449/3.620 ms 11 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  16800 Bytes  134400 bits/sec   3.972 ms 0/12 (0%) 23.142/18.806/29.309/3.483 ms 11 pps 12/0(0) pkts 1
[ *1] 17.00-18.00 sec  15400 Bytes  123200 bits/sec   4.069 ms 0/11 (0%) 24.059/20.603/30.494/3.240 ms 11 pps 11/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   3.437 ms 0/11 (0%) 23.606/18.961/27.047/2.592 ms 11 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   3.639 ms 0/12 (0%) 23.020/16.613/29.027/3.558 ms 11 pps 12/0(0) pkts 1
[ *1] 20.00-21.00 sec  15400 Bytes  123200 bits/sec   3.711 ms 0/11 (0%) 22.551/17.614/28.234/3.216 ms 12 pps 11/0(0) pkts 1
[ *1] 21.00-22.00 sec  16800 Bytes  134400 bits/sec   3.628 ms 0/12 (0%) 23.158/18.820/26.123/2.639 ms 11 pps 12/0(0) pkts 1
[ *1] 22.00-23.00 sec  15400 Bytes  123200 bits/sec   3.161 ms 0/11 (0%) 23.431/18.706/28.260/2.486 ms 11 pps 11/0(0) pkts 1
[ *1] 23.00-24.00 sec  16800 Bytes  134400 bits/sec   2.612 ms 0/12 (0%) 23.106/19.650/26.452/2.125 ms 11 pps 12/0(0) pkts 1
[ *1] 24.00-25.00 sec  15400 Bytes  123200 bits/sec   2.654 ms 0/11 (0%) 22.318/19.319/28.832/2.872 ms 11 pps 11/0(0) pkts 1
[ *1] 25.00-26.00 sec  15400 Bytes  123200 bits/sec   3.547 ms 0/11 (0%) 24.454/17.433/29.774/3.646 ms 11 pps 11/0(0) pkts 1
[ *1] 26.00-27.00 sec  16800 Bytes  134400 bits/sec   3.170 ms 0/12 (0%) 22.796/17.618/27.451/3.229 ms 11 pps 12/0(0) pkts 1
[ *1] 27.00-28.00 sec  15400 Bytes  123200 bits/sec   3.364 ms 0/11 (0%) 24.511/19.085/28.668/2.865 ms 11 pps 11/0(0) pkts 1
[ *1] 28.00-29.00 sec  16800 Bytes  134400 bits/sec   3.024 ms 0/12 (0%) 23.290/19.966/28.324/2.711 ms 11 pps 12/0(0) pkts 1
[ *1] 29.00-30.00 sec  15400 Bytes  123200 bits/sec   2.756 ms 0/11 (0%) 23.138/19.925/25.854/2.099 ms 11 pps 11/0(0) pkts 1
[ *1] 30.00-31.00 sec  16800 Bytes  134400 bits/sec   3.349 ms 0/12 (0%) 22.659/19.280/29.899/3.219 ms 11 pps 12/0(0) pkts 1
[ *1] 31.00-32.00 sec  15400 Bytes  123200 bits/sec   3.596 ms 0/11 (0%) 22.039/17.353/27.139/3.440 ms 11 pps 11/0(0) pkts 1
[ *1] 32.00-33.00 sec  15400 Bytes  123200 bits/sec   4.026 ms 0/11 (0%) 24.153/17.286/29.077/3.646 ms 11 pps 11/0(0) pkts 1
[ *1] 33.00-34.00 sec  16800 Bytes  134400 bits/sec   3.464 ms 0/12 (0%) 21.680/18.566/27.156/2.716 ms 12 pps 12/0(0) pkts 1
[ *1] 34.00-35.00 sec  15400 Bytes  123200 bits/sec   3.043 ms 0/11 (0%) 23.415/19.363/27.074/2.460 ms 11 pps 11/0(0) pkts 1
[ *1] 35.00-36.00 sec  16800 Bytes  134400 bits/sec   3.562 ms 0/12 (0%) 24.398/19.787/30.278/3.051 ms 11 pps 12/0(0) pkts 1
[ *1] 36.00-37.00 sec  15400 Bytes  123200 bits/sec   3.654 ms 0/11 (0%) 22.696/19.668/27.793/2.924 ms 11 pps 11/0(0) pkts 1
[ *1] 37.00-38.00 sec  16800 Bytes  134400 bits/sec   3.431 ms 0/12 (0%) 23.607/16.571/29.227/3.483 ms 11 pps 12/0(0) pkts 1
[ *1] 38.00-39.00 sec  15400 Bytes  123200 bits/sec   3.585 ms 0/11 (0%) 22.675/14.853/27.964/3.337 ms 11 pps 11/0(0) pkts 1
[ *1] 39.00-40.00 sec  15400 Bytes  123200 bits/sec   3.541 ms 0/11 (0%) 24.238/21.200/27.908/2.428 ms 11 pps 11/0(0) pkts 1
[ *1] 40.00-41.00 sec  16800 Bytes  134400 bits/sec   3.097 ms 0/12 (0%) 23.238/17.812/28.780/2.935 ms 11 pps 12/0(0) pkts 1
[ *1] 41.00-42.00 sec  15400 Bytes  123200 bits/sec   4.483 ms 0/11 (0%) 24.208/19.132/30.496/4.115 ms 11 pps 11/0(0) pkts 1
[ *1] 42.00-43.00 sec  16800 Bytes  134400 bits/sec   3.909 ms 0/12 (0%) 22.440/17.440/26.607/2.802 ms 11 pps 12/0(0) pkts 1
[ *1] 43.00-44.00 sec  15400 Bytes  123200 bits/sec   3.467 ms 0/11 (0%) 24.041/20.979/28.045/2.443 ms 11 pps 11/0(0) pkts 1
[ *1] 44.00-45.00 sec  16800 Bytes  134400 bits/sec   3.838 ms 0/12 (0%) 24.381/17.409/30.869/4.165 ms 11 pps 12/0(0) pkts 1
[ *1] 45.00-46.00 sec  15400 Bytes  123200 bits/sec   3.122 ms 0/11 (0%) 23.174/19.983/26.609/2.066 ms 11 pps 11/0(0) pkts 1
[ *1] 46.00-47.00 sec  15400 Bytes  123200 bits/sec   4.032 ms 0/11 (0%) 23.327/18.326/27.331/3.090 ms 11 pps 11/0(0) pkts 1
[ *1] 47.00-48.00 sec  16800 Bytes  134400 bits/sec   4.367 ms 0/12 (0%) 22.915/17.908/29.014/3.187 ms 11 pps 12/0(0) pkts 1
[ *1] 48.00-49.00 sec  15400 Bytes  123200 bits/sec   3.374 ms 0/11 (0%) 23.762/20.786/27.559/1.883 ms 11 pps 11/0(0) pkts 1
[ *1] 49.00-50.00 sec  16800 Bytes  134400 bits/sec   3.063 ms 0/12 (0%) 22.978/19.200/26.172/2.330 ms 11 pps 12/0(0) pkts 1
[ *1] 50.00-51.00 sec  15400 Bytes  123200 bits/sec   2.824 ms 0/11 (0%) 23.383/18.803/26.808/2.947 ms 11 pps 11/0(0) pkts 1
[ *1] 51.00-52.00 sec  15400 Bytes  123200 bits/sec   3.686 ms 0/11 (0%) 24.876/17.119/33.327/4.748 ms 11 pps 11/0(0) pkts 1
[ *1] 52.00-53.00 sec  16800 Bytes  134400 bits/sec   3.842 ms 0/12 (0%) 25.007/18.584/32.265/3.629 ms 11 pps 12/0(0) pkts 1
[ *1] 53.00-54.00 sec  15400 Bytes  123200 bits/sec   4.045 ms 0/11 (0%) 23.999/19.741/30.537/3.521 ms 11 pps 11/0(0) pkts 1
[ *1] 54.00-55.00 sec  16800 Bytes  134400 bits/sec   3.202 ms 0/12 (0%) 23.994/19.642/28.137/2.807 ms 11 pps 12/0(0) pkts 1
[ *1] 55.00-56.00 sec  15400 Bytes  123200 bits/sec   3.424 ms 0/11 (0%) 24.031/16.484/29.092/3.189 ms 11 pps 11/0(0) pkts 1
[ *1] 56.00-57.00 sec  16800 Bytes  134400 bits/sec   4.131 ms 0/12 (0%) 23.895/18.637/28.878/3.478 ms 11 pps 12/0(0) pkts 1
[ *1] 57.00-58.00 sec  15400 Bytes  123200 bits/sec   3.502 ms 0/11 (0%) 23.430/19.920/29.658/2.398 ms 11 pps 11/0(0) pkts 1
[ *1] 58.00-59.00 sec  15400 Bytes  123200 bits/sec   3.445 ms 0/11 (0%) 23.641/18.721/28.820/3.174 ms 11 pps 11/0(0) pkts 1
[ *1] 59.00-60.00 sec  16800 Bytes  134400 bits/sec   3.455 ms 0/12 (0%) 22.112/18.409/26.511/2.713 ms 11 pps 12/0(0) pkts 1
[ *1] 60.00-61.00 sec  15400 Bytes  123200 bits/sec   3.657 ms 0/11 (0%) 23.823/20.129/28.994/2.525 ms 11 pps 11/0(0) pkts 1
[ *1] 61.00-62.00 sec  16800 Bytes  134400 bits/sec   3.175 ms 0/12 (0%) 22.797/19.181/26.852/2.307 ms 11 pps 12/0(0) pkts 1
[ *1] 62.00-63.00 sec  15400 Bytes  123200 bits/sec   4.407 ms 0/11 (0%) 22.789/16.620/31.525/4.191 ms 11 pps 11/0(0) pkts 1
[ *1] 63.00-64.00 sec  16800 Bytes  134400 bits/sec   4.253 ms 0/12 (0%) 24.808/16.667/29.317/3.488 ms 11 pps 12/0(0) pkts 1
[ *1] 64.00-65.00 sec  15400 Bytes  123200 bits/sec   3.332 ms 0/11 (0%) 23.332/18.822/29.659/2.759 ms 11 pps 11/0(0) pkts 1
[ *1] 65.00-66.00 sec  16800 Bytes  134400 bits/sec   3.672 ms 0/12 (0%) 25.036/20.989/28.814/2.688 ms 11 pps 12/0(0) pkts 1
[ *1] 66.00-67.00 sec  15400 Bytes  123200 bits/sec   3.377 ms 0/11 (0%) 25.798/22.203/31.611/2.909 ms 11 pps 11/0(0) pkts 1
[ *1] 67.00-68.00 sec  15400 Bytes  123200 bits/sec   4.109 ms 0/11 (0%) 24.139/15.895/28.752/3.746 ms 11 pps 11/0(0) pkts 1
[ *1] 68.00-69.00 sec  16800 Bytes  134400 bits/sec   4.799 ms 0/12 (0%) 22.639/15.985/28.314/4.258 ms 11 pps 12/0(0) pkts 1
[ *1] 69.00-70.00 sec  15400 Bytes  123200 bits/sec   4.271 ms 0/11 (0%) 24.333/18.331/29.060/3.415 ms 11 pps 11/0(0) pkts 1
[ *1] 70.00-71.00 sec  16800 Bytes  134400 bits/sec   3.313 ms 0/12 (0%) 23.984/20.507/28.813/2.293 ms 11 pps 12/0(0) pkts 1
[ *1] 71.00-72.00 sec  15400 Bytes  123200 bits/sec   3.368 ms 0/11 (0%) 24.623/20.161/28.735/2.506 ms 11 pps 11/0(0) pkts 1
[ *1] 72.00-73.00 sec  16800 Bytes  134400 bits/sec   3.669 ms 0/12 (0%) 22.780/17.803/28.618/2.893 ms 11 pps 12/0(0) pkts 1
[ *1] 73.00-74.00 sec  15400 Bytes  123200 bits/sec   3.286 ms 0/11 (0%) 26.101/23.091/30.009/2.296 ms 11 pps 11/0(0) pkts 1
[ *1] 74.00-75.00 sec  15400 Bytes  123200 bits/sec   4.067 ms 0/11 (0%) 22.331/14.813/27.394/3.653 ms 11 pps 11/0(0) pkts 1
[ *1] 75.00-76.00 sec  16800 Bytes  134400 bits/sec   3.014 ms 0/12 (0%) 23.609/20.439/26.261/1.807 ms 11 pps 12/0(0) pkts 1
[ *1] 76.00-77.00 sec  15400 Bytes  123200 bits/sec   3.186 ms 0/11 (0%) 22.692/18.692/29.178/3.088 ms 11 pps 11/0(0) pkts 1
[ *1] 77.00-78.00 sec  16800 Bytes  134400 bits/sec   3.742 ms 0/12 (0%) 22.864/15.177/27.337/3.671 ms 11 pps 12/0(0) pkts 1
[ *1] 78.00-79.00 sec  15400 Bytes  123200 bits/sec   3.962 ms 0/11 (0%) 22.863/17.517/29.132/3.311 ms 11 pps 11/0(0) pkts 1
[ *1] 79.00-80.00 sec  16800 Bytes  134400 bits/sec   4.099 ms 0/12 (0%) 24.427/18.095/27.460/3.108 ms 11 pps 12/0(0) pkts 1
[ *1] 80.00-81.00 sec  15400 Bytes  123200 bits/sec   4.164 ms 0/11 (0%) 21.978/15.287/28.353/3.404 ms 11 pps 11/0(0) pkts 1
[ *1] 81.00-82.00 sec  15400 Bytes  123200 bits/sec   4.374 ms 0/11 (0%) 24.630/18.664/29.836/3.408 ms 11 pps 11/0(0) pkts 1
[ *1] 82.00-83.00 sec  16800 Bytes  134400 bits/sec   3.820 ms 0/12 (0%) 24.211/20.025/32.664/3.991 ms 11 pps 12/0(0) pkts 1
[ *1] 83.00-84.00 sec  15400 Bytes  123200 bits/sec   3.921 ms 0/11 (0%) 23.273/18.138/29.800/3.742 ms 11 pps 11/0(0) pkts 1
[ *1] 84.00-85.00 sec  16800 Bytes  134400 bits/sec   3.256 ms 0/12 (0%) 23.365/19.304/27.399/2.119 ms 11 pps 12/0(0) pkts 1
[ *1] 85.00-86.00 sec  15400 Bytes  123200 bits/sec   4.206 ms 0/11 (0%) 22.395/16.405/29.608/3.598 ms 11 pps 11/0(0) pkts 1
[ *1] 86.00-87.00 sec  15400 Bytes  123200 bits/sec   3.339 ms 0/11 (0%) 23.497/18.808/27.319/2.820 ms 11 pps 11/0(0) pkts 1
[ *1] 87.00-88.00 sec  16800 Bytes  134400 bits/sec   3.193 ms 0/12 (0%) 24.950/21.187/29.038/2.326 ms 11 pps 12/0(0) pkts 1
[ *1] 88.00-89.00 sec  15400 Bytes  123200 bits/sec   3.609 ms 0/11 (0%) 23.089/19.163/27.433/3.148 ms 11 pps 11/0(0) pkts 1
[ *1] 89.00-90.00 sec  16800 Bytes  134400 bits/sec   2.955 ms 0/12 (0%) 22.405/17.338/25.702/3.009 ms 11 pps 12/0(0) pkts 1
[ *1] 90.00-91.00 sec  15400 Bytes  123200 bits/sec   4.228 ms 0/11 (0%) 24.238/14.969/28.432/3.965 ms 11 pps 11/0(0) pkts 1
[ *1] 91.00-92.00 sec  16800 Bytes  134400 bits/sec   3.447 ms 0/12 (0%) 21.931/17.767/26.526/2.618 ms 11 pps 12/0(0) pkts 1
[ *1] 92.00-93.00 sec  15400 Bytes  123200 bits/sec   3.632 ms 0/11 (0%) 22.642/17.074/26.215/2.841 ms 11 pps 11/0(0) pkts 1
[ *1] 93.00-94.00 sec  16800 Bytes  134400 bits/sec   3.092 ms 0/12 (0%) 22.852/19.672/26.613/2.025 ms 11 pps 12/0(0) pkts 1
[ *1] 94.00-95.00 sec  15400 Bytes  123200 bits/sec   3.360 ms 0/11 (0%) 22.770/17.966/27.248/2.938 ms 11 pps 11/0(0) pkts 1
[ *1] 95.00-96.00 sec  15400 Bytes  123200 bits/sec   3.342 ms 0/11 (0%) 25.681/21.040/31.566/3.654 ms 11 pps 11/0(0) pkts 1
[ *1] 96.00-97.00 sec  16800 Bytes  134400 bits/sec   3.364 ms 0/12 (0%) 21.933/16.837/25.874/2.860 ms 11 pps 12/0(0) pkts 1
[ *1] 97.00-98.00 sec  15400 Bytes  123200 bits/sec   2.976 ms 0/11 (0%) 23.189/18.503/26.055/2.369 ms 11 pps 11/0(0) pkts 1
[ *1] 98.00-99.00 sec  16800 Bytes  134400 bits/sec   3.545 ms 0/12 (0%) 22.262/16.193/28.032/3.476 ms 11 pps 12/0(0) pkts 1
[ *1] 99.00-100.00 sec  15400 Bytes  123200 bits/sec   3.276 ms 0/11 (0%) 23.285/18.286/26.627/2.516 ms 11 pps 11/0(0) pkts 1
