------------------------------------------------------------
Client connecting to 10.0.100.9, UDP port 5060 with pid 58 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.7%uesimtun0 port 49365 connected with 10.0.100.9 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 19:44:39 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   2.199 ms 0/13 (0%) 24.519/16.407/32.046/8.363 ms 13 pps 13/0(0) pkts 1
[ *1] 0.00-1.00 sec  1 datagrams received out-of-order
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   2.822 ms 0/11 (0%) 22.891/19.212/26.659/2.417 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  16800 Bytes  134400 bits/sec   2.698 ms 0/12 (0%) 23.998/20.398/27.454/2.068 ms 11 pps 12/0(0) pkts 1
[ *1] 3.00-4.00 sec  15400 Bytes  123200 bits/sec   2.417 ms 0/11 (0%) 23.379/18.264/27.102/2.261 ms 11 pps 11/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   3.024 ms 0/11 (0%) 24.131/17.784/28.399/2.996 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   2.810 ms 0/12 (0%) 24.311/20.374/27.475/2.483 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   3.211 ms 0/11 (0%) 22.852/16.740/27.130/3.129 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   3.212 ms 0/12 (0%) 23.356/16.794/27.163/3.521 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   3.790 ms 0/11 (0%) 23.294/16.447/28.339/3.681 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  16800 Bytes  134400 bits/sec   3.846 ms 0/12 (0%) 23.550/18.344/30.023/3.374 ms 11 pps 12/0(0) pkts 1
[ *1] 10.00-11.00 sec  15400 Bytes  123200 bits/sec   3.665 ms 0/11 (0%) 22.802/19.115/28.308/3.160 ms 11 pps 11/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   3.600 ms 0/11 (0%) 24.232/18.450/28.875/3.138 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   3.669 ms 0/12 (0%) 23.050/17.807/29.244/3.261 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   2.782 ms 0/11 (0%) 24.343/21.277/28.420/2.019 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   3.426 ms 0/12 (0%) 23.376/18.293/27.547/3.002 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   3.676 ms 0/11 (0%) 23.676/18.670/30.400/3.276 ms 11 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  15400 Bytes  123200 bits/sec   3.521 ms 0/11 (0%) 22.720/18.250/27.987/3.084 ms 11 pps 11/0(0) pkts 1
[ *1] 17.00-18.00 sec  16800 Bytes  134400 bits/sec   3.439 ms 0/12 (0%) 24.337/16.523/27.227/2.896 ms 11 pps 12/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   3.439 ms 0/11 (0%) 24.465/20.522/31.599/3.701 ms 11 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   3.209 ms 0/12 (0%) 24.417/20.094/28.874/2.443 ms 11 pps 12/0(0) pkts 1
[ *1] 20.00-21.00 sec  15400 Bytes  123200 bits/sec   2.779 ms 0/11 (0%) 21.753/17.930/24.195/2.101 ms 11 pps 11/0(0) pkts 1
