------------------------------------------------------------
Client connecting to 10.0.100.17, UDP port 5060 with pid 57 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.4%uesimtun0 port 38784 connected with 10.0.100.17 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 19:44:40 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   1.635 ms 0/13 (0%) 25.354/21.499/29.114/7.837 ms 13 pps 13/0(0) pkts 1
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   2.993 ms 0/11 (0%) 22.279/14.653/29.134/3.697 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  16800 Bytes  134400 bits/sec   4.026 ms 0/12 (0%) 23.905/17.910/29.985/3.705 ms 12 pps 12/0(0) pkts 1
[ *1] 3.00-4.00 sec  15400 Bytes  123200 bits/sec   3.358 ms 0/11 (0%) 23.798/20.591/27.960/2.536 ms 11 pps 11/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   3.040 ms 0/11 (0%) 22.872/14.768/26.849/3.372 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   3.535 ms 0/12 (0%) 24.172/19.986/33.246/3.564 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   4.014 ms 0/11 (0%) 24.000/19.015/29.983/3.851 ms 12 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   3.093 ms 0/12 (0%) 22.970/16.288/28.194/3.063 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   3.098 ms 0/11 (0%) 22.445/16.600/26.577/3.420 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  16800 Bytes  134400 bits/sec   3.375 ms 0/12 (0%) 22.458/18.860/25.738/2.439 ms 12 pps 12/0(0) pkts 1
[ *1] 10.00-11.00 sec  15400 Bytes  123200 bits/sec   4.105 ms 0/11 (0%) 23.137/19.122/28.355/3.926 ms 11 pps 11/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   4.263 ms 0/11 (0%) 25.221/20.104/30.397/3.600 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   3.293 ms 0/12 (0%) 22.130/17.825/25.442/2.121 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   2.756 ms 0/11 (0%) 21.531/17.352/25.561/2.452 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   3.201 ms 0/12 (0%) 24.679/20.242/30.484/3.184 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   3.370 ms 0/11 (0%) 23.872/18.542/28.510/2.708 ms 11 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  16800 Bytes  134400 bits/sec   3.059 ms 0/12 (0%) 22.908/18.870/27.642/2.277 ms 11 pps 12/0(0) pkts 1
[ *1] 17.00-18.00 sec  15400 Bytes  123200 bits/sec   2.900 ms 0/11 (0%) 23.679/18.823/28.799/3.651 ms 11 pps 11/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   2.744 ms 0/11 (0%) 23.741/19.879/29.102/2.784 ms 11 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   2.836 ms 0/12 (0%) 24.711/20.881/28.115/2.356 ms 11 pps 12/0(0) pkts 1
[ *1] 20.00-21.00 sec  15400 Bytes  123200 bits/sec   3.831 ms 0/11 (0%) 21.743/15.960/26.336/2.948 ms 11 pps 11/0(0) pkts 1
[ *1] 21.00-22.00 sec  16800 Bytes  134400 bits/sec   3.801 ms 0/12 (0%) 25.292/19.218/29.455/3.218 ms 11 pps 12/0(0) pkts 1
[ *1] 22.00-23.00 sec  15400 Bytes  123200 bits/sec   4.097 ms 0/11 (0%) 23.241/15.952/28.058/3.957 ms 11 pps 11/0(0) pkts 1
[ *1] 23.00-24.00 sec  16800 Bytes  134400 bits/sec   4.099 ms 0/12 (0%) 25.013/20.590/31.325/3.128 ms 11 pps 12/0(0) pkts 1
[ *1] 24.00-25.00 sec  15400 Bytes  123200 bits/sec   3.125 ms 0/11 (0%) 23.635/19.490/28.319/2.449 ms 11 pps 11/0(0) pkts 1
[ *1] 25.00-26.00 sec  15400 Bytes  123200 bits/sec   3.413 ms 0/11 (0%) 22.985/18.294/28.191/3.817 ms 11 pps 11/0(0) pkts 1
[ *1] 26.00-27.00 sec  16800 Bytes  134400 bits/sec   3.338 ms 0/12 (0%) 22.462/18.712/26.404/2.634 ms 11 pps 12/0(0) pkts 1
[ *1] 27.00-28.00 sec  15400 Bytes  123200 bits/sec   3.729 ms 0/11 (0%) 23.484/18.106/27.909/3.141 ms 11 pps 11/0(0) pkts 1
[ *1] 28.00-29.00 sec  16800 Bytes  134400 bits/sec   3.178 ms 0/12 (0%) 23.904/19.771/28.721/2.702 ms 11 pps 12/0(0) pkts 1
[ *1] 29.00-30.00 sec  15400 Bytes  123200 bits/sec   3.154 ms 0/11 (0%) 21.514/18.583/25.887/2.267 ms 11 pps 11/0(0) pkts 1
[ *1] 30.00-31.00 sec  16800 Bytes  134400 bits/sec   3.404 ms 0/12 (0%) 24.422/20.161/29.578/2.666 ms 11 pps 12/0(0) pkts 1
[ *1] 31.00-32.00 sec  15400 Bytes  123200 bits/sec   3.358 ms 0/11 (0%) 22.896/17.424/30.296/3.583 ms 11 pps 11/0(0) pkts 1
[ *1] 32.00-33.00 sec  15400 Bytes  123200 bits/sec   3.370 ms 0/11 (0%) 22.916/14.849/28.322/4.114 ms 12 pps 11/0(0) pkts 1
[ *1] 33.00-34.00 sec  16800 Bytes  134400 bits/sec   3.801 ms 0/12 (0%) 23.981/18.820/30.101/3.289 ms 11 pps 12/0(0) pkts 1
[ *1] 34.00-35.00 sec  15400 Bytes  123200 bits/sec   3.859 ms 0/11 (0%) 22.196/17.012/27.603/3.249 ms 11 pps 11/0(0) pkts 1
[ *1] 35.00-36.00 sec  16800 Bytes  134400 bits/sec   3.910 ms 0/12 (0%) 24.252/20.729/29.807/3.011 ms 11 pps 12/0(0) pkts 1
