------------------------------------------------------------
Client connecting to 10.0.100.17, UDP port 5060 with pid 57 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.3%uesimtun0 port 58779 connected with 10.0.100.17 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 19:50:38 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   1.916 ms 0/13 (0%) 22.485/17.440/27.753/6.274 ms 13 pps 13/0(0) pkts 1
[ *1] 0.00-1.00 sec  1 datagrams received out-of-order
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   2.312 ms 0/11 (0%) 23.778/19.968/28.719/2.496 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  16800 Bytes  134400 bits/sec   3.045 ms 0/12 (0%) 23.443/17.026/28.053/3.491 ms 11 pps 12/0(0) pkts 1
[ *1] 3.00-4.00 sec  15400 Bytes  123200 bits/sec   3.638 ms 0/11 (0%) 21.983/16.127/28.327/3.547 ms 11 pps 11/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   4.090 ms 0/11 (0%) 23.324/19.613/29.492/3.385 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   2.664 ms 0/12 (0%) 23.301/21.011/27.194/1.547 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   2.988 ms 0/11 (0%) 24.147/18.901/29.373/2.933 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   3.286 ms 0/12 (0%) 23.485/19.527/28.142/3.151 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   2.983 ms 0/11 (0%) 23.646/18.899/28.483/2.847 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  16800 Bytes  134400 bits/sec   3.291 ms 0/12 (0%) 23.803/18.051/27.155/2.693 ms 11 pps 12/0(0) pkts 1
[ *1] 10.00-11.00 sec  15400 Bytes  123200 bits/sec   3.357 ms 0/11 (0%) 24.303/20.280/27.582/2.439 ms 11 pps 11/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   4.677 ms 0/11 (0%) 23.282/13.004/30.040/4.772 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   3.591 ms 0/12 (0%) 21.731/18.458/24.073/1.701 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   3.555 ms 0/11 (0%) 24.751/18.785/32.697/4.079 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   3.487 ms 0/12 (0%) 24.702/20.441/31.135/2.849 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   3.803 ms 0/11 (0%) 23.733/20.058/30.797/2.986 ms 12 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  16800 Bytes  134400 bits/sec   3.515 ms 0/12 (0%) 22.793/16.974/26.545/2.513 ms 11 pps 12/0(0) pkts 1
[ *1] 17.00-18.00 sec  15400 Bytes  123200 bits/sec   3.773 ms 0/11 (0%) 23.901/17.058/28.856/3.437 ms 11 pps 11/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   3.961 ms 0/11 (0%) 23.291/17.217/28.595/3.550 ms 11 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   3.571 ms 0/12 (0%) 23.265/18.960/28.265/2.899 ms 11 pps 12/0(0) pkts 1
[ *1] 20.00-21.00 sec  15400 Bytes  123200 bits/sec   3.587 ms 0/11 (0%) 24.031/20.343/30.140/3.193 ms 12 pps 11/0(0) pkts 1
[ *1] 21.00-22.00 sec  16800 Bytes  134400 bits/sec   3.546 ms 0/12 (0%) 24.571/18.688/32.773/4.203 ms 11 pps 12/0(0) pkts 1
[ *1] 22.00-23.00 sec  15400 Bytes  123200 bits/sec   3.939 ms 0/11 (0%) 22.000/17.135/27.376/3.349 ms 11 pps 11/0(0) pkts 1
[ *1] 23.00-24.00 sec  15400 Bytes  123200 bits/sec   3.975 ms 0/11 (0%) 24.233/20.913/30.105/2.898 ms 11 pps 11/0(0) pkts 1
[ *1] 24.00-25.00 sec  16800 Bytes  134400 bits/sec   3.402 ms 0/12 (0%) 25.441/22.262/31.733/2.707 ms 11 pps 12/0(0) pkts 1
[ *1] 25.00-26.00 sec  15400 Bytes  123200 bits/sec   3.247 ms 0/11 (0%) 23.257/16.444/29.354/3.626 ms 11 pps 11/0(0) pkts 1
[ *1] 26.00-27.00 sec  16800 Bytes  134400 bits/sec   3.455 ms 0/12 (0%) 23.617/19.115/28.410/2.630 ms 11 pps 12/0(0) pkts 1
[ *1] 27.00-28.00 sec  15400 Bytes  123200 bits/sec   2.841 ms 0/11 (0%) 24.282/21.303/32.188/2.826 ms 11 pps 11/0(0) pkts 1
[ *1] 28.00-29.00 sec  16800 Bytes  134400 bits/sec   3.604 ms 0/12 (0%) 24.661/17.433/30.828/4.328 ms 11 pps 12/0(0) pkts 1
[ *1] 29.00-30.00 sec  15400 Bytes  123200 bits/sec   3.895 ms 0/11 (0%) 23.966/19.595/29.291/3.240 ms 11 pps 11/0(0) pkts 1
[ *1] 30.00-31.00 sec  16800 Bytes  134400 bits/sec   3.425 ms 0/12 (0%) 23.576/20.128/29.929/2.577 ms 11 pps 12/0(0) pkts 1
