------------------------------------------------------------
Client connecting to 10.0.100.19, UDP port 5060 with pid 57 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.2%uesimtun0 port 34011 connected with 10.0.100.19 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 18:46:23 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   1.465 ms 0/13 (0%) 24.091/19.336/28.761/8.637 ms 13 pps 13/0(0) pkts 1
[ *1] 0.00-1.00 sec  1 datagrams received out-of-order
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   1.760 ms 0/11 (0%) 24.372/22.480/27.658/1.770 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  16800 Bytes  134400 bits/sec   3.726 ms 0/12 (0%) 23.493/17.535/28.671/3.672 ms 11 pps 12/0(0) pkts 1
[ *1] 3.00-4.00 sec  15400 Bytes  123200 bits/sec   2.835 ms 0/11 (0%) 21.795/19.051/25.199/1.900 ms 11 pps 11/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   2.947 ms 0/11 (0%) 24.185/20.994/28.813/2.462 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   2.412 ms 0/12 (0%) 23.919/21.781/27.345/1.942 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   2.558 ms 0/11 (0%) 23.665/19.169/27.230/2.591 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   2.714 ms 0/12 (0%) 23.398/20.754/30.861/2.989 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   2.190 ms 0/11 (0%) 24.205/21.543/28.943/2.245 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  15400 Bytes  123200 bits/sec   3.182 ms 0/11 (0%) 24.450/19.480/29.601/3.639 ms 11 pps 11/0(0) pkts 1
[ *1] 10.00-11.00 sec  16800 Bytes  134400 bits/sec   3.110 ms 0/12 (0%) 22.532/16.408/27.941/3.225 ms 11 pps 12/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   2.998 ms 0/11 (0%) 23.845/18.607/28.344/3.192 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   3.736 ms 0/12 (0%) 23.195/17.187/29.120/3.580 ms 12 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   3.853 ms 0/11 (0%) 23.682/18.603/28.961/3.048 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   3.327 ms 0/12 (0%) 24.479/20.978/29.796/2.851 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   3.708 ms 0/11 (0%) 23.455/17.994/28.384/3.564 ms 11 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  15400 Bytes  123200 bits/sec   4.000 ms 0/11 (0%) 23.322/18.472/26.740/2.689 ms 11 pps 11/0(0) pkts 1
[ *1] 17.00-18.00 sec  16800 Bytes  134400 bits/sec   4.116 ms 0/12 (0%) 25.032/18.236/31.094/4.002 ms 11 pps 12/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   3.964 ms 0/11 (0%) 23.983/18.235/30.152/2.999 ms 11 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   3.727 ms 0/12 (0%) 23.769/18.901/26.847/2.908 ms 11 pps 12/0(0) pkts 1
[ *1] 20.00-21.00 sec  15400 Bytes  123200 bits/sec   3.503 ms 0/11 (0%) 23.520/17.501/29.815/3.022 ms 11 pps 11/0(0) pkts 1
[ *1] 21.00-22.00 sec  16800 Bytes  134400 bits/sec   2.724 ms 0/12 (0%) 22.563/19.318/25.497/2.260 ms 11 pps 12/0(0) pkts 1
[ *1] 22.00-23.00 sec  15400 Bytes  123200 bits/sec   3.567 ms 0/11 (0%) 23.615/19.752/31.483/3.536 ms 11 pps 11/0(0) pkts 1
[ *1] 23.00-24.00 sec  15400 Bytes  123200 bits/sec   3.536 ms 0/11 (0%) 23.648/19.624/28.601/3.292 ms 12 pps 11/0(0) pkts 1
[ *1] 24.00-25.00 sec  16800 Bytes  134400 bits/sec   3.599 ms 0/12 (0%) 25.621/22.057/31.232/2.407 ms 11 pps 12/0(0) pkts 1
[ *1] 25.00-26.00 sec  15400 Bytes  123200 bits/sec   3.030 ms 0/11 (0%) 23.215/19.516/28.226/2.921 ms 11 pps 11/0(0) pkts 1
[ *1] 26.00-27.00 sec  16800 Bytes  134400 bits/sec   3.458 ms 0/12 (0%) 24.621/20.969/29.280/2.801 ms 11 pps 12/0(0) pkts 1
[ *1] 27.00-28.00 sec  15400 Bytes  123200 bits/sec   4.001 ms 0/11 (0%) 22.094/15.209/26.537/3.909 ms 11 pps 11/0(0) pkts 1
[ *1] 28.00-29.00 sec  16800 Bytes  134400 bits/sec   2.882 ms 0/12 (0%) 23.323/21.314/27.320/2.037 ms 11 pps 12/0(0) pkts 1
[ *1] 29.00-30.00 sec  15400 Bytes  123200 bits/sec   3.676 ms 0/11 (0%) 24.121/17.968/29.288/3.831 ms 11 pps 11/0(0) pkts 1
[ *1] 30.00-31.00 sec  15400 Bytes  123200 bits/sec   3.492 ms 0/11 (0%) 23.158/16.267/28.801/3.451 ms 11 pps 11/0(0) pkts 1
[ *1] 31.00-32.00 sec  16800 Bytes  134400 bits/sec   4.753 ms 0/12 (0%) 24.180/18.342/28.792/3.872 ms 11 pps 12/0(0) pkts 1
[ *1] 32.00-33.00 sec  15400 Bytes  123200 bits/sec   3.829 ms 0/11 (0%) 24.306/21.533/27.176/2.084 ms 12 pps 11/0(0) pkts 1
[ *1] 33.00-34.00 sec  16800 Bytes  134400 bits/sec   3.158 ms 0/12 (0%) 22.519/19.503/25.755/2.124 ms 11 pps 12/0(0) pkts 1
[ *1] 34.00-35.00 sec  15400 Bytes  123200 bits/sec   2.703 ms 0/11 (0%) 22.102/18.030/25.594/2.197 ms 11 pps 11/0(0) pkts 1
[ *1] 35.00-36.00 sec  16800 Bytes  134400 bits/sec   2.579 ms 0/12 (0%) 22.299/18.444/25.678/2.230 ms 11 pps 12/0(0) pkts 1
[ *1] 36.00-37.00 sec  15400 Bytes  123200 bits/sec   2.719 ms 0/11 (0%) 22.029/17.459/26.440/2.835 ms 11 pps 11/0(0) pkts 1
[ *1] 37.00-38.00 sec  16800 Bytes  134400 bits/sec   3.243 ms 0/12 (0%) 23.551/19.486/29.361/3.287 ms 11 pps 12/0(0) pkts 1
[ *1] 38.00-39.00 sec  15400 Bytes  123200 bits/sec   3.814 ms 0/11 (0%) 22.662/14.938/29.863/4.246 ms 11 pps 11/0(0) pkts 1
[ *1] 39.00-40.00 sec  15400 Bytes  123200 bits/sec   4.766 ms 0/11 (0%) 24.221/18.264/30.207/3.869 ms 11 pps 11/0(0) pkts 1
[ *1] 40.00-41.00 sec  16800 Bytes  134400 bits/sec   3.429 ms 0/12 (0%) 23.273/20.499/26.437/2.107 ms 11 pps 12/0(0) pkts 1
[ *1] 41.00-42.00 sec  15400 Bytes  123200 bits/sec   2.474 ms 0/11 (0%) 21.526/19.117/24.364/1.611 ms 11 pps 11/0(0) pkts 1
[ *1] 42.00-43.00 sec  16800 Bytes  134400 bits/sec   2.002 ms 0/12 (0%) 22.669/20.071/27.059/2.434 ms 11 pps 12/0(0) pkts 1
[ *1] 43.00-44.00 sec  15400 Bytes  123200 bits/sec   2.303 ms 0/11 (0%) 22.297/16.315/25.584/2.626 ms 11 pps 11/0(0) pkts 1
[ *1] 44.00-45.00 sec  15400 Bytes  123200 bits/sec   2.138 ms 0/11 (0%) 23.329/20.283/26.432/1.714 ms 11 pps 11/0(0) pkts 1
[ *1] 45.00-46.00 sec  16800 Bytes  134400 bits/sec   2.863 ms 0/12 (0%) 23.528/18.056/28.654/2.912 ms 11 pps 12/0(0) pkts 1
[ *1] 46.00-47.00 sec  15400 Bytes  123200 bits/sec   3.386 ms 0/11 (0%) 24.601/18.243/28.892/3.020 ms 11 pps 11/0(0) pkts 1
[ *1] 47.00-48.00 sec  16800 Bytes  134400 bits/sec   3.387 ms 0/12 (0%) 23.476/16.595/26.622/3.121 ms 11 pps 12/0(0) pkts 1
[ *1] 48.00-49.00 sec  15400 Bytes  123200 bits/sec   3.686 ms 0/11 (0%) 23.362/15.884/28.416/4.207 ms 11 pps 11/0(0) pkts 1
[ *1] 49.00-50.00 sec  16800 Bytes  134400 bits/sec   3.021 ms 0/12 (0%) 23.037/18.339/26.317/2.607 ms 11 pps 12/0(0) pkts 1
[ *1] 50.00-51.00 sec  15400 Bytes  123200 bits/sec   3.048 ms 0/11 (0%) 24.385/20.458/28.216/2.872 ms 11 pps 11/0(0) pkts 1
[ *1] 51.00-52.00 sec  16800 Bytes  134400 bits/sec   3.535 ms 0/12 (0%) 23.662/19.262/33.984/3.858 ms 11 pps 12/0(0) pkts 1
[ *1] 52.00-53.00 sec  15400 Bytes  123200 bits/sec   3.336 ms 0/11 (0%) 22.151/15.890/26.651/3.318 ms 11 pps 11/0(0) pkts 1
[ *1] 53.00-54.00 sec  15400 Bytes  123200 bits/sec   3.760 ms 0/11 (0%) 23.505/17.728/28.564/3.725 ms 11 pps 11/0(0) pkts 1
[ *1] 54.00-55.00 sec  16800 Bytes  134400 bits/sec   4.273 ms 0/12 (0%) 23.879/16.126/30.316/4.377 ms 12 pps 12/0(0) pkts 1
[ *1] 55.00-56.00 sec  15400 Bytes  123200 bits/sec   3.586 ms 0/11 (0%) 24.488/19.303/28.153/2.359 ms 11 pps 11/0(0) pkts 1
[ *1] 56.00-57.00 sec  16800 Bytes  134400 bits/sec   4.068 ms 0/12 (0%) 24.406/18.304/30.226/3.496 ms 11 pps 12/0(0) pkts 1
