------------------------------------------------------------
Client connecting to 10.0.100.13, UDP port 5060 with pid 57 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.6%uesimtun0 port 60254 connected with 10.0.100.13 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 18:46:22 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   1.831 ms 0/13 (0%) 22.503/16.947/25.812/7.369 ms 13 pps 13/0(0) pkts 1
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   2.168 ms 0/11 (0%) 24.198/19.910/30.610/3.432 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  15400 Bytes  123200 bits/sec   2.698 ms 0/11 (0%) 25.061/20.934/28.883/2.551 ms 11 pps 11/0(0) pkts 1
[ *1] 3.00-4.00 sec  16800 Bytes  134400 bits/sec   2.294 ms 0/12 (0%) 22.278/19.238/27.231/2.702 ms 11 pps 12/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   3.519 ms 0/11 (0%) 24.057/17.464/29.516/3.122 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   3.504 ms 0/12 (0%) 22.409/17.589/28.547/3.302 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   2.970 ms 0/11 (0%) 24.114/20.706/28.271/2.606 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   2.366 ms 0/12 (0%) 24.577/22.428/26.143/1.326 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   2.210 ms 0/11 (0%) 20.371/17.075/23.700/2.059 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  16800 Bytes  134400 bits/sec   2.742 ms 0/12 (0%) 23.436/20.106/29.058/2.674 ms 11 pps 12/0(0) pkts 1
[ *1] 10.00-11.00 sec  15400 Bytes  123200 bits/sec   3.397 ms 0/11 (0%) 23.569/16.740/29.903/3.364 ms 11 pps 11/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   3.434 ms 0/11 (0%) 22.927/19.404/28.882/2.851 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   3.081 ms 0/12 (0%) 22.534/19.568/24.729/1.914 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   3.699 ms 0/11 (0%) 23.538/15.878/27.626/3.633 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   2.967 ms 0/12 (0%) 22.743/19.151/28.635/2.515 ms 12 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   3.061 ms 0/11 (0%) 22.048/16.138/24.813/2.432 ms 11 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  15400 Bytes  123200 bits/sec   3.390 ms 0/11 (0%) 24.447/18.659/32.352/3.801 ms 11 pps 11/0(0) pkts 1
[ *1] 17.00-18.00 sec  16800 Bytes  134400 bits/sec   3.927 ms 0/12 (0%) 24.061/18.766/30.486/3.278 ms 11 pps 12/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   3.672 ms 0/11 (0%) 22.028/18.468/26.973/2.382 ms 11 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   3.529 ms 0/12 (0%) 22.643/16.543/27.032/3.016 ms 11 pps 12/0(0) pkts 1
[ *1] 20.00-21.00 sec  15400 Bytes  123200 bits/sec   3.626 ms 0/11 (0%) 24.080/16.705/27.451/3.001 ms 11 pps 11/0(0) pkts 1
[ *1] 21.00-22.00 sec  16800 Bytes  134400 bits/sec   2.807 ms 0/12 (0%) 22.106/17.943/28.649/3.099 ms 12 pps 12/0(0) pkts 1
[ *1] 22.00-23.00 sec  15400 Bytes  123200 bits/sec   5.002 ms 0/11 (0%) 23.200/16.704/30.366/4.515 ms 11 pps 11/0(0) pkts 1
[ *1] 23.00-24.00 sec  15400 Bytes  123200 bits/sec   4.762 ms 0/11 (0%) 23.614/18.571/28.141/3.130 ms 11 pps 11/0(0) pkts 1
[ *1] 24.00-25.00 sec  16800 Bytes  134400 bits/sec   3.727 ms 0/12 (0%) 24.738/21.496/28.909/2.444 ms 11 pps 12/0(0) pkts 1
[ *1] 25.00-26.00 sec  15400 Bytes  123200 bits/sec   2.942 ms 0/11 (0%) 23.345/20.170/28.463/2.705 ms 12 pps 11/0(0) pkts 1
[ *1] 26.00-27.00 sec  16800 Bytes  134400 bits/sec   2.762 ms 0/12 (0%) 22.146/17.801/25.219/2.320 ms 11 pps 12/0(0) pkts 1
[ *1] 27.00-28.00 sec  15400 Bytes  123200 bits/sec   3.394 ms 0/11 (0%) 23.644/20.419/30.261/3.155 ms 11 pps 11/0(0) pkts 1
[ *1] 28.00-29.00 sec  16800 Bytes  134400 bits/sec   3.075 ms 0/12 (0%) 22.994/20.069/27.609/2.372 ms 11 pps 12/0(0) pkts 1
[ *1] 29.00-30.00 sec  15400 Bytes  123200 bits/sec   3.491 ms 0/11 (0%) 24.823/19.451/28.109/2.937 ms 11 pps 11/0(0) pkts 1
[ *1] 30.00-31.00 sec  16800 Bytes  134400 bits/sec   3.597 ms 0/12 (0%) 23.261/14.537/28.512/3.429 ms 11 pps 12/0(0) pkts 1
[ *1] 31.00-32.00 sec  15400 Bytes  123200 bits/sec   3.947 ms 0/11 (0%) 22.470/15.322/26.370/3.250 ms 11 pps 11/0(0) pkts 1
[ *1] 32.00-33.00 sec  15400 Bytes  123200 bits/sec   3.802 ms 0/11 (0%) 23.067/17.929/26.993/3.408 ms 11 pps 11/0(0) pkts 1
[ *1] 33.00-34.00 sec  16800 Bytes  134400 bits/sec   3.092 ms 0/12 (0%) 22.872/19.567/27.625/2.205 ms 11 pps 12/0(0) pkts 1
[ *1] 34.00-35.00 sec  15400 Bytes  123200 bits/sec   2.480 ms 0/11 (0%) 22.371/18.187/26.756/2.554 ms 11 pps 11/0(0) pkts 1
[ *1] 35.00-36.00 sec  16800 Bytes  134400 bits/sec   3.873 ms 0/12 (0%) 23.838/18.103/29.774/3.453 ms 11 pps 12/0(0) pkts 1
