------------------------------------------------------------
Client connecting to 10.0.100.17, UDP port 5060 with pid 58 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.1%uesimtun0 port 38636 connected with 10.0.100.17 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 18:46:23 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   1.314 ms 0/13 (0%) 22.623/20.164/28.650/7.015 ms 13 pps 13/0(0) pkts 1
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   2.413 ms 0/11 (0%) 24.690/21.903/28.394/2.318 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  15400 Bytes  123200 bits/sec   3.468 ms 0/11 (0%) 21.473/15.270/26.758/3.497 ms 12 pps 11/0(0) pkts 1
[ *1] 3.00-4.00 sec  16800 Bytes  134400 bits/sec   3.486 ms 0/12 (0%) 22.928/17.728/27.759/3.274 ms 11 pps 12/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   2.868 ms 0/11 (0%) 22.815/20.405/26.449/1.892 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   3.922 ms 0/12 (0%) 22.310/17.182/28.018/3.694 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   4.480 ms 0/11 (0%) 23.756/14.564/29.285/4.505 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   4.409 ms 0/12 (0%) 24.794/18.457/31.795/3.895 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   3.964 ms 0/11 (0%) 22.275/16.657/26.672/3.336 ms 12 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  16800 Bytes  134400 bits/sec   3.745 ms 0/12 (0%) 23.627/17.737/28.027/3.344 ms 11 pps 12/0(0) pkts 1
[ *1] 10.00-11.00 sec  15400 Bytes  123200 bits/sec   2.954 ms 0/11 (0%) 21.795/19.740/25.465/1.876 ms 11 pps 11/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   3.385 ms 0/11 (0%) 22.979/18.598/27.504/2.776 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   3.296 ms 0/12 (0%) 22.300/16.988/27.559/3.397 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   2.707 ms 0/11 (0%) 24.759/21.234/30.507/3.063 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   2.553 ms 0/12 (0%) 24.819/18.498/28.438/3.507 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   2.213 ms 0/11 (0%) 23.153/19.934/26.927/2.329 ms 11 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  15400 Bytes  123200 bits/sec   2.884 ms 0/11 (0%) 23.780/18.183/28.650/3.797 ms 11 pps 11/0(0) pkts 1
[ *1] 17.00-18.00 sec  16800 Bytes  134400 bits/sec   3.857 ms 0/12 (0%) 23.778/18.319/32.044/3.942 ms 11 pps 12/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   3.194 ms 0/11 (0%) 23.816/21.448/27.791/2.146 ms 11 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   3.026 ms 0/12 (0%) 23.448/17.014/27.758/2.669 ms 11 pps 12/0(0) pkts 1
[ *1] 20.00-21.00 sec  15400 Bytes  123200 bits/sec   2.830 ms 0/11 (0%) 22.175/18.860/27.079/2.339 ms 12 pps 11/0(0) pkts 1
[ *1] 21.00-22.00 sec  16800 Bytes  134400 bits/sec   3.210 ms 0/12 (0%) 22.956/18.500/27.014/2.900 ms 11 pps 12/0(0) pkts 1
[ *1] 22.00-23.00 sec  15400 Bytes  123200 bits/sec   2.247 ms 0/11 (0%) 23.048/21.081/26.235/1.436 ms 11 pps 11/0(0) pkts 1
[ *1] 23.00-24.00 sec  16800 Bytes  134400 bits/sec   3.046 ms 0/12 (0%) 24.855/18.710/30.015/2.952 ms 11 pps 12/0(0) pkts 1
[ *1] 24.00-25.00 sec  15400 Bytes  123200 bits/sec   2.716 ms 0/11 (0%) 23.661/19.563/26.979/1.986 ms 11 pps 11/0(0) pkts 1
[ *1] 25.00-26.00 sec  15400 Bytes  123200 bits/sec   3.145 ms 0/11 (0%) 23.923/17.029/30.889/4.108 ms 11 pps 11/0(0) pkts 1
[ *1] 26.00-27.00 sec  16800 Bytes  134400 bits/sec   3.524 ms 0/12 (0%) 22.909/18.528/27.827/3.118 ms 11 pps 12/0(0) pkts 1
[ *1] 27.00-28.00 sec  15400 Bytes  123200 bits/sec   4.961 ms 0/11 (0%) 24.376/19.405/32.009/4.237 ms 11 pps 11/0(0) pkts 1
[ *1] 28.00-29.00 sec  16800 Bytes  134400 bits/sec   3.765 ms 0/12 (0%) 21.586/16.936/25.255/2.816 ms 11 pps 12/0(0) pkts 1
[ *1] 29.00-30.00 sec  15400 Bytes  123200 bits/sec   3.816 ms 0/11 (0%) 23.599/19.430/27.469/2.751 ms 11 pps 11/0(0) pkts 1
[ *1] 30.00-31.00 sec  15400 Bytes  123200 bits/sec   4.258 ms 0/11 (0%) 23.671/18.186/29.665/3.842 ms 11 pps 11/0(0) pkts 1
[ *1] 31.00-32.00 sec  16800 Bytes  134400 bits/sec   4.066 ms 0/12 (0%) 23.369/17.713/28.853/3.168 ms 11 pps 12/0(0) pkts 1
[ *1] 32.00-33.00 sec  15400 Bytes  123200 bits/sec   3.274 ms 0/11 (0%) 23.517/20.857/27.836/2.405 ms 11 pps 11/0(0) pkts 1
[ *1] 33.00-34.00 sec  16800 Bytes  134400 bits/sec   3.028 ms 0/12 (0%) 23.318/18.944/28.821/2.969 ms 11 pps 12/0(0) pkts 1
[ *1] 34.00-35.00 sec  15400 Bytes  123200 bits/sec   3.759 ms 0/11 (0%) 24.098/18.719/29.236/3.494 ms 11 pps 11/0(0) pkts 1
[ *1] 35.00-36.00 sec  16800 Bytes  134400 bits/sec   3.778 ms 0/12 (0%) 22.773/16.764/28.824/3.116 ms 11 pps 12/0(0) pkts 1
[ *1] 36.00-37.00 sec  15400 Bytes  123200 bits/sec   3.121 ms 0/11 (0%) 23.785/17.714/28.005/3.647 ms 11 pps 11/0(0) pkts 1
[ *1] 37.00-38.00 sec  16800 Bytes  134400 bits/sec   4.502 ms 0/12 (0%) 23.600/18.579/32.743/4.349 ms 11 pps 12/0(0) pkts 1
[ *1] 38.00-39.00 sec  15400 Bytes  123200 bits/sec   3.505 ms 0/11 (0%) 23.025/19.660/28.232/2.501 ms 11 pps 11/0(0) pkts 1
[ *1] 39.00-40.00 sec  15400 Bytes  123200 bits/sec   3.870 ms 0/11 (0%) 23.674/19.156/29.095/3.160 ms 11 pps 11/0(0) pkts 1
[ *1] 40.00-41.00 sec  16800 Bytes  134400 bits/sec   3.762 ms 0/12 (0%) 24.050/16.847/28.612/3.448 ms 11 pps 12/0(0) pkts 1
