------------------------------------------------------------
Client connecting to 10.0.100.7, UDP port 5060 with pid 57 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.5%uesimtun0 port 43020 connected with 10.0.100.7 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 18:46:22 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   1.633 ms 0/13 (0%) 24.570/19.518/27.592/7.344 ms 13 pps 13/0(0) pkts 1
[ *1] 0.00-1.00 sec  1 datagrams received out-of-order
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   2.746 ms 0/11 (0%) 22.099/18.212/26.977/2.545 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  16800 Bytes  134400 bits/sec   2.964 ms 0/12 (0%) 23.070/18.360/27.431/2.683 ms 11 pps 12/0(0) pkts 1
[ *1] 3.00-4.00 sec  15400 Bytes  123200 bits/sec   2.809 ms 0/11 (0%) 22.810/18.256/26.090/2.247 ms 11 pps 11/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   3.355 ms 0/11 (0%) 23.910/14.909/27.708/3.467 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   3.743 ms 0/12 (0%) 21.856/16.303/27.549/3.127 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   3.527 ms 0/11 (0%) 22.887/19.612/27.103/2.378 ms 12 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   3.165 ms 0/12 (0%) 22.504/15.566/26.891/2.789 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   2.928 ms 0/11 (0%) 23.187/20.353/25.697/1.952 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  16800 Bytes  134400 bits/sec   2.817 ms 0/12 (0%) 22.633/17.349/27.469/3.185 ms 11 pps 12/0(0) pkts 1
[ *1] 10.00-11.00 sec  15400 Bytes  123200 bits/sec   3.672 ms 0/11 (0%) 23.060/17.508/28.633/3.326 ms 11 pps 11/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   3.645 ms 0/11 (0%) 23.899/18.940/28.904/2.995 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   3.348 ms 0/12 (0%) 23.823/19.249/28.600/2.906 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   2.371 ms 0/11 (0%) 25.086/22.482/28.323/1.676 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   4.270 ms 0/12 (0%) 23.736/18.381/29.163/3.539 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   3.074 ms 0/11 (0%) 23.988/19.601/27.280/2.285 ms 12 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  16800 Bytes  134400 bits/sec   2.843 ms 0/12 (0%) 23.391/18.772/26.576/2.552 ms 11 pps 12/0(0) pkts 1
[ *1] 17.00-18.00 sec  15400 Bytes  123200 bits/sec   2.980 ms 0/11 (0%) 24.032/20.423/29.373/2.724 ms 11 pps 11/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   3.114 ms 0/11 (0%) 22.722/16.451/29.066/3.482 ms 11 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   2.550 ms 0/12 (0%) 22.785/20.220/27.232/2.207 ms 11 pps 12/0(0) pkts 1
[ *1] 20.00-21.00 sec  15400 Bytes  123200 bits/sec   1.844 ms 0/11 (0%) 22.620/20.685/25.718/1.518 ms 11 pps 11/0(0) pkts 1
[ *1] 21.00-22.00 sec  16800 Bytes  134400 bits/sec   3.150 ms 0/12 (0%) 23.867/19.013/27.763/3.448 ms 11 pps 12/0(0) pkts 1
[ *1] 22.00-23.00 sec  15400 Bytes  123200 bits/sec   3.365 ms 0/11 (0%) 22.855/16.853/26.647/3.125 ms 12 pps 11/0(0) pkts 1
[ *1] 23.00-24.00 sec  16800 Bytes  134400 bits/sec   2.571 ms 0/12 (0%) 21.503/18.225/24.363/1.867 ms 11 pps 12/0(0) pkts 1
[ *1] 24.00-25.00 sec  15400 Bytes  123200 bits/sec   4.061 ms 0/11 (0%) 23.748/15.289/30.032/3.955 ms 11 pps 11/0(0) pkts 1
[ *1] 25.00-26.00 sec  15400 Bytes  123200 bits/sec   3.577 ms 0/11 (0%) 23.023/16.620/28.778/3.179 ms 11 pps 11/0(0) pkts 1
[ *1] 26.00-27.00 sec  16800 Bytes  134400 bits/sec   3.858 ms 0/12 (0%) 23.431/17.888/28.302/3.234 ms 11 pps 12/0(0) pkts 1
[ *1] 27.00-28.00 sec  15400 Bytes  123200 bits/sec   3.141 ms 0/11 (0%) 21.673/18.906/25.674/2.147 ms 11 pps 11/0(0) pkts 1
[ *1] 28.00-29.00 sec  16800 Bytes  134400 bits/sec   3.212 ms 0/12 (0%) 23.034/19.792/28.074/2.550 ms 11 pps 12/0(0) pkts 1
[ *1] 29.00-30.00 sec  15400 Bytes  123200 bits/sec   2.999 ms 0/11 (0%) 23.210/19.066/27.258/2.875 ms 11 pps 11/0(0) pkts 1
[ *1] 30.00-31.00 sec  16800 Bytes  134400 bits/sec   2.246 ms 0/12 (0%) 22.910/20.503/28.549/2.237 ms 11 pps 12/0(0) pkts 1
[ *1] 31.00-32.00 sec  15400 Bytes  123200 bits/sec   2.185 ms 0/11 (0%) 23.325/18.804/26.921/2.755 ms 11 pps 11/0(0) pkts 1
[ *1] 32.00-33.00 sec  15400 Bytes  123200 bits/sec   2.010 ms 0/11 (0%) 23.736/21.305/26.884/1.746 ms 11 pps 11/0(0) pkts 1
[ *1] 33.00-34.00 sec  16800 Bytes  134400 bits/sec   2.434 ms 0/12 (0%) 22.603/18.037/26.951/2.432 ms 11 pps 12/0(0) pkts 1
[ *1] 34.00-35.00 sec  15400 Bytes  123200 bits/sec   3.016 ms 0/11 (0%) 23.233/19.322/26.068/2.616 ms 11 pps 11/0(0) pkts 1
[ *1] 35.00-36.00 sec  16800 Bytes  134400 bits/sec   3.197 ms 0/12 (0%) 23.102/19.342/27.467/2.449 ms 11 pps 12/0(0) pkts 1
[ *1] 36.00-37.00 sec  15400 Bytes  123200 bits/sec   3.304 ms 0/11 (0%) 24.460/20.122/28.631/2.888 ms 11 pps 11/0(0) pkts 1
[ *1] 37.00-38.00 sec  16800 Bytes  134400 bits/sec   2.590 ms 0/12 (0%) 22.646/18.740/26.760/2.283 ms 12 pps 12/0(0) pkts 1
[ *1] 38.00-39.00 sec  15400 Bytes  123200 bits/sec   3.132 ms 0/11 (0%) 22.636/17.542/26.476/3.217 ms 11 pps 11/0(0) pkts 1
[ *1] 39.00-40.00 sec  15400 Bytes  123200 bits/sec   4.020 ms 0/11 (0%) 23.458/17.254/34.052/4.298 ms 11 pps 11/0(0) pkts 1
[ *1] 40.00-41.00 sec  16800 Bytes  134400 bits/sec   3.261 ms 0/12 (0%) 23.537/19.462/26.824/2.209 ms 11 pps 12/0(0) pkts 1
[ *1] 41.00-42.00 sec  15400 Bytes  123200 bits/sec   3.405 ms 0/11 (0%) 23.800/18.901/27.561/2.806 ms 11 pps 11/0(0) pkts 1
[ *1] 42.00-43.00 sec  16800 Bytes  134400 bits/sec   3.458 ms 0/12 (0%) 24.222/18.815/29.484/3.085 ms 11 pps 12/0(0) pkts 1
[ *1] 43.00-44.00 sec  15400 Bytes  123200 bits/sec   3.772 ms 0/11 (0%) 23.338/17.786/28.406/2.984 ms 11 pps 11/0(0) pkts 1
[ *1] 44.00-45.00 sec  16800 Bytes  134400 bits/sec   2.665 ms 0/12 (0%) 22.481/19.990/25.617/1.708 ms 11 pps 12/0(0) pkts 1
[ *1] 45.00-46.00 sec  15400 Bytes  123200 bits/sec   4.256 ms 0/11 (0%) 22.779/15.254/27.194/4.072 ms 11 pps 11/0(0) pkts 1
[ *1] 46.00-47.00 sec  15400 Bytes  123200 bits/sec   3.671 ms 0/11 (0%) 21.408/18.829/25.331/2.401 ms 11 pps 11/0(0) pkts 1
[ *1] 47.00-48.00 sec  16800 Bytes  134400 bits/sec   3.684 ms 0/12 (0%) 22.021/17.261/27.048/3.416 ms 11 pps 12/0(0) pkts 1
[ *1] 48.00-49.00 sec  15400 Bytes  123200 bits/sec   3.488 ms 0/11 (0%) 24.382/18.753/27.689/2.532 ms 11 pps 11/0(0) pkts 1
[ *1] 49.00-50.00 sec  16800 Bytes  134400 bits/sec   4.188 ms 0/12 (0%) 22.560/15.715/28.086/3.977 ms 11 pps 12/0(0) pkts 1
[ *1] 50.00-51.00 sec  15400 Bytes  123200 bits/sec   3.262 ms 0/11 (0%) 24.716/20.489/30.352/3.279 ms 11 pps 11/0(0) pkts 1
[ *1] 51.00-52.00 sec  16800 Bytes  134400 bits/sec   4.163 ms 0/12 (0%) 22.654/15.902/28.490/3.507 ms 11 pps 12/0(0) pkts 1
[ *1] 52.00-53.00 sec  15400 Bytes  123200 bits/sec   3.631 ms 0/11 (0%) 22.545/17.380/28.358/3.883 ms 11 pps 11/0(0) pkts 1
[ *1] 53.00-54.00 sec  15400 Bytes  123200 bits/sec   3.311 ms 0/11 (0%) 23.957/20.813/31.312/3.089 ms 11 pps 11/0(0) pkts 1
[ *1] 54.00-55.00 sec  16800 Bytes  134400 bits/sec   3.948 ms 0/12 (0%) 24.164/18.791/30.284/3.302 ms 11 pps 12/0(0) pkts 1
[ *1] 55.00-56.00 sec  15400 Bytes  123200 bits/sec   3.349 ms 0/11 (0%) 23.334/16.197/28.663/3.487 ms 11 pps 11/0(0) pkts 1
[ *1] 56.00-57.00 sec  16800 Bytes  134400 bits/sec   3.602 ms 0/12 (0%) 22.837/18.638/28.345/3.219 ms 11 pps 12/0(0) pkts 1
[ *1] 57.00-58.00 sec  15400 Bytes  123200 bits/sec   2.958 ms 0/11 (0%) 23.212/20.470/27.284/2.038 ms 11 pps 11/0(0) pkts 1
[ *1] 58.00-59.00 sec  16800 Bytes  134400 bits/sec   3.084 ms 0/12 (0%) 24.019/19.054/28.405/3.043 ms 11 pps 12/0(0) pkts 1
[ *1] 59.00-60.00 sec  15400 Bytes  123200 bits/sec   3.088 ms 0/11 (0%) 22.428/19.169/25.991/2.548 ms 11 pps 11/0(0) pkts 1
[ *1] 60.00-61.00 sec  15400 Bytes  123200 bits/sec   4.350 ms 0/11 (0%) 24.126/19.111/29.333/3.625 ms 11 pps 11/0(0) pkts 1
[ *1] 61.00-62.00 sec  16800 Bytes  134400 bits/sec   3.757 ms 0/12 (0%) 22.489/17.829/27.008/2.613 ms 11 pps 12/0(0) pkts 1
[ *1] 62.00-63.00 sec  15400 Bytes  123200 bits/sec   4.090 ms 0/11 (0%) 23.854/16.981/28.764/3.275 ms 12 pps 11/0(0) pkts 1
[ *1] 63.00-64.00 sec  16800 Bytes  134400 bits/sec   4.258 ms 0/12 (0%) 22.781/17.606/28.425/3.032 ms 11 pps 12/0(0) pkts 1
[ *1] 64.00-65.00 sec  15400 Bytes  123200 bits/sec   4.441 ms 0/11 (0%) 22.833/16.856/27.412/3.562 ms 11 pps 11/0(0) pkts 1
[ *1] 65.00-66.00 sec  15400 Bytes  123200 bits/sec   3.615 ms 0/11 (0%) 22.395/17.892/25.910/2.307 ms 11 pps 11/0(0) pkts 1
[ *1] 66.00-67.00 sec  16800 Bytes  134400 bits/sec   3.223 ms 0/12 (0%) 24.003/17.514/27.153/3.275 ms 11 pps 12/0(0) pkts 1
[ *1] 67.00-68.00 sec  15400 Bytes  123200 bits/sec   3.159 ms 0/11 (0%) 24.966/22.453/29.427/2.353 ms 11 pps 11/0(0) pkts 1
[ *1] 68.00-69.00 sec  16800 Bytes  134400 bits/sec   3.350 ms 0/12 (0%) 23.515/17.959/28.252/2.799 ms 11 pps 12/0(0) pkts 1
[ *1] 69.00-70.00 sec  15400 Bytes  123200 bits/sec   3.459 ms 0/11 (0%) 22.845/17.271/26.678/3.117 ms 11 pps 11/0(0) pkts 1
[ *1] 70.00-71.00 sec  16800 Bytes  134400 bits/sec   3.419 ms 0/12 (0%) 24.246/21.314/29.363/3.065 ms 11 pps 12/0(0) pkts 1
[ *1] 71.00-72.00 sec  15400 Bytes  123200 bits/sec   3.722 ms 0/11 (0%) 24.192/17.363/29.665/3.536 ms 11 pps 11/0(0) pkts 1
[ *1] 72.00-73.00 sec  16800 Bytes  134400 bits/sec   3.301 ms 0/12 (0%) 23.658/18.723/27.761/2.303 ms 11 pps 12/0(0) pkts 1
[ *1] 73.00-74.00 sec  15400 Bytes  123200 bits/sec   3.232 ms 0/11 (0%) 22.138/17.104/27.627/3.520 ms 11 pps 11/0(0) pkts 1
[ *1] 74.00-75.00 sec  15400 Bytes  123200 bits/sec   2.749 ms 0/11 (0%) 23.063/18.948/27.460/2.491 ms 11 pps 11/0(0) pkts 1
[ *1] 75.00-76.00 sec  16800 Bytes  134400 bits/sec   2.631 ms 0/12 (0%) 23.783/20.914/27.006/2.172 ms 11 pps 12/0(0) pkts 1
[ *1] 76.00-77.00 sec  15400 Bytes  123200 bits/sec   2.943 ms 0/11 (0%) 22.308/15.299/27.045/3.122 ms 11 pps 11/0(0) pkts 1
[ *1] 77.00-78.00 sec  16800 Bytes  134400 bits/sec   2.244 ms 0/12 (0%) 24.736/21.775/28.436/1.945 ms 11 pps 12/0(0) pkts 1
[ *1] 78.00-79.00 sec  15400 Bytes  123200 bits/sec   2.531 ms 0/11 (0%) 22.711/17.791/26.678/3.063 ms 12 pps 11/0(0) pkts 1
[ *1] 79.00-80.00 sec  16800 Bytes  134400 bits/sec   2.464 ms 0/12 (0%) 23.084/19.399/28.625/2.750 ms 11 pps 12/0(0) pkts 1
