------------------------------------------------------------
Client connecting to 10.0.100.5, UDP port 5060 with pid 57 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.4%uesimtun0 port 48271 connected with 10.0.100.5 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 18:46:22 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   2.275 ms 0/13 (0%) 22.505/17.259/26.454/8.116 ms 13 pps 13/0(0) pkts 1
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   2.017 ms 0/11 (0%) 24.070/21.555/27.155/1.650 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  16800 Bytes  134400 bits/sec   2.183 ms 0/12 (0%) 20.880/16.258/26.496/2.460 ms 11 pps 12/0(0) pkts 1
[ *1] 3.00-4.00 sec  15400 Bytes  123200 bits/sec   2.588 ms 0/11 (0%) 24.028/20.914/27.124/2.153 ms 11 pps 11/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   3.584 ms 0/11 (0%) 23.608/20.029/29.762/3.447 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   3.091 ms 0/12 (0%) 24.040/20.911/30.242/2.323 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   3.289 ms 0/11 (0%) 23.359/18.876/28.866/2.772 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   3.157 ms 0/12 (0%) 22.443/17.593/26.846/2.482 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   3.394 ms 0/11 (0%) 25.423/18.133/30.801/3.248 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  16800 Bytes  134400 bits/sec   2.847 ms 0/12 (0%) 24.566/19.605/27.361/2.122 ms 11 pps 12/0(0) pkts 1
[ *1] 10.00-11.00 sec  15400 Bytes  123200 bits/sec   2.766 ms 0/11 (0%) 25.162/21.795/28.544/2.350 ms 11 pps 11/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   3.081 ms 0/11 (0%) 24.197/16.072/27.778/3.431 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   3.267 ms 0/12 (0%) 24.205/18.831/29.379/3.087 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   3.336 ms 0/11 (0%) 24.157/18.267/27.670/2.576 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   3.075 ms 0/12 (0%) 23.379/17.137/29.343/2.928 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   2.450 ms 0/11 (0%) 23.845/19.349/27.366/2.227 ms 11 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  16800 Bytes  134400 bits/sec   2.221 ms 0/12 (0%) 24.691/20.224/27.576/2.149 ms 11 pps 12/0(0) pkts 1
[ *1] 17.00-18.00 sec  15400 Bytes  123200 bits/sec   2.953 ms 0/11 (0%) 23.036/17.215/27.536/2.750 ms 11 pps 11/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   4.206 ms 0/11 (0%) 22.911/16.739/27.294/3.666 ms 11 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   3.660 ms 0/12 (0%) 23.731/16.985/27.955/3.244 ms 11 pps 12/0(0) pkts 1
[ *1] 20.00-21.00 sec  15400 Bytes  123200 bits/sec   3.570 ms 0/11 (0%) 22.628/18.933/29.296/3.171 ms 11 pps 11/0(0) pkts 1
[ *1] 21.00-22.00 sec  16800 Bytes  134400 bits/sec   4.175 ms 0/12 (0%) 22.957/11.437/27.840/4.367 ms 11 pps 12/0(0) pkts 1
[ *1] 22.00-23.00 sec  15400 Bytes  123200 bits/sec   3.527 ms 0/11 (0%) 24.917/20.204/29.144/2.906 ms 11 pps 11/0(0) pkts 1
[ *1] 23.00-24.00 sec  16800 Bytes  134400 bits/sec   3.500 ms 0/12 (0%) 22.208/17.877/27.745/3.220 ms 11 pps 12/0(0) pkts 1
[ *1] 24.00-25.00 sec  15400 Bytes  123200 bits/sec   2.984 ms 0/11 (0%) 24.027/19.486/28.882/2.368 ms 11 pps 11/0(0) pkts 1
[ *1] 25.00-26.00 sec  15400 Bytes  123200 bits/sec   3.593 ms 0/11 (0%) 23.727/18.034/29.628/3.583 ms 11 pps 11/0(0) pkts 1
[ *1] 26.00-27.00 sec  16800 Bytes  134400 bits/sec   2.972 ms 0/12 (0%) 21.628/18.376/25.740/2.181 ms 11 pps 12/0(0) pkts 1
[ *1] 27.00-28.00 sec  15400 Bytes  123200 bits/sec   2.746 ms 0/11 (0%) 22.549/18.399/26.608/2.623 ms 11 pps 11/0(0) pkts 1
[ *1] 28.00-29.00 sec  16800 Bytes  134400 bits/sec   3.512 ms 0/12 (0%) 22.572/15.835/27.053/3.746 ms 11 pps 12/0(0) pkts 1
[ *1] 29.00-30.00 sec  15400 Bytes  123200 bits/sec   5.621 ms 0/11 (0%) 24.496/17.639/33.017/5.234 ms 11 pps 11/0(0) pkts 1
[ *1] 30.00-31.00 sec  16800 Bytes  134400 bits/sec   4.656 ms 0/12 (0%) 23.944/18.572/27.963/2.695 ms 11 pps 12/0(0) pkts 1
[ *1] 31.00-32.00 sec  15400 Bytes  123200 bits/sec   4.431 ms 0/11 (0%) 24.164/18.155/30.245/3.625 ms 11 pps 11/0(0) pkts 1
[ *1] 32.00-33.00 sec  15400 Bytes  123200 bits/sec   4.014 ms 0/11 (0%) 23.693/19.318/30.746/3.338 ms 11 pps 11/0(0) pkts 1
[ *1] 33.00-34.00 sec  16800 Bytes  134400 bits/sec   2.710 ms 0/12 (0%) 22.693/20.300/25.473/1.375 ms 11 pps 12/0(0) pkts 1
[ *1] 34.00-35.00 sec  15400 Bytes  123200 bits/sec   3.097 ms 0/11 (0%) 22.596/18.215/27.369/2.938 ms 11 pps 11/0(0) pkts 1
[ *1] 35.00-36.00 sec  16800 Bytes  134400 bits/sec   3.179 ms 0/12 (0%) 21.812/17.136/29.504/3.407 ms 11 pps 12/0(0) pkts 1
[ *1] 36.00-37.00 sec  15400 Bytes  123200 bits/sec   3.057 ms 0/11 (0%) 23.952/19.310/29.303/3.409 ms 11 pps 11/0(0) pkts 1
[ *1] 37.00-38.00 sec  16800 Bytes  134400 bits/sec   3.126 ms 0/12 (0%) 24.017/16.697/27.966/3.195 ms 11 pps 12/0(0) pkts 1
[ *1] 38.00-39.00 sec  15400 Bytes  123200 bits/sec   2.777 ms 0/11 (0%) 22.662/15.242/27.506/3.665 ms 11 pps 11/0(0) pkts 1
[ *1] 39.00-40.00 sec  15400 Bytes  123200 bits/sec   3.518 ms 0/11 (0%) 24.409/20.565/28.560/2.896 ms 11 pps 11/0(0) pkts 1
[ *1] 40.00-41.00 sec  16800 Bytes  134400 bits/sec   3.263 ms 0/12 (0%) 23.563/14.518/28.973/3.492 ms 11 pps 12/0(0) pkts 1
[ *1] 41.00-42.00 sec  15400 Bytes  123200 bits/sec   2.860 ms 0/11 (0%) 23.490/20.533/26.746/2.097 ms 11 pps 11/0(0) pkts 1
