------------------------------------------------------------
Client connecting to 10.0.100.9, UDP port 5060 with pid 57 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.7%uesimtun0 port 39921 connected with 10.0.100.9 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 19:04:27 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   1.017 ms 0/13 (0%) 23.517/20.441/27.405/7.759 ms 13 pps 13/0(0) pkts 1
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   2.057 ms 0/11 (0%) 23.573/18.864/30.685/2.918 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  16800 Bytes  134400 bits/sec   2.601 ms 0/12 (0%) 22.793/17.547/25.751/2.748 ms 11 pps 12/0(0) pkts 1
[ *1] 3.00-4.00 sec  15400 Bytes  123200 bits/sec   4.175 ms 0/11 (0%) 24.066/16.606/29.424/3.921 ms 11 pps 11/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   4.440 ms 0/11 (0%) 23.137/17.095/28.027/3.792 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   4.356 ms 0/12 (0%) 24.524/16.333/29.057/3.456 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   4.151 ms 0/11 (0%) 24.510/17.977/29.617/3.384 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   3.763 ms 0/12 (0%) 24.869/20.409/32.032/3.220 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   3.748 ms 0/11 (0%) 23.847/19.936/27.292/2.347 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  16800 Bytes  134400 bits/sec   3.290 ms 0/12 (0%) 24.957/21.145/28.292/2.482 ms 11 pps 12/0(0) pkts 1
[ *1] 10.00-11.00 sec  15400 Bytes  123200 bits/sec   4.215 ms 0/11 (0%) 23.324/15.283/29.150/4.334 ms 11 pps 11/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   3.462 ms 0/11 (0%) 23.215/18.692/28.746/2.813 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   3.956 ms 0/12 (0%) 23.785/17.811/30.790/3.396 ms 12 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   3.907 ms 0/11 (0%) 23.902/20.250/28.867/2.734 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   4.576 ms 0/12 (0%) 23.255/14.638/29.731/4.244 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   4.478 ms 0/11 (0%) 22.784/15.172/28.469/3.667 ms 11 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  16800 Bytes  134400 bits/sec   4.164 ms 0/12 (0%) 22.560/19.125/28.827/3.089 ms 11 pps 12/0(0) pkts 1
[ *1] 17.00-18.00 sec  15400 Bytes  123200 bits/sec   3.016 ms 0/11 (0%) 23.224/20.862/25.602/1.594 ms 11 pps 11/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   4.109 ms 0/11 (0%) 22.223/14.951/28.600/4.527 ms 11 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   3.676 ms 0/12 (0%) 23.218/19.162/28.411/3.125 ms 12 pps 12/0(0) pkts 1
