------------------------------------------------------------
Client connecting to 10.0.100.19, UDP port 5060 with pid 58 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.1%uesimtun0 port 59824 connected with 10.0.100.19 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 19:56:35 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   1.627 ms 0/13 (0%) 22.467/16.303/26.052/6.393 ms 13 pps 13/0(0) pkts 1
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   2.864 ms 0/11 (0%) 24.201/19.943/30.326/3.305 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  16800 Bytes  134400 bits/sec   2.859 ms 0/12 (0%) 22.784/15.292/26.581/3.021 ms 11 pps 12/0(0) pkts 1
[ *1] 3.00-4.00 sec  15400 Bytes  123200 bits/sec   3.260 ms 0/11 (0%) 22.862/18.267/30.440/3.582 ms 11 pps 11/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   3.484 ms 0/11 (0%) 22.090/14.892/28.239/3.768 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   3.277 ms 0/12 (0%) 22.481/17.677/25.851/2.319 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   3.255 ms 0/11 (0%) 24.058/17.597/30.158/3.681 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   3.791 ms 0/12 (0%) 22.581/17.495/27.116/3.148 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   3.969 ms 0/11 (0%) 22.299/16.020/26.879/3.652 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  15400 Bytes  123200 bits/sec   3.889 ms 0/11 (0%) 22.444/15.689/27.856/3.388 ms 11 pps 11/0(0) pkts 1
[ *1] 10.00-11.00 sec  16800 Bytes  134400 bits/sec   3.467 ms 0/12 (0%) 23.659/20.231/28.748/2.718 ms 11 pps 12/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   3.492 ms 0/11 (0%) 23.344/19.094/26.973/2.652 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   3.091 ms 0/12 (0%) 22.715/18.822/27.202/2.438 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   3.898 ms 0/11 (0%) 23.119/16.651/28.151/3.702 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   4.335 ms 0/12 (0%) 22.375/17.092/30.964/3.970 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   3.969 ms 0/11 (0%) 22.930/19.720/27.543/2.456 ms 11 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  16800 Bytes  134400 bits/sec   3.456 ms 0/12 (0%) 24.009/20.181/29.547/2.537 ms 11 pps 12/0(0) pkts 1
[ *1] 17.00-18.00 sec  15400 Bytes  123200 bits/sec   3.776 ms 0/11 (0%) 23.496/18.617/26.561/3.101 ms 11 pps 11/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   3.486 ms 0/11 (0%) 24.425/20.167/30.202/3.261 ms 11 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   3.650 ms 0/12 (0%) 23.802/18.586/28.780/2.748 ms 11 pps 12/0(0) pkts 1
[ *1] 20.00-21.00 sec  15400 Bytes  123200 bits/sec   3.266 ms 0/11 (0%) 24.781/21.726/29.162/2.443 ms 11 pps 11/0(0) pkts 1
[ *1] 21.00-22.00 sec  16800 Bytes  134400 bits/sec   3.258 ms 0/12 (0%) 23.301/19.629/29.380/2.953 ms 11 pps 12/0(0) pkts 1
[ *1] 22.00-23.00 sec  15400 Bytes  123200 bits/sec   4.038 ms 0/11 (0%) 24.061/16.860/28.384/3.503 ms 11 pps 11/0(0) pkts 1
[ *1] 23.00-24.00 sec  15400 Bytes  123200 bits/sec   4.139 ms 0/11 (0%) 24.166/18.518/32.052/3.361 ms 11 pps 11/0(0) pkts 1
[ *1] 24.00-25.00 sec  16800 Bytes  134400 bits/sec   3.999 ms 0/12 (0%) 22.844/15.957/27.728/3.689 ms 11 pps 12/0(0) pkts 1
[ *1] 25.00-26.00 sec  15400 Bytes  123200 bits/sec   3.666 ms 0/11 (0%) 22.365/15.958/27.680/3.093 ms 11 pps 11/0(0) pkts 1
[ *1] 26.00-27.00 sec  16800 Bytes  134400 bits/sec   4.292 ms 0/12 (0%) 23.154/18.381/29.481/3.642 ms 11 pps 12/0(0) pkts 1
[ *1] 27.00-28.00 sec  15400 Bytes  123200 bits/sec   3.830 ms 0/11 (0%) 23.720/19.000/29.218/3.358 ms 11 pps 11/0(0) pkts 1
[ *1] 28.00-29.00 sec  16800 Bytes  134400 bits/sec   3.074 ms 0/12 (0%) 24.748/21.970/28.103/2.136 ms 11 pps 12/0(0) pkts 1
[ *1] 29.00-30.00 sec  15400 Bytes  123200 bits/sec   2.857 ms 0/11 (0%) 24.770/20.344/27.127/2.291 ms 11 pps 11/0(0) pkts 1
[ *1] 30.00-31.00 sec  15400 Bytes  123200 bits/sec   2.927 ms 0/11 (0%) 23.435/19.716/27.294/2.772 ms 11 pps 11/0(0) pkts 1
[ *1] 31.00-32.00 sec  16800 Bytes  134400 bits/sec   3.755 ms 0/12 (0%) 24.952/19.273/30.458/3.214 ms 11 pps 12/0(0) pkts 1
[ *1] 32.00-33.00 sec  15400 Bytes  123200 bits/sec   2.601 ms 0/11 (0%) 23.235/20.020/29.280/2.749 ms 11 pps 11/0(0) pkts 1
[ *1] 33.00-34.00 sec  16800 Bytes  134400 bits/sec   2.584 ms 0/12 (0%) 23.122/19.475/27.520/2.462 ms 11 pps 12/0(0) pkts 1
