------------------------------------------------------------
Client connecting to 10.0.100.17, UDP port 5060 with pid 58 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.5%uesimtun0 port 56169 connected with 10.0.100.17 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 19:56:35 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   1.728 ms 0/13 (0%) 24.568/20.237/32.175/7.291 ms 13 pps 13/0(0) pkts 1
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   2.369 ms 0/11 (0%) 25.185/21.948/29.839/2.293 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  16800 Bytes  134400 bits/sec   3.438 ms 0/12 (0%) 23.384/17.626/28.760/3.060 ms 11 pps 12/0(0) pkts 1
[ *1] 3.00-4.00 sec  15400 Bytes  123200 bits/sec   2.701 ms 0/11 (0%) 23.560/21.002/25.692/1.317 ms 11 pps 11/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   3.807 ms 0/11 (0%) 22.320/16.288/28.079/3.367 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   3.386 ms 0/12 (0%) 23.584/18.762/29.840/2.903 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   2.402 ms 0/11 (0%) 22.341/19.207/24.298/1.539 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   3.082 ms 0/12 (0%) 23.602/17.712/27.834/3.095 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   2.901 ms 0/11 (0%) 22.643/20.360/26.703/2.100 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  16800 Bytes  134400 bits/sec   2.421 ms 0/12 (0%) 23.996/22.045/27.155/1.855 ms 11 pps 12/0(0) pkts 1
[ *1] 10.00-11.00 sec  15400 Bytes  123200 bits/sec   2.740 ms 0/11 (0%) 23.956/17.987/29.239/3.223 ms 11 pps 11/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   4.279 ms 0/11 (0%) 23.578/18.077/28.578/4.175 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   3.169 ms 0/12 (0%) 22.180/19.044/27.043/2.174 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   2.964 ms 0/11 (0%) 23.822/20.807/29.612/2.491 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   2.677 ms 0/12 (0%) 22.635/19.823/25.785/2.084 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   3.995 ms 0/11 (0%) 23.008/17.832/31.259/4.317 ms 11 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  16800 Bytes  134400 bits/sec   4.133 ms 0/12 (0%) 22.544/18.992/28.451/3.210 ms 11 pps 12/0(0) pkts 1
[ *1] 17.00-18.00 sec  15400 Bytes  123200 bits/sec   4.165 ms 0/11 (0%) 23.342/17.999/28.240/3.153 ms 11 pps 11/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   4.236 ms 0/11 (0%) 21.546/18.310/26.724/2.831 ms 11 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   3.255 ms 0/12 (0%) 22.546/16.436/24.602/2.220 ms 11 pps 12/0(0) pkts 1
[ *1] 20.00-21.00 sec  15400 Bytes  123200 bits/sec   3.167 ms 0/11 (0%) 23.892/20.330/29.828/2.609 ms 11 pps 11/0(0) pkts 1
[ *1] 21.00-22.00 sec  16800 Bytes  134400 bits/sec   3.989 ms 0/12 (0%) 23.959/17.272/28.837/3.507 ms 11 pps 12/0(0) pkts 1
[ *1] 22.00-23.00 sec  15400 Bytes  123200 bits/sec   4.428 ms 0/11 (0%) 23.387/15.215/29.043/3.841 ms 11 pps 11/0(0) pkts 1
[ *1] 23.00-24.00 sec  16800 Bytes  134400 bits/sec   3.949 ms 0/12 (0%) 21.581/14.852/26.144/3.177 ms 11 pps 12/0(0) pkts 1
[ *1] 24.00-25.00 sec  15400 Bytes  123200 bits/sec   3.631 ms 0/11 (0%) 23.712/19.427/29.254/2.915 ms 11 pps 11/0(0) pkts 1
[ *1] 25.00-26.00 sec  15400 Bytes  123200 bits/sec   2.946 ms 0/11 (0%) 23.876/20.497/27.773/2.387 ms 11 pps 11/0(0) pkts 1
[ *1] 26.00-27.00 sec  16800 Bytes  134400 bits/sec   3.236 ms 0/12 (0%) 23.746/18.116/29.247/3.175 ms 11 pps 12/0(0) pkts 1
[ *1] 27.00-28.00 sec  15400 Bytes  123200 bits/sec   2.932 ms 0/11 (0%) 23.786/19.627/27.910/2.652 ms 11 pps 11/0(0) pkts 1
[ *1] 28.00-29.00 sec  16800 Bytes  134400 bits/sec   2.906 ms 0/12 (0%) 21.559/17.955/27.396/2.437 ms 11 pps 12/0(0) pkts 1
[ *1] 29.00-30.00 sec  15400 Bytes  123200 bits/sec   3.566 ms 0/11 (0%) 21.882/15.925/26.871/3.215 ms 11 pps 11/0(0) pkts 1
[ *1] 30.00-31.00 sec  16800 Bytes  134400 bits/sec   3.376 ms 0/12 (0%) 23.965/18.765/28.772/2.759 ms 11 pps 12/0(0) pkts 1
[ *1] 31.00-32.00 sec  15400 Bytes  123200 bits/sec   3.168 ms 0/11 (0%) 21.801/15.836/25.619/2.817 ms 11 pps 11/0(0) pkts 1
[ *1] 32.00-33.00 sec  15400 Bytes  123200 bits/sec   3.643 ms 0/11 (0%) 23.085/18.219/27.153/3.086 ms 11 pps 11/0(0) pkts 1
[ *1] 33.00-34.00 sec  16800 Bytes  134400 bits/sec   3.479 ms 0/12 (0%) 21.079/15.666/24.827/2.851 ms 12 pps 12/0(0) pkts 1
[ *1] 34.00-35.00 sec  15400 Bytes  123200 bits/sec   3.393 ms 0/11 (0%) 22.371/19.121/27.172/2.728 ms 11 pps 11/0(0) pkts 1
[ *1] 35.00-36.00 sec  16800 Bytes  134400 bits/sec   3.717 ms 0/12 (0%) 23.976/17.103/28.810/3.124 ms 11 pps 12/0(0) pkts 1
[ *1] 36.00-37.00 sec  15400 Bytes  123200 bits/sec   3.360 ms 0/11 (0%) 23.274/17.451/28.782/3.321 ms 11 pps 11/0(0) pkts 1
[ *1] 37.00-38.00 sec  15400 Bytes  123200 bits/sec   3.131 ms 0/11 (0%) 22.462/17.084/28.043/3.412 ms 11 pps 11/0(0) pkts 1
[ *1] 38.00-39.00 sec  16800 Bytes  134400 bits/sec   3.527 ms 0/12 (0%) 23.132/18.219/27.589/3.129 ms 11 pps 12/0(0) pkts 1
[ *1] 39.00-40.00 sec  15400 Bytes  123200 bits/sec   3.031 ms 0/11 (0%) 22.962/18.978/25.669/2.008 ms 11 pps 11/0(0) pkts 1
[ *1] 40.00-41.00 sec  16800 Bytes  134400 bits/sec   3.588 ms 0/12 (0%) 22.474/17.399/27.978/2.877 ms 11 pps 12/0(0) pkts 1
[ *1] 41.00-42.00 sec  15400 Bytes  123200 bits/sec   2.785 ms 0/11 (0%) 24.442/20.480/27.247/1.975 ms 11 pps 11/0(0) pkts 1
[ *1] 42.00-43.00 sec  16800 Bytes  134400 bits/sec   3.047 ms 0/12 (0%) 24.936/20.047/29.520/2.916 ms 11 pps 12/0(0) pkts 1
[ *1] 43.00-44.00 sec  15400 Bytes  123200 bits/sec   4.470 ms 0/11 (0%) 22.591/16.570/28.391/3.849 ms 12 pps 11/0(0) pkts 1
[ *1] 44.00-45.00 sec  16800 Bytes  134400 bits/sec   3.869 ms 0/12 (0%) 22.770/17.187/29.135/2.991 ms 11 pps 12/0(0) pkts 1
[ *1] 45.00-46.00 sec  15400 Bytes  123200 bits/sec   4.319 ms 0/11 (0%) 22.461/17.498/28.737/3.564 ms 11 pps 11/0(0) pkts 1
[ *1] 46.00-47.00 sec  15400 Bytes  123200 bits/sec   3.390 ms 0/11 (0%) 25.949/20.884/29.859/2.479 ms 11 pps 11/0(0) pkts 1
[ *1] 47.00-48.00 sec  16800 Bytes  134400 bits/sec   3.828 ms 0/12 (0%) 22.760/16.760/27.645/2.906 ms 11 pps 12/0(0) pkts 1
[ *1] 48.00-49.00 sec  15400 Bytes  123200 bits/sec   3.204 ms 0/11 (0%) 23.406/20.412/29.473/2.935 ms 11 pps 11/0(0) pkts 1
[ *1] 49.00-50.00 sec  16800 Bytes  134400 bits/sec   2.740 ms 0/12 (0%) 24.069/19.951/28.359/2.193 ms 11 pps 12/0(0) pkts 1
[ *1] 50.00-51.00 sec  15400 Bytes  123200 bits/sec   3.098 ms 0/11 (0%) 23.632/17.602/26.481/2.680 ms 11 pps 11/0(0) pkts 1
[ *1] 51.00-52.00 sec  15400 Bytes  123200 bits/sec   2.966 ms 0/11 (0%) 22.269/16.645/25.751/2.628 ms 11 pps 11/0(0) pkts 1
[ *1] 52.00-53.00 sec  16800 Bytes  134400 bits/sec   3.627 ms 0/12 (0%) 23.715/16.449/27.929/3.330 ms 11 pps 12/0(0) pkts 1
[ *1] 53.00-54.00 sec  15400 Bytes  123200 bits/sec   3.437 ms 0/11 (0%) 24.167/18.403/28.505/2.489 ms 11 pps 11/0(0) pkts 1
[ *1] 54.00-55.00 sec  16800 Bytes  134400 bits/sec   4.242 ms 0/12 (0%) 23.087/18.151/30.622/3.802 ms 11 pps 12/0(0) pkts 1
[ *1] 55.00-56.00 sec  15400 Bytes  123200 bits/sec   3.074 ms 0/11 (0%) 23.873/21.268/26.302/1.722 ms 12 pps 11/0(0) pkts 1
[ *1] 56.00-57.00 sec  16800 Bytes  134400 bits/sec   3.066 ms 0/12 (0%) 24.062/20.822/30.285/2.686 ms 11 pps 12/0(0) pkts 1
[ *1] 57.00-58.00 sec  15400 Bytes  123200 bits/sec   3.551 ms 0/11 (0%) 25.175/20.943/29.236/2.892 ms 11 pps 11/0(0) pkts 1
[ *1] 58.00-59.00 sec  16800 Bytes  134400 bits/sec   3.537 ms 0/12 (0%) 22.797/16.983/27.619/3.478 ms 11 pps 12/0(0) pkts 1
[ *1] 59.00-60.00 sec  15400 Bytes  123200 bits/sec   3.213 ms 0/11 (0%) 23.572/19.930/28.725/2.579 ms 11 pps 11/0(0) pkts 1
