------------------------------------------------------------
Client connecting to 10.0.100.3, UDP port 5060 with pid 107 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.9%uesimtun0 port 39222 connected with 10.0.100.3 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 19:34:32 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   0.878 ms 0/13 (0%) 22.333/19.988/24.443/6.432 ms 13 pps 13/0(0) pkts 1
[ *1] 0.00-1.00 sec  1 datagrams received out-of-order
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   2.080 ms 0/11 (0%) 23.212/15.965/28.220/3.011 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  16800 Bytes  134400 bits/sec   3.342 ms 0/12 (0%) 24.452/19.669/31.614/3.926 ms 11 pps 12/0(0) pkts 1
[ *1] 3.00-4.00 sec  15400 Bytes  123200 bits/sec   3.142 ms 0/11 (0%) 23.502/18.889/29.194/2.608 ms 11 pps 11/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   3.091 ms 0/11 (0%) 22.397/15.269/27.505/3.611 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   2.901 ms 0/12 (0%) 22.646/16.210/25.559/2.590 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   3.814 ms 0/11 (0%) 24.109/18.664/28.515/3.126 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   4.105 ms 0/12 (0%) 22.337/17.044/26.320/3.047 ms 12 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   3.867 ms 0/11 (0%) 22.654/18.764/26.818/2.501 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  15400 Bytes  123200 bits/sec   3.248 ms 0/11 (0%) 22.496/17.193/27.796/2.807 ms 11 pps 11/0(0) pkts 1
[ *1] 10.00-11.00 sec  16800 Bytes  134400 bits/sec   3.257 ms 0/12 (0%) 23.532/16.053/28.697/3.221 ms 11 pps 12/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   4.730 ms 0/11 (0%) 23.291/17.936/28.591/4.283 ms 12 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   4.542 ms 0/12 (0%) 22.797/17.020/28.206/3.500 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   3.115 ms 0/11 (0%) 23.392/16.754/26.677/2.924 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   3.525 ms 0/12 (0%) 24.177/17.053/32.540/4.307 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   2.932 ms 0/11 (0%) 22.910/20.136/25.960/1.881 ms 11 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  15400 Bytes  123200 bits/sec   3.090 ms 0/11 (0%) 22.552/18.866/26.973/2.939 ms 11 pps 11/0(0) pkts 1
[ *1] 17.00-18.00 sec  16800 Bytes  134400 bits/sec   3.146 ms 0/12 (0%) 23.877/19.737/29.562/2.584 ms 11 pps 12/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   2.811 ms 0/11 (0%) 24.222/17.276/28.277/3.069 ms 11 pps 11/0(0) pkts 1
