------------------------------------------------------------
Client connecting to 10.0.100.7, UDP port 5060 with pid 58 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.5%uesimtun0 port 48747 connected with 10.0.100.7 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 19:34:32 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   2.051 ms 0/13 (0%) 24.598/20.153/31.791/7.425 ms 13 pps 13/0(0) pkts 1
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   3.664 ms 0/11 (0%) 23.031/16.657/28.531/3.580 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  16800 Bytes  134400 bits/sec   3.775 ms 0/12 (0%) 21.782/17.838/31.078/3.439 ms 11 pps 12/0(0) pkts 1
[ *1] 3.00-4.00 sec  15400 Bytes  123200 bits/sec   4.243 ms 0/11 (0%) 23.453/19.623/28.124/2.953 ms 11 pps 11/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   3.781 ms 0/11 (0%) 22.605/16.981/27.234/3.074 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   3.431 ms 0/12 (0%) 22.504/18.358/27.513/2.721 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   2.932 ms 0/11 (0%) 24.159/20.310/27.932/2.290 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   2.899 ms 0/12 (0%) 23.137/19.714/27.369/2.240 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   3.564 ms 0/11 (0%) 23.205/16.899/27.955/3.203 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  16800 Bytes  134400 bits/sec   3.837 ms 0/12 (0%) 23.851/20.426/30.717/3.101 ms 11 pps 12/0(0) pkts 1
[ *1] 10.00-11.00 sec  15400 Bytes  123200 bits/sec   4.043 ms 0/11 (0%) 23.136/16.999/27.577/3.286 ms 11 pps 11/0(0) pkts 1
