------------------------------------------------------------
Client connecting to 10.0.100.19, UDP port 5060 with pid 57 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.1%uesimtun0 port 37011 connected with 10.0.100.19 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 19:34:33 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   1.640 ms 0/13 (0%) 22.772/19.074/26.965/7.020 ms 13 pps 13/0(0) pkts 1
[ *1] 0.00-1.00 sec  1 datagrams received out-of-order
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   2.395 ms 0/11 (0%) 22.292/18.672/25.715/2.533 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  16800 Bytes  134400 bits/sec   3.787 ms 0/12 (0%) 23.297/19.247/29.244/3.365 ms 11 pps 12/0(0) pkts 1
[ *1] 3.00-4.00 sec  15400 Bytes  123200 bits/sec   3.708 ms 0/11 (0%) 23.240/18.597/28.424/3.002 ms 11 pps 11/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   4.179 ms 0/11 (0%) 24.464/19.363/29.228/3.511 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   3.791 ms 0/12 (0%) 23.678/17.008/27.889/3.134 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   3.052 ms 0/11 (0%) 23.243/20.517/30.954/2.891 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   2.971 ms 0/12 (0%) 22.661/18.848/27.138/2.497 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   2.750 ms 0/11 (0%) 23.333/19.555/27.224/2.442 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  16800 Bytes  134400 bits/sec   3.484 ms 0/12 (0%) 22.806/18.892/28.341/2.714 ms 11 pps 12/0(0) pkts 1
[ *1] 10.00-11.00 sec  15400 Bytes  123200 bits/sec   3.954 ms 0/11 (0%) 25.458/20.321/29.578/3.536 ms 11 pps 11/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   3.556 ms 0/11 (0%) 22.509/20.016/25.520/1.970 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   3.419 ms 0/12 (0%) 24.382/18.269/28.350/3.341 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   3.506 ms 0/11 (0%) 24.454/19.422/29.319/3.036 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   3.080 ms 0/12 (0%) 24.170/21.429/28.115/2.476 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   2.624 ms 0/11 (0%) 23.276/21.558/26.001/1.788 ms 12 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  16800 Bytes  134400 bits/sec   2.895 ms 0/12 (0%) 23.685/18.542/28.055/2.704 ms 11 pps 12/0(0) pkts 1
[ *1] 17.00-18.00 sec  15400 Bytes  123200 bits/sec   3.566 ms 0/11 (0%) 25.928/21.211/30.771/3.179 ms 11 pps 11/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   3.954 ms 0/11 (0%) 23.681/18.676/27.918/2.859 ms 11 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   4.069 ms 0/12 (0%) 23.954/20.506/29.673/3.205 ms 11 pps 12/0(0) pkts 1
[ *1] 20.00-21.00 sec  15400 Bytes  123200 bits/sec   3.336 ms 0/11 (0%) 22.990/18.647/27.201/2.514 ms 11 pps 11/0(0) pkts 1
[ *1] 21.00-22.00 sec  16800 Bytes  134400 bits/sec   4.155 ms 0/12 (0%) 23.813/18.232/30.250/3.808 ms 11 pps 12/0(0) pkts 1
[ *1] 22.00-23.00 sec  15400 Bytes  123200 bits/sec   3.441 ms 0/11 (0%) 24.306/20.007/27.890/2.291 ms 11 pps 11/0(0) pkts 1
[ *1] 23.00-24.00 sec  16800 Bytes  134400 bits/sec   2.767 ms 0/12 (0%) 22.877/20.117/25.373/1.788 ms 12 pps 12/0(0) pkts 1
[ *1] 24.00-25.00 sec  15400 Bytes  123200 bits/sec   2.855 ms 0/11 (0%) 22.105/18.042/25.103/2.495 ms 11 pps 11/0(0) pkts 1
[ *1] 25.00-26.00 sec  15400 Bytes  123200 bits/sec   3.229 ms 0/11 (0%) 23.656/17.111/28.212/3.426 ms 11 pps 11/0(0) pkts 1
[ *1] 26.00-27.00 sec  16800 Bytes  134400 bits/sec   3.252 ms 0/12 (0%) 23.495/18.379/29.128/3.554 ms 11 pps 12/0(0) pkts 1
[ *1] 27.00-28.00 sec  15400 Bytes  123200 bits/sec   4.051 ms 0/11 (0%) 24.673/19.963/30.186/3.184 ms 11 pps 11/0(0) pkts 1
[ *1] 28.00-29.00 sec  16800 Bytes  134400 bits/sec   3.840 ms 0/12 (0%) 24.777/20.369/29.650/2.915 ms 11 pps 12/0(0) pkts 1
[ *1] 29.00-30.00 sec  15400 Bytes  123200 bits/sec   3.510 ms 0/11 (0%) 22.806/19.871/27.511/2.554 ms 11 pps 11/0(0) pkts 1
[ *1] 30.00-31.00 sec  16800 Bytes  134400 bits/sec   3.620 ms 0/12 (0%) 22.375/16.591/27.037/3.186 ms 11 pps 12/0(0) pkts 1
[ *1] 31.00-32.00 sec  15400 Bytes  123200 bits/sec   2.960 ms 0/11 (0%) 22.212/19.131/25.389/2.200 ms 11 pps 11/0(0) pkts 1
[ *1] 32.00-33.00 sec  15400 Bytes  123200 bits/sec   2.691 ms 0/11 (0%) 22.795/18.512/26.946/2.541 ms 11 pps 11/0(0) pkts 1
[ *1] 33.00-34.00 sec  16800 Bytes  134400 bits/sec   2.999 ms 0/12 (0%) 24.178/18.179/27.280/2.800 ms 11 pps 12/0(0) pkts 1
[ *1] 34.00-35.00 sec  15400 Bytes  123200 bits/sec   2.887 ms 0/11 (0%) 22.408/18.392/26.059/2.480 ms 11 pps 11/0(0) pkts 1
[ *1] 35.00-36.00 sec  16800 Bytes  134400 bits/sec   2.688 ms 0/12 (0%) 22.338/15.418/27.456/3.053 ms 12 pps 12/0(0) pkts 1
[ *1] 36.00-37.00 sec  15400 Bytes  123200 bits/sec   3.468 ms 0/11 (0%) 22.941/18.387/27.550/2.858 ms 11 pps 11/0(0) pkts 1
[ *1] 37.00-38.00 sec  16800 Bytes  134400 bits/sec   3.185 ms 0/12 (0%) 22.680/18.255/29.318/3.285 ms 11 pps 12/0(0) pkts 1
[ *1] 38.00-39.00 sec  15400 Bytes  123200 bits/sec   3.009 ms 0/11 (0%) 23.307/17.411/26.320/2.611 ms 11 pps 11/0(0) pkts 1
[ *1] 39.00-40.00 sec  15400 Bytes  123200 bits/sec   3.257 ms 0/11 (0%) 23.963/16.943/29.631/3.362 ms 11 pps 11/0(0) pkts 1
[ *1] 40.00-41.00 sec  16800 Bytes  134400 bits/sec   2.844 ms 0/12 (0%) 22.315/18.714/24.976/1.914 ms 11 pps 12/0(0) pkts 1
[ *1] 41.00-42.00 sec  15400 Bytes  123200 bits/sec   3.325 ms 0/11 (0%) 23.560/18.308/29.300/3.482 ms 11 pps 11/0(0) pkts 1
[ *1] 42.00-43.00 sec  16800 Bytes  134400 bits/sec   3.054 ms 0/12 (0%) 24.183/20.004/27.819/2.500 ms 11 pps 12/0(0) pkts 1
[ *1] 43.00-44.00 sec  15400 Bytes  123200 bits/sec   2.878 ms 0/11 (0%) 23.660/19.519/30.174/2.980 ms 11 pps 11/0(0) pkts 1
[ *1] 44.00-45.00 sec  16800 Bytes  134400 bits/sec   3.601 ms 0/12 (0%) 22.840/19.248/28.769/3.288 ms 11 pps 12/0(0) pkts 1
[ *1] 45.00-46.00 sec  15400 Bytes  123200 bits/sec   3.294 ms 0/11 (0%) 22.935/17.715/28.095/2.689 ms 11 pps 11/0(0) pkts 1
[ *1] 46.00-47.00 sec  15400 Bytes  123200 bits/sec   2.824 ms 0/11 (0%) 24.941/22.233/29.273/2.083 ms 11 pps 11/0(0) pkts 1
[ *1] 47.00-48.00 sec  16800 Bytes  134400 bits/sec   2.871 ms 0/12 (0%) 25.279/21.295/28.728/2.552 ms 11 pps 12/0(0) pkts 1
[ *1] 48.00-49.00 sec  15400 Bytes  123200 bits/sec   4.073 ms 0/11 (0%) 22.815/16.586/26.557/3.311 ms 11 pps 11/0(0) pkts 1
[ *1] 49.00-50.00 sec  16800 Bytes  134400 bits/sec   3.401 ms 0/12 (0%) 22.949/17.125/25.969/2.525 ms 11 pps 12/0(0) pkts 1
[ *1] 50.00-51.00 sec  15400 Bytes  123200 bits/sec   2.855 ms 0/11 (0%) 22.786/19.807/25.400/1.575 ms 11 pps 11/0(0) pkts 1
[ *1] 51.00-52.00 sec  16800 Bytes  134400 bits/sec   2.478 ms 0/12 (0%) 22.096/18.137/25.806/2.511 ms 11 pps 12/0(0) pkts 1
[ *1] 52.00-53.00 sec  15400 Bytes  123200 bits/sec   3.019 ms 0/11 (0%) 22.565/17.641/30.042/3.612 ms 12 pps 11/0(0) pkts 1
[ *1] 53.00-54.00 sec  15400 Bytes  123200 bits/sec   3.713 ms 0/11 (0%) 23.044/19.134/30.110/3.095 ms 11 pps 11/0(0) pkts 1
[ *1] 54.00-55.00 sec  16800 Bytes  134400 bits/sec   3.269 ms 0/12 (0%) 23.298/18.486/26.992/2.391 ms 11 pps 12/0(0) pkts 1
[ *1] 55.00-56.00 sec  15400 Bytes  123200 bits/sec   2.913 ms 0/11 (0%) 23.621/19.791/26.413/2.214 ms 11 pps 11/0(0) pkts 1
[ *1] 56.00-57.00 sec  16800 Bytes  134400 bits/sec   3.503 ms 0/12 (0%) 22.612/18.601/29.220/3.386 ms 11 pps 12/0(0) pkts 1
[ *1] 57.00-58.00 sec  15400 Bytes  123200 bits/sec   3.239 ms 0/11 (0%) 24.136/18.945/28.430/2.492 ms 11 pps 11/0(0) pkts 1
[ *1] 58.00-59.00 sec  16800 Bytes  134400 bits/sec   2.658 ms 0/12 (0%) 23.574/19.768/27.432/2.505 ms 11 pps 12/0(0) pkts 1
[ *1] 59.00-60.00 sec  15400 Bytes  123200 bits/sec   2.565 ms 0/11 (0%) 22.262/19.439/25.579/2.129 ms 11 pps 11/0(0) pkts 1
[ *1] 60.00-61.00 sec  15400 Bytes  123200 bits/sec   2.196 ms 0/11 (0%) 22.392/19.428/25.738/2.049 ms 11 pps 11/0(0) pkts 1
[ *1] 61.00-62.00 sec  16800 Bytes  134400 bits/sec   2.843 ms 0/12 (0%) 22.870/16.509/26.989/3.380 ms 11 pps 12/0(0) pkts 1
[ *1] 62.00-63.00 sec  15400 Bytes  123200 bits/sec   2.727 ms 0/11 (0%) 23.077/19.060/28.904/2.830 ms 11 pps 11/0(0) pkts 1
[ *1] 63.00-64.00 sec  16800 Bytes  134400 bits/sec   3.271 ms 0/12 (0%) 23.777/19.181/31.810/3.395 ms 11 pps 12/0(0) pkts 1
[ *1] 64.00-65.00 sec  15400 Bytes  123200 bits/sec   3.680 ms 0/11 (0%) 22.733/17.162/26.766/3.073 ms 11 pps 11/0(0) pkts 1
[ *1] 65.00-66.00 sec  16800 Bytes  134400 bits/sec   3.005 ms 0/12 (0%) 22.670/16.557/28.421/3.271 ms 11 pps 12/0(0) pkts 1
[ *1] 66.00-67.00 sec  15400 Bytes  123200 bits/sec   2.973 ms 0/11 (0%) 23.354/19.369/26.504/2.083 ms 11 pps 11/0(0) pkts 1
[ *1] 67.00-68.00 sec  15400 Bytes  123200 bits/sec   3.454 ms 0/11 (0%) 24.894/20.507/30.351/3.207 ms 11 pps 11/0(0) pkts 1
[ *1] 68.00-69.00 sec  16800 Bytes  134400 bits/sec   2.744 ms 0/12 (0%) 23.396/18.585/25.886/2.059 ms 11 pps 12/0(0) pkts 1
[ *1] 69.00-70.00 sec  15400 Bytes  123200 bits/sec   2.761 ms 0/11 (0%) 23.434/19.124/26.835/2.793 ms 12 pps 11/0(0) pkts 1
[ *1] 70.00-71.00 sec  16800 Bytes  134400 bits/sec   4.055 ms 0/12 (0%) 23.018/16.309/28.885/3.665 ms 11 pps 12/0(0) pkts 1
[ *1] 71.00-72.00 sec  15400 Bytes  123200 bits/sec   3.701 ms 0/11 (0%) 22.717/18.189/27.588/2.893 ms 11 pps 11/0(0) pkts 1
[ *1] 72.00-73.00 sec  16800 Bytes  134400 bits/sec   3.024 ms 0/12 (0%) 24.132/19.372/27.341/2.455 ms 11 pps 12/0(0) pkts 1
[ *1] 73.00-74.00 sec  15400 Bytes  123200 bits/sec   2.870 ms 0/11 (0%) 23.822/16.617/26.863/2.789 ms 11 pps 11/0(0) pkts 1
[ *1] 74.00-75.00 sec  15400 Bytes  123200 bits/sec   3.642 ms 0/11 (0%) 24.484/18.832/33.939/4.206 ms 11 pps 11/0(0) pkts 1
[ *1] 75.00-76.00 sec  16800 Bytes  134400 bits/sec   3.249 ms 0/12 (0%) 22.478/16.583/24.899/2.595 ms 11 pps 12/0(0) pkts 1
