------------------------------------------------------------
Client connecting to 10.0.100.5, UDP port 5060 with pid 59 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.2%uesimtun0 port 39094 connected with 10.0.100.5 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 19:34:32 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   1.394 ms 0/13 (0%) 22.699/16.140/28.482/8.969 ms 13 pps 13/0(0) pkts 1
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   2.676 ms 0/11 (0%) 23.558/18.440/29.122/3.177 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  16800 Bytes  134400 bits/sec   3.153 ms 0/12 (0%) 23.333/20.651/33.965/3.657 ms 12 pps 12/0(0) pkts 1
[ *1] 3.00-4.00 sec  15400 Bytes  123200 bits/sec   3.583 ms 0/11 (0%) 23.172/18.397/28.887/3.502 ms 11 pps 11/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   3.411 ms 0/11 (0%) 23.403/19.475/26.996/2.226 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   2.624 ms 0/12 (0%) 22.339/19.803/27.056/2.589 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   1.821 ms 0/11 (0%) 23.470/20.324/25.593/1.850 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   2.109 ms 0/12 (0%) 22.365/17.751/28.598/2.760 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   2.016 ms 0/11 (0%) 21.916/18.521/26.269/2.559 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  15400 Bytes  123200 bits/sec   2.900 ms 0/11 (0%) 22.165/15.091/25.188/2.959 ms 11 pps 11/0(0) pkts 1
[ *1] 10.00-11.00 sec  16800 Bytes  134400 bits/sec   2.669 ms 0/12 (0%) 23.566/18.851/29.032/2.412 ms 11 pps 12/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   3.278 ms 0/11 (0%) 23.415/19.589/27.784/2.652 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   2.978 ms 0/12 (0%) 24.161/19.615/31.041/3.238 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   2.514 ms 0/11 (0%) 23.104/19.929/27.111/2.256 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   2.296 ms 0/12 (0%) 23.040/19.546/26.829/2.372 ms 11 pps 12/0(0) pkts 1
