------------------------------------------------------------
Client connecting to 10.0.100.17, UDP port 5060 with pid 57 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.4%uesimtun0 port 60151 connected with 10.0.100.17 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 19:28:33 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   2.240 ms 0/13 (0%) 23.393/19.487/32.468/7.535 ms 13 pps 13/0(0) pkts 1
[ *1] 0.00-1.00 sec  1 datagrams received out-of-order
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   2.346 ms 0/11 (0%) 24.705/21.483/28.211/2.485 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  15400 Bytes  123200 bits/sec   3.388 ms 0/11 (0%) 23.375/19.169/28.885/3.197 ms 11 pps 11/0(0) pkts 1
[ *1] 3.00-4.00 sec  16800 Bytes  134400 bits/sec   4.031 ms 0/12 (0%) 24.955/17.648/30.210/3.400 ms 11 pps 12/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   3.937 ms 0/11 (0%) 23.313/18.647/27.860/2.772 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   3.428 ms 0/12 (0%) 24.467/21.308/28.780/2.426 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   3.560 ms 0/11 (0%) 24.979/20.025/29.916/3.061 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   3.304 ms 0/12 (0%) 23.945/20.867/28.636/2.323 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   2.763 ms 0/11 (0%) 23.338/20.303/31.142/3.305 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  16800 Bytes  134400 bits/sec   2.860 ms 0/12 (0%) 25.152/20.236/29.751/2.841 ms 11 pps 12/0(0) pkts 1
[ *1] 10.00-11.00 sec  15400 Bytes  123200 bits/sec   2.999 ms 0/11 (0%) 24.398/20.675/28.977/2.627 ms 11 pps 11/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   3.579 ms 0/11 (0%) 22.929/18.930/29.738/3.594 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   3.907 ms 0/12 (0%) 21.625/15.293/28.790/3.937 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   3.427 ms 0/11 (0%) 23.568/20.320/29.661/2.763 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   2.943 ms 0/12 (0%) 22.841/19.301/26.541/2.101 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   2.541 ms 0/11 (0%) 23.106/19.521/25.866/1.888 ms 11 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  16800 Bytes  134400 bits/sec   2.871 ms 0/12 (0%) 24.361/17.517/28.130/3.050 ms 11 pps 12/0(0) pkts 1
[ *1] 17.00-18.00 sec  15400 Bytes  123200 bits/sec   2.512 ms 0/11 (0%) 21.446/16.363/23.935/2.137 ms 11 pps 11/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   3.535 ms 0/11 (0%) 23.573/17.512/29.428/3.166 ms 11 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   2.644 ms 0/12 (0%) 24.536/21.179/27.841/2.010 ms 11 pps 12/0(0) pkts 1
[ *1] 20.00-21.00 sec  15400 Bytes  123200 bits/sec   3.546 ms 0/11 (0%) 23.281/19.491/30.510/3.813 ms 11 pps 11/0(0) pkts 1
[ *1] 21.00-22.00 sec  16800 Bytes  134400 bits/sec   3.133 ms 0/12 (0%) 22.318/15.777/27.061/2.979 ms 11 pps 12/0(0) pkts 1
[ *1] 22.00-23.00 sec  15400 Bytes  123200 bits/sec   3.627 ms 0/11 (0%) 23.694/18.500/28.207/2.998 ms 11 pps 11/0(0) pkts 1
[ *1] 23.00-24.00 sec  15400 Bytes  123200 bits/sec   3.979 ms 0/11 (0%) 22.277/13.612/28.714/4.107 ms 12 pps 11/0(0) pkts 1
[ *1] 24.00-25.00 sec  16800 Bytes  134400 bits/sec   3.347 ms 0/12 (0%) 22.445/18.841/27.401/2.723 ms 11 pps 12/0(0) pkts 1
[ *1] 25.00-26.00 sec  15400 Bytes  123200 bits/sec   3.331 ms 0/11 (0%) 24.002/17.487/30.010/3.368 ms 11 pps 11/0(0) pkts 1
[ *1] 26.00-27.00 sec  16800 Bytes  134400 bits/sec   2.933 ms 0/12 (0%) 24.760/21.637/29.762/2.128 ms 11 pps 12/0(0) pkts 1
[ *1] 27.00-28.00 sec  15400 Bytes  123200 bits/sec   3.226 ms 0/11 (0%) 23.520/18.078/28.584/3.678 ms 11 pps 11/0(0) pkts 1
[ *1] 28.00-29.00 sec  16800 Bytes  134400 bits/sec   3.717 ms 0/12 (0%) 23.851/19.331/27.901/2.802 ms 11 pps 12/0(0) pkts 1
[ *1] 29.00-30.00 sec  15400 Bytes  123200 bits/sec   3.761 ms 0/11 (0%) 24.805/18.844/29.203/2.786 ms 11 pps 11/0(0) pkts 1
[ *1] 30.00-31.00 sec  16800 Bytes  134400 bits/sec   3.172 ms 0/12 (0%) 24.432/19.921/29.590/2.755 ms 11 pps 12/0(0) pkts 1
[ *1] 31.00-32.00 sec  15400 Bytes  123200 bits/sec   3.698 ms 0/11 (0%) 22.282/17.491/32.099/4.036 ms 11 pps 11/0(0) pkts 1
[ *1] 32.00-33.00 sec  15400 Bytes  123200 bits/sec   4.268 ms 0/11 (0%) 23.790/19.560/31.048/3.937 ms 11 pps 11/0(0) pkts 1
[ *1] 33.00-34.00 sec  16800 Bytes  134400 bits/sec   3.404 ms 0/12 (0%) 24.578/20.189/29.409/2.763 ms 11 pps 12/0(0) pkts 1
[ *1] 34.00-35.00 sec  15400 Bytes  123200 bits/sec   3.955 ms 0/11 (0%) 24.258/20.804/29.372/3.323 ms 11 pps 11/0(0) pkts 1
[ *1] 35.00-36.00 sec  16800 Bytes  134400 bits/sec   3.330 ms 0/12 (0%) 23.405/18.754/27.554/2.325 ms 11 pps 12/0(0) pkts 1
[ *1] 36.00-37.00 sec  15400 Bytes  123200 bits/sec   3.713 ms 0/11 (0%) 24.223/18.962/30.896/3.188 ms 11 pps 11/0(0) pkts 1
[ *1] 37.00-38.00 sec  15400 Bytes  123200 bits/sec   3.966 ms 0/11 (0%) 23.976/18.043/30.431/3.711 ms 11 pps 11/0(0) pkts 1
[ *1] 38.00-39.00 sec  16800 Bytes  134400 bits/sec   3.354 ms 0/12 (0%) 24.118/18.968/29.282/2.836 ms 12 pps 12/0(0) pkts 1
[ *1] 39.00-40.00 sec  15400 Bytes  123200 bits/sec   3.734 ms 0/11 (0%) 24.939/21.129/28.200/2.494 ms 11 pps 11/0(0) pkts 1
[ *1] 40.00-41.00 sec  16800 Bytes  134400 bits/sec   3.148 ms 0/12 (0%) 22.864/20.131/28.405/2.510 ms 12 pps 12/0(0) pkts 1
[ *1] 41.00-42.00 sec  15400 Bytes  123200 bits/sec   2.946 ms 0/11 (0%) 23.218/18.887/30.702/3.157 ms 11 pps 11/0(0) pkts 1
[ *1] 42.00-43.00 sec  16800 Bytes  134400 bits/sec   3.860 ms 0/12 (0%) 24.208/16.182/31.183/3.809 ms 11 pps 12/0(0) pkts 1
[ *1] 43.00-44.00 sec  15400 Bytes  123200 bits/sec   3.596 ms 0/11 (0%) 23.722/17.619/28.383/3.288 ms 11 pps 11/0(0) pkts 1
[ *1] 44.00-45.00 sec  15400 Bytes  123200 bits/sec   3.685 ms 0/11 (0%) 21.418/11.374/26.130/3.853 ms 12 pps 11/0(0) pkts 1
[ *1] 45.00-46.00 sec  16800 Bytes  134400 bits/sec   4.620 ms 0/12 (0%) 24.090/19.362/28.039/3.327 ms 11 pps 12/0(0) pkts 1
[ *1] 46.00-47.00 sec  15400 Bytes  123200 bits/sec   3.151 ms 0/11 (0%) 22.562/19.144/25.291/1.702 ms 11 pps 11/0(0) pkts 1
[ *1] 47.00-48.00 sec  16800 Bytes  134400 bits/sec   3.356 ms 0/12 (0%) 22.544/17.353/28.640/3.057 ms 11 pps 12/0(0) pkts 1
[ *1] 48.00-49.00 sec  15400 Bytes  123200 bits/sec   3.865 ms 0/11 (0%) 24.485/18.781/28.262/2.984 ms 11 pps 11/0(0) pkts 1
[ *1] 49.00-50.00 sec  16800 Bytes  134400 bits/sec   3.592 ms 0/12 (0%) 23.256/18.015/26.483/2.817 ms 11 pps 12/0(0) pkts 1
[ *1] 50.00-51.00 sec  15400 Bytes  123200 bits/sec   3.506 ms 0/11 (0%) 23.768/18.013/27.655/2.921 ms 11 pps 11/0(0) pkts 1
[ *1] 51.00-52.00 sec  15400 Bytes  123200 bits/sec   3.055 ms 0/11 (0%) 23.243/18.903/26.133/2.344 ms 11 pps 11/0(0) pkts 1
[ *1] 52.00-53.00 sec  16800 Bytes  134400 bits/sec   2.827 ms 0/12 (0%) 24.625/20.953/28.641/2.713 ms 11 pps 12/0(0) pkts 1
[ *1] 53.00-54.00 sec  15400 Bytes  123200 bits/sec   3.174 ms 0/11 (0%) 22.263/18.878/27.768/2.501 ms 12 pps 11/0(0) pkts 1
[ *1] 54.00-55.00 sec  16800 Bytes  134400 bits/sec   3.201 ms 0/12 (0%) 23.945/19.324/29.481/2.527 ms 11 pps 12/0(0) pkts 1
[ *1] 55.00-56.00 sec  15400 Bytes  123200 bits/sec   3.873 ms 0/11 (0%) 23.128/18.660/27.995/3.172 ms 11 pps 11/0(0) pkts 1
[ *1] 56.00-57.00 sec  16800 Bytes  134400 bits/sec   4.118 ms 0/12 (0%) 22.929/17.375/29.575/3.486 ms 11 pps 12/0(0) pkts 1
[ *1] 57.00-58.00 sec  15400 Bytes  123200 bits/sec   3.743 ms 0/11 (0%) 24.795/19.961/28.987/3.005 ms 11 pps 11/0(0) pkts 1
[ *1] 58.00-59.00 sec  16800 Bytes  134400 bits/sec   3.837 ms 0/12 (0%) 24.259/19.444/28.921/3.491 ms 11 pps 12/0(0) pkts 1
[ *1] 59.00-60.00 sec  15400 Bytes  123200 bits/sec   3.467 ms 0/11 (0%) 22.649/19.162/26.808/2.669 ms 11 pps 11/0(0) pkts 1
[ *1] 60.00-61.00 sec  15400 Bytes  123200 bits/sec   2.842 ms 0/11 (0%) 24.110/20.572/26.343/1.937 ms 11 pps 11/0(0) pkts 1
[ *1] 61.00-62.00 sec  16800 Bytes  134400 bits/sec   2.853 ms 0/12 (0%) 21.391/16.470/24.746/2.336 ms 11 pps 12/0(0) pkts 1
[ *1] 62.00-63.00 sec  15400 Bytes  123200 bits/sec   3.631 ms 0/11 (0%) 21.026/16.332/25.728/3.248 ms 11 pps 11/0(0) pkts 1
[ *1] 63.00-64.00 sec  16800 Bytes  134400 bits/sec   3.585 ms 0/12 (0%) 24.095/19.116/30.423/3.196 ms 11 pps 12/0(0) pkts 1
[ *1] 64.00-65.00 sec  15400 Bytes  123200 bits/sec   3.630 ms 0/11 (0%) 23.411/19.341/27.670/2.615 ms 12 pps 11/0(0) pkts 1
[ *1] 65.00-66.00 sec  16800 Bytes  134400 bits/sec   3.399 ms 0/12 (0%) 23.961/20.824/28.572/2.627 ms 11 pps 12/0(0) pkts 1
[ *1] 66.00-67.00 sec  15400 Bytes  123200 bits/sec   3.675 ms 0/11 (0%) 23.080/19.516/27.927/2.932 ms 11 pps 11/0(0) pkts 1
[ *1] 67.00-68.00 sec  15400 Bytes  123200 bits/sec   3.489 ms 0/11 (0%) 22.953/17.724/28.994/3.143 ms 12 pps 11/0(0) pkts 1
[ *1] 68.00-69.00 sec  16800 Bytes  134400 bits/sec   3.327 ms 0/12 (0%) 24.393/18.472/28.439/2.742 ms 11 pps 12/0(0) pkts 1
[ *1] 69.00-70.00 sec  15400 Bytes  123200 bits/sec   3.213 ms 0/11 (0%) 23.969/18.670/28.363/2.987 ms 11 pps 11/0(0) pkts 1
[ *1] 70.00-71.00 sec  16800 Bytes  134400 bits/sec   3.059 ms 0/12 (0%) 24.364/21.307/29.279/2.249 ms 11 pps 12/0(0) pkts 1
