------------------------------------------------------------
Client connecting to 10.0.100.13, UDP port 5060 with pid 57 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.6%uesimtun0 port 54008 connected with 10.0.100.13 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 19:28:33 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   1.658 ms 0/13 (0%) 23.170/19.604/29.899/7.005 ms 13 pps 13/0(0) pkts 1
[ *1] 0.00-1.00 sec  1 datagrams received out-of-order
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   2.121 ms 0/11 (0%) 23.863/19.331/28.437/2.580 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  15400 Bytes  123200 bits/sec   3.271 ms 0/11 (0%) 23.123/17.429/30.438/3.791 ms 11 pps 11/0(0) pkts 1
[ *1] 3.00-4.00 sec  16800 Bytes  134400 bits/sec   3.626 ms 0/12 (0%) 23.302/16.902/27.706/3.394 ms 11 pps 12/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   2.943 ms 0/11 (0%) 23.467/20.289/27.127/2.102 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   3.435 ms 0/12 (0%) 21.878/17.193/27.636/3.040 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   3.224 ms 0/11 (0%) 22.139/17.413/29.430/3.059 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   2.960 ms 0/12 (0%) 24.150/20.288/29.225/2.307 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   2.904 ms 0/11 (0%) 24.193/19.888/28.789/3.099 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  16800 Bytes  134400 bits/sec   3.930 ms 0/12 (0%) 23.213/19.325/31.522/3.576 ms 11 pps 12/0(0) pkts 1
[ *1] 10.00-11.00 sec  15400 Bytes  123200 bits/sec   3.815 ms 0/11 (0%) 23.521/17.670/27.553/3.587 ms 11 pps 11/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   3.102 ms 0/11 (0%) 22.988/20.021/28.171/2.632 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   3.363 ms 0/12 (0%) 24.442/19.129/30.152/2.989 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   3.366 ms 0/11 (0%) 22.939/18.336/28.752/3.298 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   3.830 ms 0/12 (0%) 24.196/20.252/28.801/2.931 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   4.219 ms 0/11 (0%) 25.363/15.936/34.026/4.659 ms 11 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  16800 Bytes  134400 bits/sec   3.376 ms 0/12 (0%) 21.451/17.297/25.083/2.364 ms 11 pps 12/0(0) pkts 1
[ *1] 17.00-18.00 sec  15400 Bytes  123200 bits/sec   2.985 ms 0/11 (0%) 22.028/18.752/26.342/2.482 ms 11 pps 11/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   2.607 ms 0/11 (0%) 22.448/18.547/26.532/2.695 ms 11 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   3.473 ms 0/12 (0%) 22.783/18.423/29.004/3.084 ms 11 pps 12/0(0) pkts 1
[ *1] 20.00-21.00 sec  15400 Bytes  123200 bits/sec   4.581 ms 0/11 (0%) 24.029/18.391/30.739/4.234 ms 12 pps 11/0(0) pkts 1
[ *1] 21.00-22.00 sec  16800 Bytes  134400 bits/sec   3.798 ms 0/12 (0%) 24.309/19.934/27.804/2.748 ms 11 pps 12/0(0) pkts 1
[ *1] 22.00-23.00 sec  15400 Bytes  123200 bits/sec   4.276 ms 0/11 (0%) 22.172/18.466/27.402/3.182 ms 11 pps 11/0(0) pkts 1
[ *1] 23.00-24.00 sec  15400 Bytes  123200 bits/sec   3.374 ms 0/11 (0%) 23.906/20.556/29.655/2.523 ms 11 pps 11/0(0) pkts 1
[ *1] 24.00-25.00 sec  16800 Bytes  134400 bits/sec   3.018 ms 0/12 (0%) 23.983/20.705/27.894/2.552 ms 11 pps 12/0(0) pkts 1
[ *1] 25.00-26.00 sec  15400 Bytes  123200 bits/sec   3.569 ms 0/11 (0%) 25.665/22.188/30.114/3.318 ms 11 pps 11/0(0) pkts 1
[ *1] 26.00-27.00 sec  16800 Bytes  134400 bits/sec   4.209 ms 0/12 (0%) 22.478/17.685/27.832/3.275 ms 11 pps 12/0(0) pkts 1
[ *1] 27.00-28.00 sec  15400 Bytes  123200 bits/sec   3.677 ms 0/11 (0%) 23.770/20.137/28.931/2.498 ms 11 pps 11/0(0) pkts 1
[ *1] 28.00-29.00 sec  16800 Bytes  134400 bits/sec   3.502 ms 0/12 (0%) 23.694/19.976/30.443/3.054 ms 11 pps 12/0(0) pkts 1
[ *1] 29.00-30.00 sec  15400 Bytes  123200 bits/sec   2.898 ms 0/11 (0%) 23.424/19.607/26.660/2.321 ms 11 pps 11/0(0) pkts 1
