------------------------------------------------------------
Client connecting to 10.0.100.9, UDP port 5060 with pid 58 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.7%uesimtun0 port 52415 connected with 10.0.100.9 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 19:28:33 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   1.770 ms 0/13 (0%) 24.704/19.117/29.574/7.713 ms 13 pps 13/0(0) pkts 1
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   1.972 ms 0/11 (0%) 22.428/17.743/24.504/2.103 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  16800 Bytes  134400 bits/sec   2.531 ms 0/12 (0%) 23.747/17.748/28.700/3.001 ms 11 pps 12/0(0) pkts 1
[ *1] 3.00-4.00 sec  15400 Bytes  123200 bits/sec   3.312 ms 0/11 (0%) 24.638/17.385/28.578/3.398 ms 11 pps 11/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   3.553 ms 0/11 (0%) 24.071/17.654/30.196/3.557 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   3.669 ms 0/12 (0%) 23.306/17.870/27.413/2.872 ms 12 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   3.637 ms 0/11 (0%) 23.713/19.875/27.833/2.291 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   3.165 ms 0/12 (0%) 23.517/18.412/27.548/2.535 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   2.711 ms 0/11 (0%) 26.196/21.744/30.246/3.011 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  16800 Bytes  134400 bits/sec   2.808 ms 0/12 (0%) 22.663/17.326/28.424/2.772 ms 11 pps 12/0(0) pkts 1
[ *1] 10.00-11.00 sec  15400 Bytes  123200 bits/sec   2.598 ms 0/11 (0%) 23.985/20.574/27.973/2.270 ms 11 pps 11/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   2.413 ms 0/11 (0%) 23.507/20.668/26.381/1.870 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   2.518 ms 0/12 (0%) 23.027/19.472/27.515/2.810 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   2.943 ms 0/11 (0%) 23.668/19.430/27.687/2.691 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   3.110 ms 0/12 (0%) 24.153/18.879/29.819/3.256 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   3.726 ms 0/11 (0%) 23.120/16.393/27.648/3.992 ms 12 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  16800 Bytes  134400 bits/sec   3.612 ms 0/12 (0%) 24.896/20.847/28.804/2.403 ms 11 pps 12/0(0) pkts 1
[ *1] 17.00-18.00 sec  15400 Bytes  123200 bits/sec   3.581 ms 0/11 (0%) 24.579/19.878/30.134/2.965 ms 11 pps 11/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   3.162 ms 0/11 (0%) 24.242/20.927/27.147/2.017 ms 11 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   3.182 ms 0/12 (0%) 22.632/18.728/26.206/2.878 ms 11 pps 12/0(0) pkts 1
[ *1] 20.00-21.00 sec  15400 Bytes  123200 bits/sec   2.635 ms 0/11 (0%) 22.235/18.726/25.896/2.524 ms 11 pps 11/0(0) pkts 1
[ *1] 21.00-22.00 sec  16800 Bytes  134400 bits/sec   3.352 ms 0/12 (0%) 23.788/19.544/28.680/3.097 ms 11 pps 12/0(0) pkts 1
[ *1] 22.00-23.00 sec  15400 Bytes  123200 bits/sec   3.006 ms 0/11 (0%) 24.746/20.013/28.843/2.677 ms 11 pps 11/0(0) pkts 1
[ *1] 23.00-24.00 sec  16800 Bytes  134400 bits/sec   2.478 ms 0/12 (0%) 20.775/17.487/24.793/1.878 ms 12 pps 12/0(0) pkts 1
[ *1] 24.00-25.00 sec  15400 Bytes  123200 bits/sec   3.063 ms 0/11 (0%) 23.890/19.848/27.285/2.782 ms 11 pps 11/0(0) pkts 1
[ *1] 25.00-26.00 sec  15400 Bytes  123200 bits/sec   2.693 ms 0/11 (0%) 23.605/19.505/26.642/2.309 ms 12 pps 11/0(0) pkts 1
[ *1] 26.00-27.00 sec  16800 Bytes  134400 bits/sec   2.651 ms 0/12 (0%) 23.279/19.346/26.498/2.136 ms 11 pps 12/0(0) pkts 1
[ *1] 27.00-28.00 sec  15400 Bytes  123200 bits/sec   3.203 ms 0/11 (0%) 23.220/15.977/29.369/3.423 ms 11 pps 11/0(0) pkts 1
[ *1] 28.00-29.00 sec  16800 Bytes  134400 bits/sec   3.535 ms 0/12 (0%) 24.387/20.836/30.868/2.838 ms 11 pps 12/0(0) pkts 1
[ *1] 29.00-30.00 sec  15400 Bytes  123200 bits/sec   2.925 ms 0/11 (0%) 24.491/21.669/28.172/2.157 ms 11 pps 11/0(0) pkts 1
[ *1] 30.00-31.00 sec  15400 Bytes  123200 bits/sec   2.428 ms 0/11 (0%) 23.261/20.125/29.316/2.557 ms 11 pps 11/0(0) pkts 1
[ *1] 31.00-32.00 sec  16800 Bytes  134400 bits/sec   2.592 ms 0/12 (0%) 23.687/20.021/29.244/2.583 ms 11 pps 12/0(0) pkts 1
[ *1] 32.00-33.00 sec  15400 Bytes  123200 bits/sec   3.474 ms 0/11 (0%) 24.781/19.955/32.706/3.343 ms 11 pps 11/0(0) pkts 1
[ *1] 33.00-34.00 sec  16800 Bytes  134400 bits/sec   2.848 ms 0/12 (0%) 23.734/19.913/28.467/2.368 ms 11 pps 12/0(0) pkts 1
[ *1] 34.00-35.00 sec  15400 Bytes  123200 bits/sec   2.838 ms 0/11 (0%) 23.943/20.453/27.021/1.984 ms 11 pps 11/0(0) pkts 1
[ *1] 35.00-36.00 sec  16800 Bytes  134400 bits/sec   3.673 ms 0/12 (0%) 24.088/19.825/30.656/3.355 ms 11 pps 12/0(0) pkts 1
[ *1] 36.00-37.00 sec  15400 Bytes  123200 bits/sec   3.166 ms 0/11 (0%) 23.684/19.491/27.252/2.443 ms 11 pps 11/0(0) pkts 1
[ *1] 37.00-38.00 sec  16800 Bytes  134400 bits/sec   3.568 ms 0/12 (0%) 23.167/18.610/28.949/2.902 ms 11 pps 12/0(0) pkts 1
[ *1] 38.00-39.00 sec  15400 Bytes  123200 bits/sec   3.593 ms 0/11 (0%) 21.477/16.967/26.689/3.230 ms 11 pps 11/0(0) pkts 1
[ *1] 39.00-40.00 sec  15400 Bytes  123200 bits/sec   3.782 ms 0/11 (0%) 23.329/18.226/27.386/3.032 ms 11 pps 11/0(0) pkts 1
[ *1] 40.00-41.00 sec  16800 Bytes  134400 bits/sec   4.156 ms 0/12 (0%) 24.237/18.410/27.792/3.041 ms 11 pps 12/0(0) pkts 1
[ *1] 41.00-42.00 sec  15400 Bytes  123200 bits/sec   3.325 ms 0/11 (0%) 22.844/20.404/27.313/2.204 ms 11 pps 11/0(0) pkts 1
[ *1] 42.00-43.00 sec  16800 Bytes  134400 bits/sec   2.717 ms 0/12 (0%) 21.783/16.762/24.933/2.058 ms 11 pps 12/0(0) pkts 1
[ *1] 43.00-44.00 sec  15400 Bytes  123200 bits/sec   3.913 ms 0/11 (0%) 24.003/18.567/28.804/3.564 ms 11 pps 11/0(0) pkts 1
[ *1] 44.00-45.00 sec  15400 Bytes  123200 bits/sec   4.592 ms 0/11 (0%) 25.231/17.957/31.668/4.195 ms 11 pps 11/0(0) pkts 1
[ *1] 45.00-46.00 sec  16800 Bytes  134400 bits/sec   3.717 ms 0/12 (0%) 23.009/18.401/26.922/2.562 ms 12 pps 12/0(0) pkts 1
[ *1] 46.00-47.00 sec  15400 Bytes  123200 bits/sec   3.193 ms 0/11 (0%) 23.730/16.047/26.940/2.992 ms 11 pps 11/0(0) pkts 1
[ *1] 47.00-48.00 sec  16800 Bytes  134400 bits/sec   4.302 ms 0/12 (0%) 24.112/18.153/30.375/3.512 ms 11 pps 12/0(0) pkts 1
[ *1] 48.00-49.00 sec  15400 Bytes  123200 bits/sec   3.457 ms 0/11 (0%) 23.010/18.774/27.719/2.548 ms 11 pps 11/0(0) pkts 1
[ *1] 49.00-50.00 sec  16800 Bytes  134400 bits/sec   2.848 ms 0/12 (0%) 21.667/18.103/25.527/2.363 ms 11 pps 12/0(0) pkts 1
[ *1] 50.00-51.00 sec  15400 Bytes  123200 bits/sec   2.452 ms 0/11 (0%) 24.710/21.434/28.173/2.385 ms 11 pps 11/0(0) pkts 1
[ *1] 51.00-52.00 sec  15400 Bytes  123200 bits/sec   2.698 ms 0/11 (0%) 22.730/17.115/28.228/3.230 ms 11 pps 11/0(0) pkts 1
[ *1] 52.00-53.00 sec  16800 Bytes  134400 bits/sec   2.068 ms 0/12 (0%) 24.630/21.089/28.623/2.090 ms 11 pps 12/0(0) pkts 1
[ *1] 53.00-54.00 sec  15400 Bytes  123200 bits/sec   2.539 ms 0/11 (0%) 25.072/16.889/28.066/3.278 ms 12 pps 11/0(0) pkts 1
[ *1] 54.00-55.00 sec  16800 Bytes  134400 bits/sec   3.097 ms 0/12 (0%) 23.443/17.691/27.443/2.524 ms 11 pps 12/0(0) pkts 1
[ *1] 55.00-56.00 sec  15400 Bytes  123200 bits/sec   3.195 ms 0/11 (0%) 23.038/17.477/27.037/2.670 ms 11 pps 11/0(0) pkts 1
[ *1] 56.00-57.00 sec  16800 Bytes  134400 bits/sec   3.179 ms 0/12 (0%) 23.684/19.269/28.413/2.808 ms 11 pps 12/0(0) pkts 1
[ *1] 57.00-58.00 sec  15400 Bytes  123200 bits/sec   3.254 ms 0/11 (0%) 24.419/18.904/30.561/3.766 ms 11 pps 11/0(0) pkts 1
[ *1] 58.00-59.00 sec  15400 Bytes  123200 bits/sec   3.410 ms 0/11 (0%) 23.033/16.145/27.866/3.474 ms 11 pps 11/0(0) pkts 1
[ *1] 59.00-60.00 sec  16800 Bytes  134400 bits/sec   3.888 ms 0/12 (0%) 23.561/16.413/28.389/4.053 ms 12 pps 12/0(0) pkts 1
[ *1] 60.00-61.00 sec  15400 Bytes  123200 bits/sec   4.144 ms 0/11 (0%) 23.750/18.166/28.615/3.045 ms 11 pps 11/0(0) pkts 1
[ *1] 61.00-62.00 sec  16800 Bytes  134400 bits/sec   3.577 ms 0/12 (0%) 23.189/18.965/30.983/3.232 ms 11 pps 12/0(0) pkts 1
[ *1] 62.00-63.00 sec  15400 Bytes  123200 bits/sec   3.106 ms 0/11 (0%) 24.169/21.840/27.965/1.970 ms 11 pps 11/0(0) pkts 1
[ *1] 63.00-64.00 sec  16800 Bytes  134400 bits/sec   3.104 ms 0/12 (0%) 24.367/18.903/29.052/2.841 ms 11 pps 12/0(0) pkts 1
[ *1] 64.00-65.00 sec  15400 Bytes  123200 bits/sec   2.193 ms 0/11 (0%) 22.565/19.747/26.358/2.074 ms 11 pps 11/0(0) pkts 1
[ *1] 65.00-66.00 sec  15400 Bytes  123200 bits/sec   2.889 ms 0/11 (0%) 24.444/18.100/28.603/3.001 ms 11 pps 11/0(0) pkts 1
[ *1] 66.00-67.00 sec  16800 Bytes  134400 bits/sec   3.938 ms 0/12 (0%) 23.245/16.636/27.810/3.540 ms 11 pps 12/0(0) pkts 1
[ *1] 67.00-68.00 sec  15400 Bytes  123200 bits/sec   3.461 ms 0/11 (0%) 22.426/18.727/26.817/2.151 ms 11 pps 11/0(0) pkts 1
[ *1] 68.00-69.00 sec  16800 Bytes  134400 bits/sec   2.446 ms 0/12 (0%) 24.054/21.488/27.725/1.554 ms 11 pps 12/0(0) pkts 1
[ *1] 69.00-70.00 sec  15400 Bytes  123200 bits/sec   2.826 ms 0/11 (0%) 23.333/17.708/27.690/2.791 ms 11 pps 11/0(0) pkts 1
[ *1] 70.00-71.00 sec  16800 Bytes  134400 bits/sec   2.472 ms 0/12 (0%) 21.935/17.525/24.972/2.046 ms 11 pps 12/0(0) pkts 1
[ *1] 71.00-72.00 sec  15400 Bytes  123200 bits/sec   2.449 ms 0/11 (0%) 24.230/21.620/26.517/1.713 ms 11 pps 11/0(0) pkts 1
[ *1] 72.00-73.00 sec  16800 Bytes  134400 bits/sec   2.717 ms 0/12 (0%) 23.021/18.275/28.667/3.428 ms 11 pps 12/0(0) pkts 1
[ *1] 73.00-74.00 sec  15400 Bytes  123200 bits/sec   3.173 ms 0/11 (0%) 23.595/19.263/30.048/3.050 ms 11 pps 11/0(0) pkts 1
[ *1] 74.00-75.00 sec  15400 Bytes  123200 bits/sec   3.339 ms 0/11 (0%) 23.789/17.554/28.273/3.127 ms 11 pps 11/0(0) pkts 1
[ *1] 75.00-76.00 sec  16800 Bytes  134400 bits/sec   2.758 ms 0/12 (0%) 23.635/19.809/26.551/2.225 ms 11 pps 12/0(0) pkts 1
[ *1] 76.00-77.00 sec  15400 Bytes  123200 bits/sec   2.436 ms 0/11 (0%) 23.028/20.557/25.633/1.906 ms 11 pps 11/0(0) pkts 1
[ *1] 77.00-78.00 sec  16800 Bytes  134400 bits/sec   3.080 ms 0/12 (0%) 22.894/15.862/28.488/3.680 ms 11 pps 12/0(0) pkts 1
[ *1] 78.00-79.00 sec  15400 Bytes  123200 bits/sec   2.559 ms 0/11 (0%) 23.751/20.286/27.101/2.232 ms 11 pps 11/0(0) pkts 1
[ *1] 79.00-80.00 sec  15400 Bytes  123200 bits/sec   2.318 ms 0/11 (0%) 24.217/21.856/27.140/1.509 ms 11 pps 11/0(0) pkts 1
[ *1] 80.00-81.00 sec  16800 Bytes  134400 bits/sec   3.003 ms 0/12 (0%) 23.534/19.201/28.049/2.925 ms 11 pps 12/0(0) pkts 1
[ *1] 81.00-82.00 sec  15400 Bytes  123200 bits/sec   3.641 ms 0/11 (0%) 24.087/20.265/29.812/2.903 ms 11 pps 11/0(0) pkts 1
[ *1] 82.00-83.00 sec  16800 Bytes  134400 bits/sec   2.941 ms 0/12 (0%) 22.795/18.250/29.662/3.211 ms 11 pps 12/0(0) pkts 1
[ *1] 83.00-84.00 sec  15400 Bytes  123200 bits/sec   3.134 ms 0/11 (0%) 22.894/17.834/27.319/2.688 ms 11 pps 11/0(0) pkts 1
[ *1] 84.00-85.00 sec  16800 Bytes  134400 bits/sec   3.569 ms 0/12 (0%) 25.214/19.801/31.457/3.297 ms 11 pps 12/0(0) pkts 1
[ *1] 85.00-86.00 sec  15400 Bytes  123200 bits/sec   3.340 ms 0/11 (0%) 24.618/18.201/29.732/3.439 ms 11 pps 11/0(0) pkts 1
[ *1] 86.00-87.00 sec  16800 Bytes  134400 bits/sec   4.055 ms 0/12 (0%) 23.312/18.330/27.557/2.880 ms 11 pps 12/0(0) pkts 1
[ *1] 87.00-88.00 sec  15400 Bytes  123200 bits/sec   4.041 ms 0/11 (0%) 23.651/19.618/27.602/2.567 ms 11 pps 11/0(0) pkts 1
[ *1] 88.00-89.00 sec  15400 Bytes  123200 bits/sec   3.143 ms 0/11 (0%) 23.758/19.327/27.693/2.223 ms 11 pps 11/0(0) pkts 1
[ *1] 89.00-90.00 sec  16800 Bytes  134400 bits/sec   3.742 ms 0/12 (0%) 21.962/11.417/25.630/3.683 ms 11 pps 12/0(0) pkts 1
[ *1] 90.00-91.00 sec  15400 Bytes  123200 bits/sec   3.695 ms 0/11 (0%) 23.757/18.922/29.531/2.982 ms 11 pps 11/0(0) pkts 1
[ *1] 91.00-92.00 sec  16800 Bytes  134400 bits/sec   3.978 ms 0/12 (0%) 22.414/15.500/27.086/3.458 ms 11 pps 12/0(0) pkts 1
[ *1] 92.00-93.00 sec  15400 Bytes  123200 bits/sec   3.951 ms 0/11 (0%) 24.314/20.165/28.992/3.089 ms 11 pps 11/0(0) pkts 1
