------------------------------------------------------------
Client connecting to 10.0.100.15, UDP port 5060 with pid 57 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.8%uesimtun0 port 56831 connected with 10.0.100.15 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 19:28:33 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   1.814 ms 0/13 (0%) 24.059/20.415/30.142/6.936 ms 13 pps 13/0(0) pkts 1
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   2.266 ms 0/11 (0%) 24.313/20.259/29.655/2.529 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  15400 Bytes  123200 bits/sec   2.339 ms 0/11 (0%) 23.176/20.462/29.087/2.310 ms 12 pps 11/0(0) pkts 1
[ *1] 3.00-4.00 sec  16800 Bytes  134400 bits/sec   3.061 ms 0/12 (0%) 23.013/14.303/26.608/3.322 ms 11 pps 12/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   3.675 ms 0/11 (0%) 24.695/18.816/30.739/3.528 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   3.940 ms 0/12 (0%) 22.374/16.884/27.787/3.295 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   3.588 ms 0/11 (0%) 23.543/18.921/28.869/2.602 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   3.931 ms 0/12 (0%) 23.075/19.753/27.575/2.797 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   4.151 ms 0/11 (0%) 24.409/18.627/27.933/3.115 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  15400 Bytes  123200 bits/sec   3.755 ms 0/11 (0%) 22.189/18.675/25.443/2.262 ms 11 pps 11/0(0) pkts 1
[ *1] 10.00-11.00 sec  16800 Bytes  134400 bits/sec   5.202 ms 0/12 (0%) 23.418/16.451/29.557/4.412 ms 11 pps 12/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   3.981 ms 0/11 (0%) 24.850/19.295/28.806/2.551 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   4.420 ms 0/12 (0%) 21.809/16.188/28.358/4.186 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   3.328 ms 0/11 (0%) 23.537/20.202/26.740/1.795 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   3.394 ms 0/12 (0%) 23.558/19.992/27.376/2.763 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   3.136 ms 0/11 (0%) 22.460/17.743/25.587/2.595 ms 11 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  16800 Bytes  134400 bits/sec   3.421 ms 0/12 (0%) 23.184/15.139/27.340/3.501 ms 11 pps 12/0(0) pkts 1
[ *1] 17.00-18.00 sec  15400 Bytes  123200 bits/sec   3.204 ms 0/11 (0%) 23.830/20.213/30.247/2.895 ms 11 pps 11/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   2.986 ms 0/11 (0%) 23.069/18.117/26.597/2.451 ms 11 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   3.417 ms 0/12 (0%) 23.588/20.832/28.072/2.650 ms 11 pps 12/0(0) pkts 1
[ *1] 20.00-21.00 sec  15400 Bytes  123200 bits/sec   3.195 ms 0/11 (0%) 23.692/20.164/29.034/2.787 ms 11 pps 11/0(0) pkts 1
[ *1] 21.00-22.00 sec  16800 Bytes  134400 bits/sec   2.858 ms 0/12 (0%) 23.708/17.914/29.859/3.200 ms 11 pps 12/0(0) pkts 1
[ *1] 22.00-23.00 sec  15400 Bytes  123200 bits/sec   2.320 ms 0/11 (0%) 22.102/18.089/25.644/2.569 ms 11 pps 11/0(0) pkts 1
[ *1] 23.00-24.00 sec  16800 Bytes  134400 bits/sec   2.060 ms 0/12 (0%) 23.644/19.314/26.134/2.211 ms 11 pps 12/0(0) pkts 1
[ *1] 24.00-25.00 sec  15400 Bytes  123200 bits/sec   3.171 ms 0/11 (0%) 24.244/19.129/31.272/3.834 ms 11 pps 11/0(0) pkts 1
[ *1] 25.00-26.00 sec  15400 Bytes  123200 bits/sec   3.895 ms 0/11 (0%) 22.723/19.692/27.987/3.126 ms 12 pps 11/0(0) pkts 1
[ *1] 26.00-27.00 sec  16800 Bytes  134400 bits/sec   3.167 ms 0/12 (0%) 22.794/15.303/28.067/3.407 ms 11 pps 12/0(0) pkts 1
[ *1] 27.00-28.00 sec  15400 Bytes  123200 bits/sec   3.104 ms 0/11 (0%) 23.131/19.300/26.572/2.600 ms 11 pps 11/0(0) pkts 1
[ *1] 28.00-29.00 sec  16800 Bytes  134400 bits/sec   3.228 ms 0/12 (0%) 24.418/20.330/28.700/2.934 ms 11 pps 12/0(0) pkts 1
[ *1] 29.00-30.00 sec  15400 Bytes  123200 bits/sec   3.808 ms 0/11 (0%) 21.485/15.003/26.520/3.104 ms 12 pps 11/0(0) pkts 1
[ *1] 30.00-31.00 sec  15400 Bytes  123200 bits/sec   3.668 ms 0/11 (0%) 24.706/22.252/28.872/2.391 ms 11 pps 11/0(0) pkts 1
[ *1] 31.00-32.00 sec  16800 Bytes  134400 bits/sec   3.128 ms 0/12 (0%) 22.777/18.588/28.418/2.955 ms 11 pps 12/0(0) pkts 1
[ *1] 32.00-33.00 sec  15400 Bytes  123200 bits/sec   3.147 ms 0/11 (0%) 24.391/20.880/28.089/2.198 ms 11 pps 11/0(0) pkts 1
[ *1] 33.00-34.00 sec  16800 Bytes  134400 bits/sec   3.124 ms 0/12 (0%) 22.141/17.870/27.814/3.100 ms 11 pps 12/0(0) pkts 1
[ *1] 34.00-35.00 sec  15400 Bytes  123200 bits/sec   3.074 ms 0/11 (0%) 24.786/20.401/31.873/3.230 ms 11 pps 11/0(0) pkts 1
[ *1] 35.00-36.00 sec  16800 Bytes  134400 bits/sec   3.008 ms 0/12 (0%) 24.312/21.797/28.864/2.273 ms 11 pps 12/0(0) pkts 1
[ *1] 36.00-37.00 sec  15400 Bytes  123200 bits/sec   2.614 ms 0/11 (0%) 24.440/22.044/26.936/1.647 ms 11 pps 11/0(0) pkts 1
[ *1] 37.00-38.00 sec  15400 Bytes  123200 bits/sec   2.829 ms 0/11 (0%) 23.865/19.885/27.612/2.613 ms 11 pps 11/0(0) pkts 1
