------------------------------------------------------------
Client connecting to 10.0.100.7, UDP port 5060 with pid 58 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.5%uesimtun0 port 37540 connected with 10.0.100.7 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 19:28:33 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   1.681 ms 0/13 (0%) 23.376/17.642/27.517/7.367 ms 13 pps 13/0(0) pkts 1
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   2.039 ms 0/11 (0%) 22.562/19.580/26.127/2.035 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  15400 Bytes  123200 bits/sec   2.742 ms 0/11 (0%) 22.008/18.154/28.762/3.193 ms 11 pps 11/0(0) pkts 1
[ *1] 3.00-4.00 sec  16800 Bytes  134400 bits/sec   3.168 ms 0/12 (0%) 24.283/17.919/31.654/3.724 ms 11 pps 12/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   2.939 ms 0/11 (0%) 23.304/19.024/27.743/2.307 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   3.867 ms 0/12 (0%) 22.886/16.102/29.730/4.195 ms 12 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   3.265 ms 0/11 (0%) 22.600/18.771/25.845/2.107 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   2.654 ms 0/12 (0%) 24.004/19.876/27.848/2.856 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   2.350 ms 0/11 (0%) 23.271/20.413/27.307/1.876 ms 12 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  15400 Bytes  123200 bits/sec   2.561 ms 0/11 (0%) 23.147/18.035/27.008/2.857 ms 11 pps 11/0(0) pkts 1
[ *1] 10.00-11.00 sec  16800 Bytes  134400 bits/sec   3.563 ms 0/12 (0%) 24.475/20.637/31.309/3.059 ms 11 pps 12/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   3.043 ms 0/11 (0%) 25.714/21.899/30.528/2.526 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   4.094 ms 0/12 (0%) 24.668/18.348/28.046/3.565 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   4.694 ms 0/11 (0%) 21.621/11.380/28.296/5.024 ms 12 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   3.896 ms 0/12 (0%) 21.610/16.526/25.831/3.072 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   3.933 ms 0/11 (0%) 23.777/19.827/28.134/2.944 ms 11 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  15400 Bytes  123200 bits/sec   3.247 ms 0/11 (0%) 24.181/19.060/27.793/2.211 ms 11 pps 11/0(0) pkts 1
[ *1] 17.00-18.00 sec  16800 Bytes  134400 bits/sec   2.802 ms 0/12 (0%) 23.379/20.208/27.802/2.564 ms 11 pps 12/0(0) pkts 1
