------------------------------------------------------------
Client connecting to 10.0.100.13, UDP port 5060 with pid 58 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.6%uesimtun0 port 44190 connected with 10.0.100.13 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 20:08:33 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   1.937 ms 0/13 (0%) 23.654/18.199/27.802/7.401 ms 13 pps 13/0(0) pkts 1
[ *1] 0.00-1.00 sec  1 datagrams received out-of-order
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   2.543 ms 0/11 (0%) 23.167/16.514/27.476/2.729 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  16800 Bytes  134400 bits/sec   2.647 ms 0/12 (0%) 23.345/20.122/26.624/2.222 ms 11 pps 12/0(0) pkts 1
[ *1] 3.00-4.00 sec  15400 Bytes  123200 bits/sec   3.345 ms 0/11 (0%) 24.111/17.279/28.962/3.473 ms 11 pps 11/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   3.674 ms 0/11 (0%) 24.265/19.301/28.469/3.178 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   3.987 ms 0/12 (0%) 23.332/16.898/27.792/3.482 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   3.697 ms 0/11 (0%) 22.271/18.223/25.426/2.416 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   3.888 ms 0/12 (0%) 23.582/19.419/29.875/3.191 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   3.237 ms 0/11 (0%) 23.139/19.579/26.705/2.211 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  16800 Bytes  134400 bits/sec   3.143 ms 0/12 (0%) 23.175/19.152/28.681/2.644 ms 11 pps 12/0(0) pkts 1
[ *1] 10.00-11.00 sec  15400 Bytes  123200 bits/sec   3.200 ms 0/11 (0%) 24.250/18.129/28.701/2.817 ms 11 pps 11/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   4.013 ms 0/11 (0%) 23.464/18.447/30.656/3.899 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   4.239 ms 0/12 (0%) 23.494/18.456/31.919/3.637 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   4.306 ms 0/11 (0%) 24.191/19.786/29.724/3.481 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   3.859 ms 0/12 (0%) 24.588/19.920/30.956/2.834 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   3.192 ms 0/11 (0%) 22.903/17.365/27.281/2.442 ms 11 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  16800 Bytes  134400 bits/sec   3.383 ms 0/12 (0%) 23.897/20.213/29.384/2.828 ms 11 pps 12/0(0) pkts 1
[ *1] 17.00-18.00 sec  15400 Bytes  123200 bits/sec   3.684 ms 0/11 (0%) 22.322/17.956/28.367/3.131 ms 11 pps 11/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   2.631 ms 0/11 (0%) 23.565/19.874/26.680/2.179 ms 11 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   2.514 ms 0/12 (0%) 22.845/19.137/26.615/2.744 ms 11 pps 12/0(0) pkts 1
[ *1] 20.00-21.00 sec  15400 Bytes  123200 bits/sec   2.636 ms 0/11 (0%) 23.671/20.069/29.127/2.549 ms 11 pps 11/0(0) pkts 1
[ *1] 21.00-22.00 sec  16800 Bytes  134400 bits/sec   3.279 ms 0/12 (0%) 22.524/18.657/26.339/2.535 ms 11 pps 12/0(0) pkts 1
[ *1] 22.00-23.00 sec  15400 Bytes  123200 bits/sec   3.400 ms 0/11 (0%) 23.682/18.056/28.985/4.023 ms 11 pps 11/0(0) pkts 1
[ *1] 23.00-24.00 sec  16800 Bytes  134400 bits/sec   3.505 ms 0/12 (0%) 22.759/16.042/31.642/3.917 ms 11 pps 12/0(0) pkts 1
[ *1] 24.00-25.00 sec  15400 Bytes  123200 bits/sec   3.449 ms 0/11 (0%) 23.540/17.625/30.447/3.744 ms 11 pps 11/0(0) pkts 1
[ *1] 25.00-26.00 sec  15400 Bytes  123200 bits/sec   3.300 ms 0/11 (0%) 25.040/20.952/29.186/2.454 ms 11 pps 11/0(0) pkts 1
[ *1] 26.00-27.00 sec  16800 Bytes  134400 bits/sec   4.071 ms 0/12 (0%) 23.075/17.416/28.459/3.480 ms 11 pps 12/0(0) pkts 1
