------------------------------------------------------------
Client connecting to 10.0.100.3, UDP port 5060 with pid 101 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.9%uesimtun0 port 57189 connected with 10.0.100.3 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 20:08:32 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   2.527 ms 0/13 (0%) 24.351/16.797/32.743/8.432 ms 13 pps 13/0(0) pkts 1
[ *1] 0.00-1.00 sec  1 datagrams received out-of-order
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   2.357 ms 0/11 (0%) 23.769/21.717/26.981/1.723 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  16800 Bytes  134400 bits/sec   2.627 ms 0/12 (0%) 23.723/18.699/29.305/2.839 ms 11 pps 12/0(0) pkts 1
[ *1] 3.00-4.00 sec  15400 Bytes  123200 bits/sec   2.821 ms 0/11 (0%) 24.009/21.006/27.838/2.086 ms 11 pps 11/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   2.749 ms 0/11 (0%) 21.728/19.240/25.048/1.744 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   2.947 ms 0/12 (0%) 23.174/16.886/29.471/3.258 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   3.426 ms 0/11 (0%) 23.771/18.984/31.272/3.863 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   3.684 ms 0/12 (0%) 22.330/17.915/28.849/3.060 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   4.504 ms 0/11 (0%) 23.515/16.438/28.480/3.786 ms 12 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  16800 Bytes  134400 bits/sec   2.875 ms 0/12 (0%) 23.367/19.951/25.145/1.656 ms 11 pps 12/0(0) pkts 1
[ *1] 10.00-11.00 sec  15400 Bytes  123200 bits/sec   3.057 ms 0/11 (0%) 22.588/18.870/26.900/2.571 ms 11 pps 11/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   2.708 ms 0/11 (0%) 22.220/18.189/25.550/2.025 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   4.179 ms 0/12 (0%) 24.619/18.011/30.945/4.197 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   3.955 ms 0/11 (0%) 23.155/18.284/28.619/3.335 ms 12 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   4.013 ms 0/12 (0%) 22.878/15.679/28.580/3.489 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   3.601 ms 0/11 (0%) 22.991/17.829/27.316/3.261 ms 11 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  15400 Bytes  123200 bits/sec   3.271 ms 0/11 (0%) 22.158/17.006/27.725/2.840 ms 11 pps 11/0(0) pkts 1
[ *1] 17.00-18.00 sec  16800 Bytes  134400 bits/sec   3.203 ms 0/12 (0%) 23.644/17.992/29.021/3.039 ms 11 pps 12/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   3.609 ms 0/11 (0%) 23.597/18.396/29.871/3.081 ms 11 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   3.250 ms 0/12 (0%) 22.693/17.595/27.020/3.077 ms 11 pps 12/0(0) pkts 1
[ *1] 20.00-21.00 sec  15400 Bytes  123200 bits/sec   2.969 ms 0/11 (0%) 22.462/19.524/27.233/2.459 ms 11 pps 11/0(0) pkts 1
[ *1] 21.00-22.00 sec  16800 Bytes  134400 bits/sec   3.678 ms 0/12 (0%) 23.139/15.497/29.635/3.944 ms 11 pps 12/0(0) pkts 1
[ *1] 22.00-23.00 sec  15400 Bytes  123200 bits/sec   3.036 ms 0/11 (0%) 23.613/20.673/30.174/2.546 ms 11 pps 11/0(0) pkts 1
[ *1] 23.00-24.00 sec  15400 Bytes  123200 bits/sec   3.519 ms 0/11 (0%) 23.400/17.318/28.205/3.050 ms 11 pps 11/0(0) pkts 1
[ *1] 24.00-25.00 sec  16800 Bytes  134400 bits/sec   3.881 ms 0/12 (0%) 25.365/18.804/32.652/3.325 ms 11 pps 12/0(0) pkts 1
[ *1] 25.00-26.00 sec  15400 Bytes  123200 bits/sec   4.487 ms 0/11 (0%) 22.543/17.297/27.347/3.956 ms 12 pps 11/0(0) pkts 1
[ *1] 26.00-27.00 sec  16800 Bytes  134400 bits/sec   4.350 ms 0/12 (0%) 24.241/20.169/29.784/3.055 ms 11 pps 12/0(0) pkts 1
[ *1] 27.00-28.00 sec  15400 Bytes  123200 bits/sec   4.274 ms 0/11 (0%) 23.620/17.175/32.442/4.751 ms 11 pps 11/0(0) pkts 1
[ *1] 28.00-29.00 sec  16800 Bytes  134400 bits/sec   3.746 ms 0/12 (0%) 23.758/19.152/27.858/2.905 ms 12 pps 12/0(0) pkts 1
[ *1] 29.00-30.00 sec  15400 Bytes  123200 bits/sec   3.579 ms 0/11 (0%) 24.507/18.778/29.626/3.299 ms 11 pps 11/0(0) pkts 1
[ *1] 30.00-31.00 sec  16800 Bytes  134400 bits/sec   3.385 ms 0/12 (0%) 24.898/19.614/30.463/3.041 ms 11 pps 12/0(0) pkts 1
[ *1] 31.00-32.00 sec  15400 Bytes  123200 bits/sec   3.492 ms 0/11 (0%) 23.473/16.302/29.033/3.461 ms 11 pps 11/0(0) pkts 1
[ *1] 32.00-33.00 sec  15400 Bytes  123200 bits/sec   3.583 ms 0/11 (0%) 23.828/18.539/27.218/3.477 ms 11 pps 11/0(0) pkts 1
[ *1] 33.00-34.00 sec  16800 Bytes  134400 bits/sec   3.048 ms 0/12 (0%) 23.821/19.698/26.463/2.003 ms 11 pps 12/0(0) pkts 1
[ *1] 34.00-35.00 sec  15400 Bytes  123200 bits/sec   3.622 ms 0/11 (0%) 24.731/18.470/30.981/3.178 ms 11 pps 11/0(0) pkts 1
[ *1] 35.00-36.00 sec  16800 Bytes  134400 bits/sec   2.928 ms 0/12 (0%) 23.302/18.795/27.845/2.269 ms 11 pps 12/0(0) pkts 1
[ *1] 36.00-37.00 sec  15400 Bytes  123200 bits/sec   2.353 ms 0/11 (0%) 23.856/21.714/26.890/1.635 ms 11 pps 11/0(0) pkts 1
[ *1] 37.00-38.00 sec  15400 Bytes  123200 bits/sec   2.230 ms 0/11 (0%) 23.993/22.309/26.905/1.707 ms 11 pps 11/0(0) pkts 1
[ *1] 38.00-39.00 sec  16800 Bytes  134400 bits/sec   2.302 ms 0/12 (0%) 22.945/18.990/28.000/2.596 ms 11 pps 12/0(0) pkts 1
[ *1] 39.00-40.00 sec  15400 Bytes  123200 bits/sec   3.215 ms 0/11 (0%) 24.058/16.281/29.454/3.413 ms 11 pps 11/0(0) pkts 1
[ *1] 40.00-41.00 sec  16800 Bytes  134400 bits/sec   3.670 ms 0/12 (0%) 22.512/16.398/29.026/3.270 ms 12 pps 12/0(0) pkts 1
[ *1] 41.00-42.00 sec  15400 Bytes  123200 bits/sec   2.705 ms 0/11 (0%) 25.198/20.615/28.537/2.478 ms 11 pps 11/0(0) pkts 1
[ *1] 42.00-43.00 sec  16800 Bytes  134400 bits/sec   2.832 ms 0/12 (0%) 24.016/19.360/30.487/2.934 ms 11 pps 12/0(0) pkts 1
[ *1] 43.00-44.00 sec  15400 Bytes  123200 bits/sec   2.788 ms 0/11 (0%) 23.377/19.229/26.730/2.925 ms 11 pps 11/0(0) pkts 1
[ *1] 44.00-45.00 sec  16800 Bytes  134400 bits/sec   4.365 ms 0/12 (0%) 23.884/16.547/29.817/3.945 ms 11 pps 12/0(0) pkts 1
[ *1] 45.00-46.00 sec  15400 Bytes  123200 bits/sec   3.475 ms 0/11 (0%) 24.134/20.693/28.019/2.220 ms 11 pps 11/0(0) pkts 1
[ *1] 46.00-47.00 sec  15400 Bytes  123200 bits/sec   3.901 ms 0/11 (0%) 22.136/18.149/27.607/3.248 ms 11 pps 11/0(0) pkts 1
[ *1] 47.00-48.00 sec  16800 Bytes  134400 bits/sec   3.908 ms 0/12 (0%) 22.612/17.654/27.702/3.161 ms 11 pps 12/0(0) pkts 1
[ *1] 48.00-49.00 sec  15400 Bytes  123200 bits/sec   3.454 ms 0/11 (0%) 23.427/19.512/28.512/2.620 ms 11 pps 11/0(0) pkts 1
[ *1] 49.00-50.00 sec  16800 Bytes  134400 bits/sec   3.692 ms 0/12 (0%) 22.684/18.206/29.993/3.521 ms 11 pps 12/0(0) pkts 1
[ *1] 50.00-51.00 sec  15400 Bytes  123200 bits/sec   4.177 ms 0/11 (0%) 24.466/20.648/29.637/3.416 ms 11 pps 11/0(0) pkts 1
[ *1] 51.00-52.00 sec  15400 Bytes  123200 bits/sec   5.802 ms 0/11 (0%) 22.837/14.841/31.458/4.759 ms 12 pps 11/0(0) pkts 1
[ *1] 52.00-53.00 sec  16800 Bytes  134400 bits/sec   4.527 ms 0/12 (0%) 23.588/17.435/27.475/2.814 ms 11 pps 12/0(0) pkts 1
[ *1] 53.00-54.00 sec  15400 Bytes  123200 bits/sec   3.989 ms 0/11 (0%) 24.225/18.693/28.030/2.829 ms 11 pps 11/0(0) pkts 1
[ *1] 54.00-55.00 sec  16800 Bytes  134400 bits/sec   4.427 ms 0/12 (0%) 23.019/18.200/28.284/3.814 ms 11 pps 12/0(0) pkts 1
[ *1] 55.00-56.00 sec  15400 Bytes  123200 bits/sec   3.679 ms 0/11 (0%) 23.305/18.763/26.538/2.707 ms 12 pps 11/0(0) pkts 1
[ *1] 56.00-57.00 sec  16800 Bytes  134400 bits/sec   3.245 ms 0/12 (0%) 23.633/19.888/27.749/2.116 ms 11 pps 12/0(0) pkts 1
[ *1] 57.00-58.00 sec  15400 Bytes  123200 bits/sec   3.600 ms 0/11 (0%) 23.750/16.519/29.118/3.941 ms 11 pps 11/0(0) pkts 1
[ *1] 58.00-59.00 sec  16800 Bytes  134400 bits/sec   3.669 ms 0/12 (0%) 23.577/19.236/27.437/2.722 ms 11 pps 12/0(0) pkts 1
[ *1] 59.00-60.00 sec  15400 Bytes  123200 bits/sec   3.998 ms 0/11 (0%) 24.322/17.269/28.735/3.611 ms 11 pps 11/0(0) pkts 1
[ *1] 60.00-61.00 sec  15400 Bytes  123200 bits/sec   3.200 ms 0/11 (0%) 25.995/23.489/28.818/1.607 ms 11 pps 11/0(0) pkts 1
[ *1] 61.00-62.00 sec  16800 Bytes  134400 bits/sec   3.776 ms 0/12 (0%) 22.053/15.211/25.874/3.401 ms 11 pps 12/0(0) pkts 1
[ *1] 62.00-63.00 sec  15400 Bytes  123200 bits/sec   3.489 ms 0/11 (0%) 22.937/18.233/28.494/2.895 ms 11 pps 11/0(0) pkts 1
[ *1] 63.00-64.00 sec  16800 Bytes  134400 bits/sec   3.919 ms 0/12 (0%) 22.757/16.610/28.431/3.681 ms 11 pps 12/0(0) pkts 1
[ *1] 64.00-65.00 sec  15400 Bytes  123200 bits/sec   3.521 ms 0/11 (0%) 23.814/19.907/27.578/2.761 ms 11 pps 11/0(0) pkts 1
[ *1] 65.00-66.00 sec  15400 Bytes  123200 bits/sec   3.786 ms 0/11 (0%) 23.478/17.315/27.869/3.289 ms 11 pps 11/0(0) pkts 1
[ *1] 66.00-67.00 sec  16800 Bytes  134400 bits/sec   3.187 ms 0/12 (0%) 22.904/17.796/27.624/3.342 ms 11 pps 12/0(0) pkts 1
[ *1] 67.00-68.00 sec  15400 Bytes  123200 bits/sec   3.257 ms 0/11 (0%) 23.490/18.192/28.060/3.235 ms 11 pps 11/0(0) pkts 1
[ *1] 68.00-69.00 sec  16800 Bytes  134400 bits/sec   3.017 ms 0/12 (0%) 23.074/17.857/28.163/2.862 ms 11 pps 12/0(0) pkts 1
[ *1] 69.00-70.00 sec  15400 Bytes  123200 bits/sec   3.870 ms 0/11 (0%) 22.154/17.234/30.161/3.785 ms 11 pps 11/0(0) pkts 1
[ *1] 70.00-71.00 sec  16800 Bytes  134400 bits/sec   2.869 ms 0/12 (0%) 22.111/18.986/25.563/2.317 ms 11 pps 12/0(0) pkts 1
[ *1] 71.00-72.00 sec  15400 Bytes  123200 bits/sec   4.227 ms 0/11 (0%) 24.230/18.935/31.823/4.207 ms 11 pps 11/0(0) pkts 1
[ *1] 72.00-73.00 sec  16800 Bytes  134400 bits/sec   3.447 ms 0/12 (0%) 22.882/19.827/25.930/2.008 ms 11 pps 12/0(0) pkts 1
[ *1] 73.00-74.00 sec  15400 Bytes  123200 bits/sec   3.989 ms 0/11 (0%) 23.275/18.025/30.179/4.023 ms 11 pps 11/0(0) pkts 1
[ *1] 74.00-75.00 sec  15400 Bytes  123200 bits/sec   3.426 ms 0/11 (0%) 22.947/19.705/26.505/2.873 ms 11 pps 11/0(0) pkts 1
[ *1] 75.00-76.00 sec  16800 Bytes  134400 bits/sec   3.939 ms 0/12 (0%) 21.894/14.298/26.728/3.731 ms 11 pps 12/0(0) pkts 1
