------------------------------------------------------------
Client connecting to 10.0.100.15, UDP port 5060 with pid 58 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.8%uesimtun0 port 39094 connected with 10.0.100.15 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 20:08:33 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   2.063 ms 0/13 (0%) 23.170/15.054/27.950/7.299 ms 13 pps 13/0(0) pkts 1
[ *1] 0.00-1.00 sec  1 datagrams received out-of-order
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   2.251 ms 0/11 (0%) 25.404/21.394/28.098/1.778 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  16800 Bytes  134400 bits/sec   2.760 ms 0/12 (0%) 22.826/19.865/26.635/2.453 ms 11 pps 12/0(0) pkts 1
[ *1] 3.00-4.00 sec  15400 Bytes  123200 bits/sec   2.611 ms 0/11 (0%) 24.515/21.509/28.494/1.894 ms 11 pps 11/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   3.657 ms 0/11 (0%) 23.012/18.182/29.716/3.315 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   2.857 ms 0/12 (0%) 24.803/21.443/28.454/1.774 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   3.543 ms 0/11 (0%) 24.651/17.234/28.826/3.668 ms 12 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   3.611 ms 0/12 (0%) 23.353/17.360/29.565/3.501 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   3.521 ms 0/11 (0%) 21.749/17.402/28.261/3.081 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  16800 Bytes  134400 bits/sec   3.595 ms 0/12 (0%) 22.146/17.229/30.435/3.273 ms 11 pps 12/0(0) pkts 1
[ *1] 10.00-11.00 sec  15400 Bytes  123200 bits/sec   3.241 ms 0/11 (0%) 23.147/17.278/27.867/3.707 ms 11 pps 11/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   4.233 ms 0/11 (0%) 24.841/19.995/30.291/3.798 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   4.679 ms 0/12 (0%) 24.076/17.858/29.769/3.657 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   4.364 ms 0/11 (0%) 22.747/16.882/28.856/3.369 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   3.535 ms 0/12 (0%) 22.274/17.030/28.267/3.064 ms 12 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   3.863 ms 0/11 (0%) 24.600/21.141/30.369/3.031 ms 11 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  16800 Bytes  134400 bits/sec   3.123 ms 0/12 (0%) 22.652/18.735/24.852/1.948 ms 11 pps 12/0(0) pkts 1
[ *1] 17.00-18.00 sec  15400 Bytes  123200 bits/sec   3.225 ms 0/11 (0%) 23.155/18.489/28.489/2.769 ms 11 pps 11/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   3.362 ms 0/11 (0%) 22.678/18.606/25.327/2.345 ms 11 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   2.941 ms 0/12 (0%) 22.745/19.094/26.671/2.438 ms 11 pps 12/0(0) pkts 1
[ *1] 20.00-21.00 sec  15400 Bytes  123200 bits/sec   3.269 ms 0/11 (0%) 22.147/17.937/26.274/2.630 ms 11 pps 11/0(0) pkts 1
[ *1] 21.00-22.00 sec  16800 Bytes  134400 bits/sec   3.132 ms 0/12 (0%) 23.049/18.967/27.372/2.500 ms 11 pps 12/0(0) pkts 1
[ *1] 22.00-23.00 sec  15400 Bytes  123200 bits/sec   3.854 ms 0/11 (0%) 23.401/17.189/31.008/4.282 ms 11 pps 11/0(0) pkts 1
[ *1] 23.00-24.00 sec  16800 Bytes  134400 bits/sec   3.639 ms 0/12 (0%) 22.933/18.829/26.378/2.894 ms 11 pps 12/0(0) pkts 1
[ *1] 24.00-25.00 sec  15400 Bytes  123200 bits/sec   3.405 ms 0/11 (0%) 23.059/16.830/28.824/3.791 ms 11 pps 11/0(0) pkts 1
