------------------------------------------------------------
Client connecting to 10.0.100.19, UDP port 5060 with pid 57 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.1%uesimtun0 port 49011 connected with 10.0.100.19 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 19:16:30 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   1.980 ms 0/13 (0%) 23.114/16.574/27.624/8.588 ms 13 pps 13/0(0) pkts 1
[ *1] 0.00-1.00 sec  1 datagrams received out-of-order
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   1.827 ms 0/11 (0%) 22.562/19.351/26.035/1.993 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  16800 Bytes  134400 bits/sec   3.380 ms 0/12 (0%) 23.284/15.134/29.421/4.000 ms 11 pps 12/0(0) pkts 1
[ *1] 3.00-4.00 sec  15400 Bytes  123200 bits/sec   3.013 ms 0/11 (0%) 24.535/20.294/28.778/2.615 ms 11 pps 11/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   3.520 ms 0/11 (0%) 23.315/15.352/31.588/4.186 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   2.976 ms 0/12 (0%) 23.638/17.802/27.153/2.915 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   3.126 ms 0/11 (0%) 23.947/20.291/26.377/2.018 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   3.915 ms 0/12 (0%) 23.611/16.678/30.837/3.639 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   4.440 ms 0/11 (0%) 24.229/16.485/29.626/4.422 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  16800 Bytes  134400 bits/sec   4.230 ms 0/12 (0%) 23.007/18.331/28.584/2.886 ms 12 pps 12/0(0) pkts 1
[ *1] 10.00-11.00 sec  15400 Bytes  123200 bits/sec   3.714 ms 0/11 (0%) 25.079/20.774/30.031/2.775 ms 11 pps 11/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   4.112 ms 0/11 (0%) 23.769/18.326/30.143/3.601 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   3.896 ms 0/12 (0%) 26.067/22.636/32.610/3.268 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   3.831 ms 0/11 (0%) 24.521/16.929/29.062/3.542 ms 12 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   4.013 ms 0/12 (0%) 24.519/18.497/30.518/3.292 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   3.841 ms 0/11 (0%) 24.296/20.494/30.966/2.899 ms 11 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  15400 Bytes  123200 bits/sec   4.011 ms 0/11 (0%) 24.554/18.918/29.431/3.114 ms 11 pps 11/0(0) pkts 1
[ *1] 17.00-18.00 sec  16800 Bytes  134400 bits/sec   3.572 ms 0/12 (0%) 25.238/21.656/29.306/2.334 ms 11 pps 12/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   3.949 ms 0/11 (0%) 23.691/18.971/33.501/4.023 ms 11 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   3.815 ms 0/12 (0%) 22.894/14.349/26.759/3.507 ms 11 pps 12/0(0) pkts 1
[ *1] 20.00-21.00 sec  15400 Bytes  123200 bits/sec   3.675 ms 0/11 (0%) 23.901/18.421/27.382/3.024 ms 11 pps 11/0(0) pkts 1
[ *1] 21.00-22.00 sec  16800 Bytes  134400 bits/sec   4.236 ms 0/12 (0%) 24.361/17.501/30.152/4.002 ms 11 pps 12/0(0) pkts 1
[ *1] 22.00-23.00 sec  15400 Bytes  123200 bits/sec   4.177 ms 0/11 (0%) 23.242/20.025/29.929/3.486 ms 12 pps 11/0(0) pkts 1
[ *1] 23.00-24.00 sec  15400 Bytes  123200 bits/sec   3.553 ms 0/11 (0%) 24.131/20.938/28.149/2.295 ms 11 pps 11/0(0) pkts 1
[ *1] 24.00-25.00 sec  16800 Bytes  134400 bits/sec   4.283 ms 0/12 (0%) 23.001/17.075/29.982/3.936 ms 11 pps 12/0(0) pkts 1
[ *1] 25.00-26.00 sec  15400 Bytes  123200 bits/sec   3.556 ms 0/11 (0%) 24.026/20.121/28.409/2.397 ms 11 pps 11/0(0) pkts 1
[ *1] 26.00-27.00 sec  16800 Bytes  134400 bits/sec   2.790 ms 0/12 (0%) 23.267/20.309/27.308/2.015 ms 11 pps 12/0(0) pkts 1
[ *1] 27.00-28.00 sec  15400 Bytes  123200 bits/sec   2.680 ms 0/11 (0%) 22.505/17.231/28.360/3.007 ms 12 pps 11/0(0) pkts 1
[ *1] 28.00-29.00 sec  16800 Bytes  134400 bits/sec   3.035 ms 0/12 (0%) 22.303/14.426/25.377/2.930 ms 11 pps 12/0(0) pkts 1
[ *1] 29.00-30.00 sec  15400 Bytes  123200 bits/sec   2.562 ms 0/11 (0%) 22.301/19.145/26.007/1.845 ms 11 pps 11/0(0) pkts 1
[ *1] 30.00-31.00 sec  15400 Bytes  123200 bits/sec   3.058 ms 0/11 (0%) 23.510/18.429/27.085/2.810 ms 11 pps 11/0(0) pkts 1
[ *1] 31.00-32.00 sec  16800 Bytes  134400 bits/sec   2.711 ms 0/12 (0%) 21.896/18.722/28.969/2.735 ms 11 pps 12/0(0) pkts 1
