------------------------------------------------------------
Client connecting to 10.0.100.9, UDP port 5060 with pid 57 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.6%uesimtun0 port 57346 connected with 10.0.100.9 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 20:02:33 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   3.688 ms 0/13 (0%) 23.422/16.962/32.956/9.313 ms 13 pps 13/0(0) pkts 1
[ *1] 0.00-1.00 sec  1 datagrams received out-of-order
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   4.751 ms 0/11 (0%) 23.045/16.614/31.751/4.695 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  15400 Bytes  123200 bits/sec   5.072 ms 0/11 (0%) 23.601/17.525/28.596/4.001 ms 11 pps 11/0(0) pkts 1
[ *1] 3.00-4.00 sec  16800 Bytes  134400 bits/sec   3.626 ms 0/12 (0%) 23.054/20.152/26.847/1.871 ms 11 pps 12/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   4.234 ms 0/11 (0%) 22.579/16.426/29.404/4.231 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   3.737 ms 0/12 (0%) 23.544/20.468/28.678/2.822 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   4.023 ms 0/11 (0%) 22.976/16.848/31.088/3.951 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   4.888 ms 0/12 (0%) 23.990/15.110/30.263/4.271 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   4.322 ms 0/11 (0%) 23.923/19.271/28.791/3.186 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  16800 Bytes  134400 bits/sec   3.694 ms 0/12 (0%) 23.534/19.958/28.505/2.696 ms 11 pps 12/0(0) pkts 1
[ *1] 10.00-11.00 sec  15400 Bytes  123200 bits/sec   3.796 ms 0/11 (0%) 23.513/19.607/29.087/3.399 ms 11 pps 11/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   3.839 ms 0/11 (0%) 21.729/16.952/26.466/3.235 ms 12 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   4.121 ms 0/12 (0%) 22.699/17.896/27.962/3.367 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   3.804 ms 0/11 (0%) 23.692/20.440/27.276/2.576 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   3.573 ms 0/12 (0%) 25.318/21.152/29.226/2.820 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   3.962 ms 0/11 (0%) 23.943/19.377/27.769/3.041 ms 11 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  16800 Bytes  134400 bits/sec   3.686 ms 0/12 (0%) 24.439/21.984/30.124/2.372 ms 11 pps 12/0(0) pkts 1
[ *1] 17.00-18.00 sec  15400 Bytes  123200 bits/sec   3.425 ms 0/11 (0%) 23.223/15.219/27.359/3.270 ms 11 pps 11/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   3.875 ms 0/11 (0%) 21.709/16.818/28.669/3.310 ms 12 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   4.902 ms 0/12 (0%) 24.183/16.561/29.192/3.987 ms 11 pps 12/0(0) pkts 1
[ *1] 20.00-21.00 sec  15400 Bytes  123200 bits/sec   3.649 ms 0/11 (0%) 22.935/18.586/27.090/2.641 ms 11 pps 11/0(0) pkts 1
[ *1] 21.00-22.00 sec  16800 Bytes  134400 bits/sec   2.872 ms 0/12 (0%) 23.514/19.620/27.309/2.134 ms 11 pps 12/0(0) pkts 1
[ *1] 22.00-23.00 sec  15400 Bytes  123200 bits/sec   2.862 ms 0/11 (0%) 24.026/18.716/29.433/3.433 ms 11 pps 11/0(0) pkts 1
[ *1] 23.00-24.00 sec  16800 Bytes  134400 bits/sec   3.776 ms 0/12 (0%) 22.094/16.713/29.607/3.799 ms 12 pps 12/0(0) pkts 1
[ *1] 24.00-25.00 sec  15400 Bytes  123200 bits/sec   3.386 ms 0/11 (0%) 23.626/19.365/28.196/2.704 ms 11 pps 11/0(0) pkts 1
[ *1] 25.00-26.00 sec  15400 Bytes  123200 bits/sec   3.575 ms 0/11 (0%) 23.577/20.612/27.885/2.824 ms 11 pps 11/0(0) pkts 1
[ *1] 26.00-27.00 sec  16800 Bytes  134400 bits/sec   3.114 ms 0/12 (0%) 22.441/17.442/24.337/1.998 ms 11 pps 12/0(0) pkts 1
[ *1] 27.00-28.00 sec  15400 Bytes  123200 bits/sec   3.075 ms 0/11 (0%) 23.838/18.091/26.844/2.451 ms 11 pps 11/0(0) pkts 1
[ *1] 28.00-29.00 sec  16800 Bytes  134400 bits/sec   2.838 ms 0/12 (0%) 22.339/18.509/28.749/2.582 ms 11 pps 12/0(0) pkts 1
[ *1] 29.00-30.00 sec  15400 Bytes  123200 bits/sec   2.899 ms 0/11 (0%) 23.557/20.480/28.081/2.584 ms 11 pps 11/0(0) pkts 1
[ *1] 30.00-31.00 sec  16800 Bytes  134400 bits/sec   2.330 ms 0/12 (0%) 23.823/20.395/26.740/1.763 ms 11 pps 12/0(0) pkts 1
[ *1] 31.00-32.00 sec  15400 Bytes  123200 bits/sec   3.208 ms 0/11 (0%) 21.787/16.202/26.433/3.603 ms 12 pps 11/0(0) pkts 1
[ *1] 32.00-33.00 sec  15400 Bytes  123200 bits/sec   3.083 ms 0/11 (0%) 22.715/20.272/28.182/2.514 ms 11 pps 11/0(0) pkts 1
[ *1] 33.00-34.00 sec  16800 Bytes  134400 bits/sec   3.039 ms 0/12 (0%) 24.358/20.328/27.255/2.319 ms 12 pps 12/0(0) pkts 1
[ *1] 34.00-35.00 sec  15400 Bytes  123200 bits/sec   3.763 ms 0/11 (0%) 24.519/20.629/31.471/3.521 ms 11 pps 11/0(0) pkts 1
[ *1] 35.00-36.00 sec  16800 Bytes  134400 bits/sec   2.700 ms 0/12 (0%) 22.489/20.216/27.293/2.102 ms 11 pps 12/0(0) pkts 1
[ *1] 36.00-37.00 sec  15400 Bytes  123200 bits/sec   3.182 ms 0/11 (0%) 22.613/16.677/26.998/3.085 ms 11 pps 11/0(0) pkts 1
[ *1] 37.00-38.00 sec  16800 Bytes  134400 bits/sec   2.916 ms 0/12 (0%) 21.945/18.415/25.723/2.557 ms 11 pps 12/0(0) pkts 1
[ *1] 38.00-39.00 sec  15400 Bytes  123200 bits/sec   2.641 ms 0/11 (0%) 24.743/20.995/30.299/2.812 ms 11 pps 11/0(0) pkts 1
[ *1] 39.00-40.00 sec  15400 Bytes  123200 bits/sec   3.016 ms 0/11 (0%) 23.463/17.983/28.668/3.293 ms 11 pps 11/0(0) pkts 1
[ *1] 40.00-41.00 sec  16800 Bytes  134400 bits/sec   3.215 ms 0/12 (0%) 23.862/21.379/28.420/2.284 ms 11 pps 12/0(0) pkts 1
[ *1] 41.00-42.00 sec  15400 Bytes  123200 bits/sec   3.726 ms 0/11 (0%) 22.688/18.393/27.721/3.017 ms 11 pps 11/0(0) pkts 1
[ *1] 42.00-43.00 sec  16800 Bytes  134400 bits/sec   3.282 ms 0/12 (0%) 22.605/18.432/26.655/2.198 ms 11 pps 12/0(0) pkts 1
[ *1] 43.00-44.00 sec  15400 Bytes  123200 bits/sec   3.113 ms 0/11 (0%) 22.808/17.434/27.212/2.956 ms 11 pps 11/0(0) pkts 1
[ *1] 44.00-45.00 sec  16800 Bytes  134400 bits/sec   2.945 ms 0/12 (0%) 23.986/18.194/29.242/3.180 ms 11 pps 12/0(0) pkts 1
[ *1] 45.00-46.00 sec  15400 Bytes  123200 bits/sec   2.783 ms 0/11 (0%) 23.924/19.698/28.407/2.693 ms 11 pps 11/0(0) pkts 1
[ *1] 46.00-47.00 sec  15400 Bytes  123200 bits/sec   3.833 ms 0/11 (0%) 23.563/15.989/29.267/4.005 ms 11 pps 11/0(0) pkts 1
[ *1] 47.00-48.00 sec  16800 Bytes  134400 bits/sec   4.010 ms 0/12 (0%) 23.499/18.203/28.075/2.943 ms 11 pps 12/0(0) pkts 1
[ *1] 48.00-49.00 sec  15400 Bytes  123200 bits/sec   3.071 ms 0/11 (0%) 22.121/17.856/25.105/2.023 ms 11 pps 11/0(0) pkts 1
[ *1] 49.00-50.00 sec  16800 Bytes  134400 bits/sec   3.037 ms 0/12 (0%) 23.311/19.540/27.218/2.676 ms 11 pps 12/0(0) pkts 1
[ *1] 50.00-51.00 sec  15400 Bytes  123200 bits/sec   3.371 ms 0/11 (0%) 22.299/16.285/24.744/2.696 ms 11 pps 11/0(0) pkts 1
[ *1] 51.00-52.00 sec  16800 Bytes  134400 bits/sec   4.355 ms 0/12 (0%) 22.623/13.531/28.468/4.316 ms 11 pps 12/0(0) pkts 1
[ *1] 52.00-53.00 sec  15400 Bytes  123200 bits/sec   3.612 ms 0/11 (0%) 23.403/16.887/27.414/2.796 ms 11 pps 11/0(0) pkts 1
[ *1] 53.00-54.00 sec  15400 Bytes  123200 bits/sec   3.108 ms 0/11 (0%) 24.387/21.585/28.525/2.503 ms 11 pps 11/0(0) pkts 1
[ *1] 54.00-55.00 sec  16800 Bytes  134400 bits/sec   3.260 ms 0/12 (0%) 23.207/17.580/28.066/2.855 ms 11 pps 12/0(0) pkts 1
[ *1] 55.00-56.00 sec  15400 Bytes  123200 bits/sec   3.539 ms 0/11 (0%) 24.236/17.431/28.129/3.186 ms 11 pps 11/0(0) pkts 1
[ *1] 56.00-57.00 sec  16800 Bytes  134400 bits/sec   3.044 ms 0/12 (0%) 21.895/17.838/26.002/2.642 ms 11 pps 12/0(0) pkts 1
[ *1] 57.00-58.00 sec  15400 Bytes  123200 bits/sec   2.858 ms 0/11 (0%) 23.364/18.600/28.637/2.424 ms 11 pps 11/0(0) pkts 1
[ *1] 58.00-59.00 sec  16800 Bytes  134400 bits/sec   2.818 ms 0/12 (0%) 23.084/18.423/26.420/2.449 ms 11 pps 12/0(0) pkts 1
[ *1] 59.00-60.00 sec  15400 Bytes  123200 bits/sec   3.261 ms 0/11 (0%) 23.591/18.334/27.077/2.911 ms 11 pps 11/0(0) pkts 1
[ *1] 60.00-61.00 sec  15400 Bytes  123200 bits/sec   3.544 ms 0/11 (0%) 23.713/19.647/27.539/2.358 ms 11 pps 11/0(0) pkts 1
[ *1] 61.00-62.00 sec  16800 Bytes  134400 bits/sec   3.352 ms 0/12 (0%) 24.896/20.628/28.097/2.394 ms 11 pps 12/0(0) pkts 1
[ *1] 62.00-63.00 sec  15400 Bytes  123200 bits/sec   3.145 ms 0/11 (0%) 25.275/20.091/29.868/3.248 ms 11 pps 11/0(0) pkts 1
[ *1] 63.00-64.00 sec  16800 Bytes  134400 bits/sec   3.585 ms 0/12 (0%) 24.662/20.621/33.505/3.540 ms 12 pps 12/0(0) pkts 1
[ *1] 64.00-65.00 sec  15400 Bytes  123200 bits/sec   4.716 ms 0/11 (0%) 24.873/17.767/28.888/4.053 ms 11 pps 11/0(0) pkts 1
[ *1] 65.00-66.00 sec  16800 Bytes  134400 bits/sec   4.261 ms 0/12 (0%) 23.318/16.382/27.452/3.619 ms 12 pps 12/0(0) pkts 1
[ *1] 66.00-67.00 sec  15400 Bytes  123200 bits/sec   3.482 ms 0/11 (0%) 21.657/17.499/25.075/2.556 ms 11 pps 11/0(0) pkts 1
[ *1] 67.00-68.00 sec  15400 Bytes  123200 bits/sec   3.265 ms 0/11 (0%) 21.820/18.191/25.047/2.180 ms 11 pps 11/0(0) pkts 1
[ *1] 68.00-69.00 sec  16800 Bytes  134400 bits/sec   3.946 ms 0/12 (0%) 23.729/17.369/29.443/4.188 ms 11 pps 12/0(0) pkts 1
[ *1] 69.00-70.00 sec  15400 Bytes  123200 bits/sec   3.203 ms 0/11 (0%) 24.045/21.040/27.569/2.000 ms 12 pps 11/0(0) pkts 1
[ *1] 70.00-71.00 sec  16800 Bytes  134400 bits/sec   3.613 ms 0/12 (0%) 23.179/15.067/29.351/3.647 ms 11 pps 12/0(0) pkts 1
[ *1] 71.00-72.00 sec  15400 Bytes  123200 bits/sec   3.377 ms 0/11 (0%) 23.192/19.176/26.563/2.676 ms 12 pps 11/0(0) pkts 1
[ *1] 72.00-73.00 sec  16800 Bytes  134400 bits/sec   3.242 ms 0/12 (0%) 21.336/17.881/25.558/2.186 ms 11 pps 12/0(0) pkts 1
[ *1] 73.00-74.00 sec  15400 Bytes  123200 bits/sec   2.844 ms 0/11 (0%) 23.867/20.081/27.403/2.289 ms 11 pps 11/0(0) pkts 1
[ *1] 74.00-75.00 sec  15400 Bytes  123200 bits/sec   3.506 ms 0/11 (0%) 23.810/17.263/28.240/3.358 ms 11 pps 11/0(0) pkts 1
[ *1] 75.00-76.00 sec  16800 Bytes  134400 bits/sec   3.580 ms 0/12 (0%) 24.555/20.796/29.733/2.719 ms 11 pps 12/0(0) pkts 1
[ *1] 76.00-77.00 sec  15400 Bytes  123200 bits/sec   2.915 ms 0/11 (0%) 24.362/20.168/29.399/3.111 ms 11 pps 11/0(0) pkts 1
[ *1] 77.00-78.00 sec  16800 Bytes  134400 bits/sec   2.877 ms 0/12 (0%) 24.230/20.161/30.430/3.012 ms 11 pps 12/0(0) pkts 1
[ *1] 78.00-79.00 sec  15400 Bytes  123200 bits/sec   2.892 ms 0/11 (0%) 22.924/18.711/28.970/3.123 ms 11 pps 11/0(0) pkts 1
[ *1] 79.00-80.00 sec  16800 Bytes  134400 bits/sec   3.012 ms 0/12 (0%) 21.968/18.263/26.135/2.695 ms 11 pps 12/0(0) pkts 1
[ *1] 80.00-81.00 sec  15400 Bytes  123200 bits/sec   3.044 ms 0/11 (0%) 23.550/19.896/27.127/2.234 ms 11 pps 11/0(0) pkts 1
[ *1] 81.00-82.00 sec  15400 Bytes  123200 bits/sec   3.237 ms 0/11 (0%) 23.074/17.882/28.149/2.545 ms 11 pps 11/0(0) pkts 1
[ *1] 82.00-83.00 sec  16800 Bytes  134400 bits/sec   2.704 ms 0/12 (0%) 22.855/19.070/25.866/2.029 ms 11 pps 12/0(0) pkts 1
[ *1] 83.00-84.00 sec  15400 Bytes  123200 bits/sec   2.704 ms 0/11 (0%) 22.939/20.230/26.947/2.252 ms 11 pps 11/0(0) pkts 1
[ *1] 84.00-85.00 sec  16800 Bytes  134400 bits/sec   3.327 ms 0/12 (0%) 23.282/17.807/28.131/3.149 ms 11 pps 12/0(0) pkts 1
[ *1] 85.00-86.00 sec  15400 Bytes  123200 bits/sec   3.730 ms 0/11 (0%) 24.876/18.921/29.127/3.375 ms 11 pps 11/0(0) pkts 1
[ *1] 86.00-87.00 sec  16800 Bytes  134400 bits/sec   3.594 ms 0/12 (0%) 23.197/19.095/26.158/2.620 ms 11 pps 12/0(0) pkts 1
[ *1] 87.00-88.00 sec  15400 Bytes  123200 bits/sec   3.491 ms 0/11 (0%) 22.723/15.767/27.233/3.288 ms 11 pps 11/0(0) pkts 1
[ *1] 88.00-89.00 sec  15400 Bytes  123200 bits/sec   3.351 ms 0/11 (0%) 21.439/15.882/26.849/3.523 ms 11 pps 11/0(0) pkts 1
[ *1] 89.00-90.00 sec  16800 Bytes  134400 bits/sec   3.204 ms 0/12 (0%) 23.331/16.848/29.050/3.361 ms 11 pps 12/0(0) pkts 1
[ *1] 90.00-91.00 sec  15400 Bytes  123200 bits/sec   2.529 ms 0/11 (0%) 23.792/20.910/26.268/1.503 ms 11 pps 11/0(0) pkts 1
