------------------------------------------------------------
Client connecting to 10.0.100.9, UDP port 5060 with pid 59 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.7%uesimtun0 port 33411 connected with 10.0.100.9 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 20:22:58 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   2.644 ms 0/13 (0%) 22.731/17.057/29.861/6.513 ms 13 pps 13/0(0) pkts 1
[ *1] 0.00-1.00 sec  1 datagrams received out-of-order
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   2.265 ms 0/11 (0%) 23.257/18.510/28.468/2.938 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  15400 Bytes  123200 bits/sec   2.962 ms 0/11 (0%) 22.114/14.991/25.190/2.927 ms 11 pps 11/0(0) pkts 1
[ *1] 3.00-4.00 sec  16800 Bytes  134400 bits/sec   3.487 ms 0/12 (0%) 24.483/19.037/28.926/3.178 ms 11 pps 12/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   3.351 ms 0/11 (0%) 22.668/17.945/25.889/2.762 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   2.919 ms 0/12 (0%) 23.507/19.235/28.719/3.452 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   3.869 ms 0/11 (0%) 23.283/17.548/28.639/3.369 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   3.967 ms 0/12 (0%) 23.975/16.951/29.531/3.889 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   4.046 ms 0/11 (0%) 24.255/20.569/29.638/3.257 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  15400 Bytes  123200 bits/sec   4.290 ms 0/11 (0%) 24.138/18.282/29.099/2.932 ms 11 pps 11/0(0) pkts 1
[ *1] 10.00-11.00 sec  16800 Bytes  134400 bits/sec   3.283 ms 0/12 (0%) 22.292/18.292/26.101/2.355 ms 11 pps 12/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   3.405 ms 0/11 (0%) 23.885/18.293/29.961/3.491 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   3.642 ms 0/12 (0%) 24.137/20.351/28.914/2.854 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   3.107 ms 0/11 (0%) 24.253/20.332/30.885/2.878 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   3.671 ms 0/12 (0%) 24.393/21.330/31.321/3.380 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   2.915 ms 0/11 (0%) 23.382/18.173/27.191/2.795 ms 11 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  15400 Bytes  123200 bits/sec   2.645 ms 0/11 (0%) 22.940/19.294/26.370/2.287 ms 11 pps 11/0(0) pkts 1
[ *1] 17.00-18.00 sec  16800 Bytes  134400 bits/sec   3.383 ms 0/12 (0%) 24.018/16.694/28.739/3.715 ms 11 pps 12/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   3.698 ms 0/11 (0%) 21.963/17.289/28.346/3.155 ms 11 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   4.481 ms 0/12 (0%) 24.533/18.033/30.221/4.085 ms 11 pps 12/0(0) pkts 1
[ *1] 20.00-21.00 sec  15400 Bytes  123200 bits/sec   4.278 ms 0/11 (0%) 22.941/16.749/29.679/3.487 ms 11 pps 11/0(0) pkts 1
[ *1] 21.00-22.00 sec  16800 Bytes  134400 bits/sec   4.003 ms 0/12 (0%) 23.840/19.171/29.453/3.038 ms 11 pps 12/0(0) pkts 1
[ *1] 22.00-23.00 sec  15400 Bytes  123200 bits/sec   2.767 ms 0/11 (0%) 23.894/19.705/26.350/1.883 ms 11 pps 11/0(0) pkts 1
[ *1] 23.00-24.00 sec  16800 Bytes  134400 bits/sec   2.863 ms 0/12 (0%) 24.216/20.310/28.230/2.779 ms 11 pps 12/0(0) pkts 1
[ *1] 24.00-25.00 sec  15400 Bytes  123200 bits/sec   3.704 ms 0/11 (0%) 23.237/16.372/29.186/3.121 ms 11 pps 11/0(0) pkts 1
[ *1] 25.00-26.00 sec  15400 Bytes  123200 bits/sec   4.711 ms 0/11 (0%) 23.490/15.673/28.645/4.135 ms 11 pps 11/0(0) pkts 1
[ *1] 26.00-27.00 sec  16800 Bytes  134400 bits/sec   4.298 ms 0/12 (0%) 22.014/17.595/28.211/2.937 ms 11 pps 12/0(0) pkts 1
[ *1] 27.00-28.00 sec  15400 Bytes  123200 bits/sec   3.864 ms 0/11 (0%) 24.346/21.674/28.501/2.336 ms 11 pps 11/0(0) pkts 1
[ *1] 28.00-29.00 sec  16800 Bytes  134400 bits/sec   3.251 ms 0/12 (0%) 24.369/20.567/30.816/2.817 ms 11 pps 12/0(0) pkts 1
