------------------------------------------------------------
Client connecting to 10.0.100.19, UDP port 5060 with pid 58 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.1%uesimtun0 port 46549 connected with 10.0.100.19 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 20:22:59 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   1.744 ms 0/13 (0%) 24.010/17.895/30.948/8.194 ms 13 pps 13/0(0) pkts 1
[ *1] 0.00-1.00 sec  1 datagrams received out-of-order
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   3.268 ms 0/11 (0%) 23.726/17.442/28.317/3.408 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  16800 Bytes  134400 bits/sec   3.182 ms 0/12 (0%) 23.844/20.845/27.945/2.414 ms 11 pps 12/0(0) pkts 1
[ *1] 3.00-4.00 sec  15400 Bytes  123200 bits/sec   3.567 ms 0/11 (0%) 23.012/16.036/28.183/3.506 ms 11 pps 11/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   3.401 ms 0/11 (0%) 23.756/20.576/26.369/1.848 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   3.507 ms 0/12 (0%) 23.185/18.850/27.412/2.581 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   2.985 ms 0/11 (0%) 22.748/18.819/25.685/2.011 ms 12 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   3.036 ms 0/12 (0%) 23.684/19.619/27.205/2.165 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   3.511 ms 0/11 (0%) 22.741/16.844/26.168/3.074 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  16800 Bytes  134400 bits/sec   3.302 ms 0/12 (0%) 23.317/18.546/26.899/2.764 ms 11 pps 12/0(0) pkts 1
[ *1] 10.00-11.00 sec  15400 Bytes  123200 bits/sec   3.379 ms 0/11 (0%) 23.703/19.215/29.687/3.548 ms 11 pps 11/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   3.524 ms 0/11 (0%) 23.597/18.865/28.881/3.336 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   3.511 ms 0/12 (0%) 23.959/19.834/28.325/2.845 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   3.338 ms 0/11 (0%) 21.100/14.263/25.280/3.308 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   3.294 ms 0/12 (0%) 24.132/17.158/28.363/3.441 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   3.098 ms 0/11 (0%) 22.401/18.088/28.518/2.703 ms 11 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  16800 Bytes  134400 bits/sec   3.362 ms 0/12 (0%) 23.262/17.338/27.688/2.964 ms 11 pps 12/0(0) pkts 1
[ *1] 17.00-18.00 sec  15400 Bytes  123200 bits/sec   3.452 ms 0/11 (0%) 22.964/18.368/27.038/2.790 ms 11 pps 11/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   3.762 ms 0/11 (0%) 21.945/14.688/28.104/4.137 ms 11 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   3.659 ms 0/12 (0%) 22.690/16.909/28.732/3.100 ms 11 pps 12/0(0) pkts 1
[ *1] 20.00-21.00 sec  15400 Bytes  123200 bits/sec   3.304 ms 0/11 (0%) 23.472/18.902/27.460/2.640 ms 11 pps 11/0(0) pkts 1
[ *1] 21.00-22.00 sec  16800 Bytes  134400 bits/sec   3.869 ms 0/12 (0%) 23.564/15.580/28.413/3.662 ms 11 pps 12/0(0) pkts 1
[ *1] 22.00-23.00 sec  15400 Bytes  123200 bits/sec   3.087 ms 0/11 (0%) 22.136/18.461/26.223/2.199 ms 12 pps 11/0(0) pkts 1
[ *1] 23.00-24.00 sec  16800 Bytes  134400 bits/sec   2.429 ms 0/12 (0%) 23.329/20.142/25.832/1.843 ms 11 pps 12/0(0) pkts 1
[ *1] 24.00-25.00 sec  15400 Bytes  123200 bits/sec   2.674 ms 0/11 (0%) 22.150/18.724/25.766/2.406 ms 11 pps 11/0(0) pkts 1
[ *1] 25.00-26.00 sec  15400 Bytes  123200 bits/sec   2.635 ms 0/11 (0%) 23.130/19.153/27.220/2.498 ms 11 pps 11/0(0) pkts 1
[ *1] 26.00-27.00 sec  16800 Bytes  134400 bits/sec   2.486 ms 0/12 (0%) 23.997/20.394/28.465/2.140 ms 11 pps 12/0(0) pkts 1
[ *1] 27.00-28.00 sec  15400 Bytes  123200 bits/sec   2.898 ms 0/11 (0%) 23.287/16.985/26.213/2.975 ms 11 pps 11/0(0) pkts 1
[ *1] 28.00-29.00 sec  16800 Bytes  134400 bits/sec   3.112 ms 0/12 (0%) 23.570/16.296/26.243/2.709 ms 11 pps 12/0(0) pkts 1
[ *1] 29.00-30.00 sec  15400 Bytes  123200 bits/sec   2.804 ms 0/11 (0%) 23.056/19.433/26.545/2.327 ms 11 pps 11/0(0) pkts 1
[ *1] 30.00-31.00 sec  15400 Bytes  123200 bits/sec   2.525 ms 0/11 (0%) 22.882/19.762/28.634/2.409 ms 11 pps 11/0(0) pkts 1
[ *1] 31.00-32.00 sec  16800 Bytes  134400 bits/sec   3.200 ms 0/12 (0%) 23.658/19.930/28.776/2.692 ms 11 pps 12/0(0) pkts 1
[ *1] 32.00-33.00 sec  15400 Bytes  123200 bits/sec   2.875 ms 0/11 (0%) 24.124/19.656/27.751/2.803 ms 11 pps 11/0(0) pkts 1
[ *1] 33.00-34.00 sec  16800 Bytes  134400 bits/sec   2.989 ms 0/12 (0%) 22.903/17.588/26.732/2.951 ms 11 pps 12/0(0) pkts 1
[ *1] 34.00-35.00 sec  15400 Bytes  123200 bits/sec   3.107 ms 0/11 (0%) 21.439/11.412/26.664/4.033 ms 11 pps 11/0(0) pkts 1
[ *1] 35.00-36.00 sec  16800 Bytes  134400 bits/sec   2.719 ms 0/12 (0%) 23.391/18.364/32.082/3.438 ms 11 pps 12/0(0) pkts 1
[ *1] 36.00-37.00 sec  15400 Bytes  123200 bits/sec   2.439 ms 0/11 (0%) 23.913/21.836/27.831/1.951 ms 11 pps 11/0(0) pkts 1
[ *1] 37.00-38.00 sec  16800 Bytes  134400 bits/sec   3.186 ms 0/12 (0%) 23.305/17.936/27.690/2.987 ms 11 pps 12/0(0) pkts 1
[ *1] 38.00-39.00 sec  15400 Bytes  123200 bits/sec   3.552 ms 0/11 (0%) 23.260/18.051/31.167/3.999 ms 11 pps 11/0(0) pkts 1
[ *1] 39.00-40.00 sec  15400 Bytes  123200 bits/sec   3.392 ms 0/11 (0%) 23.463/18.207/27.946/2.899 ms 11 pps 11/0(0) pkts 1
[ *1] 40.00-41.00 sec  16800 Bytes  134400 bits/sec   3.423 ms 0/12 (0%) 24.947/21.690/30.406/2.581 ms 11 pps 12/0(0) pkts 1
[ *1] 41.00-42.00 sec  15400 Bytes  123200 bits/sec   3.556 ms 0/11 (0%) 22.362/15.450/26.244/3.032 ms 11 pps 11/0(0) pkts 1
[ *1] 42.00-43.00 sec  16800 Bytes  134400 bits/sec   3.262 ms 0/12 (0%) 23.312/16.029/28.529/3.680 ms 11 pps 12/0(0) pkts 1
