------------------------------------------------------------
Client connecting to 10.0.100.11, UDP port 5060 with pid 58 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.3%uesimtun0 port 44493 connected with 10.0.100.11 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 20:22:58 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   1.792 ms 0/13 (0%) 24.336/20.239/27.235/7.092 ms 13 pps 13/0(0) pkts 1
[ *1] 0.00-1.00 sec  1 datagrams received out-of-order
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   3.003 ms 0/11 (0%) 22.541/18.109/27.471/2.970 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  15400 Bytes  123200 bits/sec   3.758 ms 0/11 (0%) 22.483/17.110/30.102/3.476 ms 11 pps 11/0(0) pkts 1
[ *1] 3.00-4.00 sec  16800 Bytes  134400 bits/sec   3.234 ms 0/12 (0%) 24.258/20.609/28.110/2.439 ms 11 pps 12/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   2.341 ms 0/11 (0%) 22.776/19.998/25.386/1.683 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   3.531 ms 0/12 (0%) 23.664/18.990/27.677/3.165 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   3.654 ms 0/11 (0%) 22.473/14.363/28.429/3.949 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   3.428 ms 0/12 (0%) 22.766/18.047/30.334/3.080 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   3.506 ms 0/11 (0%) 23.745/19.270/27.720/2.812 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  16800 Bytes  134400 bits/sec   3.379 ms 0/12 (0%) 25.081/18.653/29.089/3.147 ms 11 pps 12/0(0) pkts 1
[ *1] 10.00-11.00 sec  15400 Bytes  123200 bits/sec   3.250 ms 0/11 (0%) 23.603/17.559/28.138/3.329 ms 11 pps 11/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   3.195 ms 0/11 (0%) 24.053/19.915/28.551/2.769 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   3.747 ms 0/12 (0%) 23.848/16.659/28.646/3.510 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   2.721 ms 0/11 (0%) 24.671/22.465/27.977/1.694 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   3.582 ms 0/12 (0%) 24.661/18.443/31.222/3.777 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   4.386 ms 0/11 (0%) 22.812/17.643/30.352/4.002 ms 12 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  16800 Bytes  134400 bits/sec   3.059 ms 0/12 (0%) 22.716/17.839/25.947/2.932 ms 11 pps 12/0(0) pkts 1
[ *1] 17.00-18.00 sec  15400 Bytes  123200 bits/sec   3.561 ms 0/11 (0%) 23.396/19.328/28.537/3.117 ms 11 pps 11/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   3.347 ms 0/11 (0%) 22.766/18.930/28.134/3.127 ms 11 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   3.432 ms 0/12 (0%) 23.922/19.344/28.853/2.963 ms 11 pps 12/0(0) pkts 1
