------------------------------------------------------------
Client connecting to 10.0.100.15, UDP port 5060 with pid 58 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.8%uesimtun0 port 36796 connected with 10.0.100.15 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 20:22:59 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   2.243 ms 0/13 (0%) 22.899/18.192/27.263/7.412 ms 13 pps 13/0(0) pkts 1
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   2.192 ms 0/11 (0%) 22.943/18.689/26.381/2.350 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  16800 Bytes  134400 bits/sec   3.556 ms 0/12 (0%) 22.474/15.664/27.881/3.789 ms 11 pps 12/0(0) pkts 1
[ *1] 3.00-4.00 sec  15400 Bytes  123200 bits/sec   3.172 ms 0/11 (0%) 25.125/20.764/29.444/3.222 ms 11 pps 11/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   3.634 ms 0/11 (0%) 23.747/18.114/28.104/2.981 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   3.738 ms 0/12 (0%) 23.579/18.692/28.930/3.791 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   4.191 ms 0/11 (0%) 22.984/15.822/27.565/3.572 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   4.278 ms 0/12 (0%) 22.908/18.405/27.673/2.863 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   3.314 ms 0/11 (0%) 23.562/20.058/28.252/2.400 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  16800 Bytes  134400 bits/sec   3.600 ms 0/12 (0%) 22.901/18.259/30.178/3.096 ms 11 pps 12/0(0) pkts 1
[ *1] 10.00-11.00 sec  15400 Bytes  123200 bits/sec   3.863 ms 0/11 (0%) 23.989/19.748/29.592/3.270 ms 11 pps 11/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   2.645 ms 0/11 (0%) 24.236/20.946/26.425/1.640 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   3.331 ms 0/12 (0%) 22.635/19.449/27.842/2.838 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   3.625 ms 0/11 (0%) 21.740/17.236/27.206/3.146 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   2.654 ms 0/12 (0%) 23.222/20.095/25.449/1.675 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   3.387 ms 0/11 (0%) 22.385/17.111/28.339/3.675 ms 11 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  16800 Bytes  134400 bits/sec   3.016 ms 0/12 (0%) 23.192/20.225/27.231/2.293 ms 11 pps 12/0(0) pkts 1
[ *1] 17.00-18.00 sec  15400 Bytes  123200 bits/sec   3.846 ms 0/11 (0%) 24.749/18.499/30.754/3.457 ms 11 pps 11/0(0) pkts 1
