------------------------------------------------------------
Client connecting to 10.0.100.3, UDP port 5060 with pid 99 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.9%uesimtun0 port 59319 connected with 10.0.100.3 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 20:22:58 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   1.487 ms 0/13 (0%) 25.038/19.711/27.844/8.408 ms 13 pps 13/0(0) pkts 1
[ *1] 0.00-1.00 sec  1 datagrams received out-of-order
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   2.793 ms 0/11 (0%) 22.676/18.999/27.611/2.441 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  16800 Bytes  134400 bits/sec   3.434 ms 0/12 (0%) 23.826/20.142/28.195/2.663 ms 11 pps 12/0(0) pkts 1
[ *1] 3.00-4.00 sec  15400 Bytes  123200 bits/sec   2.604 ms 0/11 (0%) 23.584/19.958/26.515/2.109 ms 11 pps 11/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   3.061 ms 0/11 (0%) 24.538/21.318/28.138/2.334 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   2.939 ms 0/12 (0%) 23.398/18.943/27.393/2.473 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   3.178 ms 0/11 (0%) 22.790/19.060/25.985/2.755 ms 12 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   3.552 ms 0/12 (0%) 23.112/18.048/26.184/2.716 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   2.925 ms 0/11 (0%) 24.361/19.882/29.069/2.432 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  16800 Bytes  134400 bits/sec   3.495 ms 0/12 (0%) 24.157/18.866/31.552/3.555 ms 11 pps 12/0(0) pkts 1
