------------------------------------------------------------
Client connecting to 10.0.100.15, UDP port 5060 with pid 58 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.8%uesimtun0 port 48245 connected with 10.0.100.15 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 20:37:43 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   1.804 ms 0/13 (0%) 21.209/16.361/25.873/7.966 ms 13 pps 13/0(0) pkts 1
[ *1] 0.00-1.00 sec  1 datagrams received out-of-order
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   2.878 ms 0/11 (0%) 23.134/17.466/28.559/3.213 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  16800 Bytes  134400 bits/sec   2.836 ms 0/12 (0%) 23.093/17.968/27.365/2.985 ms 11 pps 12/0(0) pkts 1
[ *1] 3.00-4.00 sec  15400 Bytes  123200 bits/sec   3.286 ms 0/11 (0%) 23.774/19.754/28.400/2.832 ms 11 pps 11/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   3.135 ms 0/11 (0%) 22.441/18.195/25.846/2.396 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   2.694 ms 0/12 (0%) 23.302/18.525/26.842/2.202 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   3.078 ms 0/11 (0%) 22.919/17.766/28.017/2.950 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   3.760 ms 0/12 (0%) 25.171/21.343/32.961/3.648 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   3.572 ms 0/11 (0%) 22.601/17.465/27.573/2.819 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  16800 Bytes  134400 bits/sec   3.525 ms 0/12 (0%) 22.228/18.249/26.332/2.754 ms 11 pps 12/0(0) pkts 1
[ *1] 10.00-11.00 sec  15400 Bytes  123200 bits/sec   3.509 ms 0/11 (0%) 22.649/20.162/29.855/2.858 ms 11 pps 11/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   3.685 ms 0/11 (0%) 24.025/18.116/27.918/3.089 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   2.953 ms 0/12 (0%) 22.677/19.044/26.478/2.206 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   2.707 ms 0/11 (0%) 24.575/19.538/27.746/2.620 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   3.827 ms 0/12 (0%) 23.746/18.040/30.062/4.016 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   3.788 ms 0/11 (0%) 23.132/17.175/26.699/3.063 ms 11 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  16800 Bytes  134400 bits/sec   3.779 ms 0/12 (0%) 21.863/13.556/26.398/3.528 ms 11 pps 12/0(0) pkts 1
[ *1] 17.00-18.00 sec  15400 Bytes  123200 bits/sec   3.422 ms 0/11 (0%) 23.008/17.235/26.032/2.647 ms 11 pps 11/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   3.129 ms 0/11 (0%) 22.259/19.360/25.017/2.145 ms 11 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   3.752 ms 0/12 (0%) 24.798/19.000/29.895/3.910 ms 11 pps 12/0(0) pkts 1
[ *1] 20.00-21.00 sec  15400 Bytes  123200 bits/sec   3.324 ms 0/11 (0%) 23.411/17.397/27.481/2.974 ms 12 pps 11/0(0) pkts 1
[ *1] 21.00-22.00 sec  16800 Bytes  134400 bits/sec   3.202 ms 0/12 (0%) 22.359/18.639/25.986/2.566 ms 11 pps 12/0(0) pkts 1
[ *1] 22.00-23.00 sec  15400 Bytes  123200 bits/sec   3.263 ms 0/11 (0%) 22.804/17.131/25.487/2.692 ms 11 pps 11/0(0) pkts 1
[ *1] 23.00-24.00 sec  16800 Bytes  134400 bits/sec   3.238 ms 0/12 (0%) 24.081/19.254/29.076/2.909 ms 11 pps 12/0(0) pkts 1
[ *1] 24.00-25.00 sec  15400 Bytes  123200 bits/sec   3.587 ms 0/11 (0%) 21.848/15.992/27.883/3.167 ms 11 pps 11/0(0) pkts 1
[ *1] 25.00-26.00 sec  15400 Bytes  123200 bits/sec   3.656 ms 0/11 (0%) 22.960/18.944/26.553/2.757 ms 11 pps 11/0(0) pkts 1
[ *1] 26.00-27.00 sec  16800 Bytes  134400 bits/sec   3.086 ms 0/12 (0%) 22.925/18.520/25.362/2.348 ms 11 pps 12/0(0) pkts 1
[ *1] 27.00-28.00 sec  15400 Bytes  123200 bits/sec   3.165 ms 0/11 (0%) 23.380/19.972/28.138/2.445 ms 11 pps 11/0(0) pkts 1
[ *1] 28.00-29.00 sec  16800 Bytes  134400 bits/sec   3.014 ms 0/12 (0%) 22.930/18.479/26.674/2.524 ms 11 pps 12/0(0) pkts 1
[ *1] 29.00-30.00 sec  15400 Bytes  123200 bits/sec   3.197 ms 0/11 (0%) 24.943/20.472/28.564/2.707 ms 11 pps 11/0(0) pkts 1
[ *1] 30.00-31.00 sec  16800 Bytes  134400 bits/sec   3.559 ms 0/12 (0%) 23.925/17.412/31.573/3.783 ms 11 pps 12/0(0) pkts 1
[ *1] 31.00-32.00 sec  15400 Bytes  123200 bits/sec   3.741 ms 0/11 (0%) 22.745/16.248/27.046/3.340 ms 11 pps 11/0(0) pkts 1
[ *1] 32.00-33.00 sec  15400 Bytes  123200 bits/sec   3.705 ms 0/11 (0%) 24.788/17.538/31.348/4.135 ms 12 pps 11/0(0) pkts 1
[ *1] 33.00-34.00 sec  16800 Bytes  134400 bits/sec   3.430 ms 0/12 (0%) 22.876/18.671/28.102/2.540 ms 11 pps 12/0(0) pkts 1
[ *1] 34.00-35.00 sec  15400 Bytes  123200 bits/sec   3.129 ms 0/11 (0%) 23.368/20.598/26.864/2.013 ms 11 pps 11/0(0) pkts 1
[ *1] 35.00-36.00 sec  16800 Bytes  134400 bits/sec   3.085 ms 0/12 (0%) 22.066/17.172/28.634/3.333 ms 11 pps 12/0(0) pkts 1
[ *1] 36.00-37.00 sec  15400 Bytes  123200 bits/sec   4.510 ms 0/11 (0%) 23.553/16.862/28.630/3.604 ms 12 pps 11/0(0) pkts 1
[ *1] 37.00-38.00 sec  16800 Bytes  134400 bits/sec   3.805 ms 0/12 (0%) 23.914/20.180/27.459/2.188 ms 11 pps 12/0(0) pkts 1
[ *1] 38.00-39.00 sec  15400 Bytes  123200 bits/sec   3.797 ms 0/11 (0%) 23.452/19.209/27.920/2.803 ms 11 pps 11/0(0) pkts 1
