------------------------------------------------------------
Client connecting to 10.0.100.9, UDP port 5060 with pid 58 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.7%uesimtun0 port 59373 connected with 10.0.100.9 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 20:37:43 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   1.883 ms 0/13 (0%) 22.019/16.186/26.493/7.680 ms 13 pps 13/0(0) pkts 1
[ *1] 0.00-1.00 sec  1 datagrams received out-of-order
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   2.399 ms 0/11 (0%) 23.681/20.272/27.359/2.134 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  15400 Bytes  123200 bits/sec   2.058 ms 0/11 (0%) 21.478/18.784/25.636/2.015 ms 11 pps 11/0(0) pkts 1
[ *1] 3.00-4.00 sec  16800 Bytes  134400 bits/sec   2.294 ms 0/12 (0%) 23.802/20.027/28.591/2.631 ms 11 pps 12/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   2.812 ms 0/11 (0%) 22.788/18.146/28.878/2.921 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   3.412 ms 0/12 (0%) 24.223/19.808/28.739/2.673 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   3.675 ms 0/11 (0%) 22.973/19.661/29.450/2.911 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   5.103 ms 0/12 (0%) 24.369/17.778/31.592/4.713 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   4.309 ms 0/11 (0%) 23.826/17.771/31.379/3.808 ms 12 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  16800 Bytes  134400 bits/sec   4.493 ms 0/12 (0%) 24.657/21.109/30.146/3.042 ms 11 pps 12/0(0) pkts 1
[ *1] 10.00-11.00 sec  15400 Bytes  123200 bits/sec   3.421 ms 0/11 (0%) 23.875/20.867/28.698/2.196 ms 11 pps 11/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   2.702 ms 0/11 (0%) 23.967/21.247/26.129/1.633 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   2.872 ms 0/12 (0%) 24.032/16.215/29.029/3.242 ms 12 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   2.950 ms 0/11 (0%) 23.249/18.124/27.974/3.198 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   4.143 ms 0/12 (0%) 23.303/15.851/30.397/4.521 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   3.740 ms 0/11 (0%) 22.941/19.473/27.475/2.233 ms 11 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  15400 Bytes  123200 bits/sec   3.080 ms 0/11 (0%) 23.782/19.400/27.228/2.314 ms 11 pps 11/0(0) pkts 1
[ *1] 17.00-18.00 sec  16800 Bytes  134400 bits/sec   2.700 ms 0/12 (0%) 24.041/20.870/29.603/2.243 ms 11 pps 12/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   3.499 ms 0/11 (0%) 23.502/18.738/29.908/3.564 ms 11 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   3.489 ms 0/12 (0%) 22.541/17.903/28.409/3.258 ms 11 pps 12/0(0) pkts 1
[ *1] 20.00-21.00 sec  15400 Bytes  123200 bits/sec   3.656 ms 0/11 (0%) 22.207/17.845/28.020/3.172 ms 11 pps 11/0(0) pkts 1
[ *1] 21.00-22.00 sec  16800 Bytes  134400 bits/sec   3.452 ms 0/12 (0%) 22.890/18.590/25.818/2.353 ms 11 pps 12/0(0) pkts 1
[ *1] 22.00-23.00 sec  15400 Bytes  123200 bits/sec   3.503 ms 0/11 (0%) 23.753/19.678/30.780/3.619 ms 11 pps 11/0(0) pkts 1
[ *1] 23.00-24.00 sec  16800 Bytes  134400 bits/sec   3.441 ms 0/12 (0%) 22.788/19.171/29.816/2.697 ms 11 pps 12/0(0) pkts 1
[ *1] 24.00-25.00 sec  15400 Bytes  123200 bits/sec   3.596 ms 0/11 (0%) 22.199/18.651/26.767/2.621 ms 11 pps 11/0(0) pkts 1
