------------------------------------------------------------
Client connecting to 10.0.100.13, UDP port 5060 with pid 57 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.5%uesimtun0 port 55671 connected with 10.0.100.13 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 19:22:27 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   3.137 ms 0/13 (0%) 23.203/16.340/30.521/8.519 ms 13 pps 13/0(0) pkts 1
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   3.199 ms 0/11 (0%) 22.995/18.027/30.740/3.509 ms 12 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  16800 Bytes  134400 bits/sec   2.945 ms 0/12 (0%) 21.812/17.238/24.858/2.193 ms 11 pps 12/0(0) pkts 1
[ *1] 3.00-4.00 sec  15400 Bytes  123200 bits/sec   3.302 ms 0/11 (0%) 23.487/19.312/26.829/2.389 ms 11 pps 11/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   4.342 ms 0/11 (0%) 23.186/18.908/31.542/3.731 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   3.754 ms 0/12 (0%) 23.361/19.430/27.092/2.735 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   4.165 ms 0/11 (0%) 23.634/20.246/29.922/3.136 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   3.815 ms 0/12 (0%) 23.153/15.831/27.062/3.225 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   3.261 ms 0/11 (0%) 25.023/21.792/28.603/2.307 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  15400 Bytes  123200 bits/sec   3.109 ms 0/11 (0%) 23.118/19.452/29.711/2.955 ms 11 pps 11/0(0) pkts 1
[ *1] 10.00-11.00 sec  16800 Bytes  134400 bits/sec   2.415 ms 0/12 (0%) 22.819/17.859/25.575/2.452 ms 11 pps 12/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   2.927 ms 0/11 (0%) 23.654/18.029/28.861/3.306 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   2.909 ms 0/12 (0%) 25.082/21.250/29.545/2.545 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   2.691 ms 0/11 (0%) 24.246/20.802/28.160/2.354 ms 12 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   2.841 ms 0/12 (0%) 23.907/18.569/27.567/2.638 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   3.054 ms 0/11 (0%) 24.517/18.169/28.769/2.996 ms 11 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  16800 Bytes  134400 bits/sec   2.372 ms 0/12 (0%) 22.424/20.374/28.565/2.424 ms 11 pps 12/0(0) pkts 1
[ *1] 17.00-18.00 sec  15400 Bytes  123200 bits/sec   2.153 ms 0/11 (0%) 22.355/18.860/24.825/2.095 ms 11 pps 11/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   3.898 ms 0/11 (0%) 22.682/13.095/31.518/5.272 ms 11 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   3.043 ms 0/12 (0%) 24.032/20.074/28.275/2.271 ms 11 pps 12/0(0) pkts 1
[ *1] 20.00-21.00 sec  15400 Bytes  123200 bits/sec   3.375 ms 0/11 (0%) 24.220/21.248/29.469/2.674 ms 11 pps 11/0(0) pkts 1
[ *1] 21.00-22.00 sec  16800 Bytes  134400 bits/sec   3.194 ms 0/12 (0%) 22.854/19.216/26.638/2.509 ms 11 pps 12/0(0) pkts 1
[ *1] 22.00-23.00 sec  15400 Bytes  123200 bits/sec   2.761 ms 0/11 (0%) 22.773/20.622/25.971/1.774 ms 11 pps 11/0(0) pkts 1
