------------------------------------------------------------
Client connecting to 10.0.100.11, UDP port 5060 with pid 57 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.2%uesimtun0 port 47081 connected with 10.0.100.11 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 19:22:27 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   1.935 ms 0/13 (0%) 23.337/19.596/29.867/6.399 ms 13 pps 13/0(0) pkts 1
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   2.697 ms 0/11 (0%) 21.514/18.145/24.845/2.234 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  16800 Bytes  134400 bits/sec   1.884 ms 0/12 (0%) 23.162/21.072/25.486/1.326 ms 11 pps 12/0(0) pkts 1
[ *1] 3.00-4.00 sec  15400 Bytes  123200 bits/sec   1.893 ms 0/11 (0%) 24.010/21.659/25.810/1.527 ms 11 pps 11/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   3.449 ms 0/11 (0%) 24.760/19.637/30.777/3.771 ms 12 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   3.220 ms 0/12 (0%) 22.877/16.818/25.853/2.859 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   3.100 ms 0/11 (0%) 24.820/20.430/30.700/2.831 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   2.632 ms 0/12 (0%) 23.342/20.879/26.160/1.770 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   3.216 ms 0/11 (0%) 23.716/17.907/27.479/3.091 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  15400 Bytes  123200 bits/sec   2.890 ms 0/11 (0%) 22.178/16.397/26.653/3.384 ms 12 pps 11/0(0) pkts 1
[ *1] 10.00-11.00 sec  16800 Bytes  134400 bits/sec   3.161 ms 0/12 (0%) 23.135/19.214/30.748/3.276 ms 11 pps 12/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   2.881 ms 0/11 (0%) 25.648/21.900/29.539/2.572 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   3.349 ms 0/12 (0%) 22.987/19.417/29.421/2.987 ms 12 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   3.838 ms 0/11 (0%) 22.584/14.154/26.669/3.673 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   3.419 ms 0/12 (0%) 24.101/20.729/28.332/2.801 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   3.950 ms 0/11 (0%) 23.668/14.231/26.718/3.893 ms 11 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  16800 Bytes  134400 bits/sec   3.746 ms 0/12 (0%) 23.219/18.182/27.574/2.913 ms 11 pps 12/0(0) pkts 1
[ *1] 17.00-18.00 sec  15400 Bytes  123200 bits/sec   3.629 ms 0/11 (0%) 23.072/17.172/30.265/3.668 ms 11 pps 11/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   3.848 ms 0/11 (0%) 24.717/20.765/28.942/3.117 ms 11 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   3.220 ms 0/12 (0%) 22.671/20.585/27.166/1.871 ms 11 pps 12/0(0) pkts 1
[ *1] 20.00-21.00 sec  15400 Bytes  123200 bits/sec   4.316 ms 0/11 (0%) 24.994/19.756/30.240/3.522 ms 11 pps 11/0(0) pkts 1
[ *1] 21.00-22.00 sec  16800 Bytes  134400 bits/sec   3.137 ms 0/12 (0%) 24.157/20.698/28.478/2.320 ms 11 pps 12/0(0) pkts 1
[ *1] 22.00-23.00 sec  15400 Bytes  123200 bits/sec   3.097 ms 0/11 (0%) 22.855/19.298/26.701/2.666 ms 11 pps 11/0(0) pkts 1
[ *1] 23.00-24.00 sec  16800 Bytes  134400 bits/sec   4.037 ms 0/12 (0%) 23.283/17.330/27.816/3.636 ms 11 pps 12/0(0) pkts 1
[ *1] 24.00-25.00 sec  15400 Bytes  123200 bits/sec   3.585 ms 0/11 (0%) 22.407/16.914/26.557/2.891 ms 11 pps 11/0(0) pkts 1
[ *1] 25.00-26.00 sec  15400 Bytes  123200 bits/sec   3.813 ms 0/11 (0%) 24.205/16.243/30.198/4.205 ms 11 pps 11/0(0) pkts 1
[ *1] 26.00-27.00 sec  16800 Bytes  134400 bits/sec   3.247 ms 0/12 (0%) 23.990/17.161/28.107/3.507 ms 11 pps 12/0(0) pkts 1
[ *1] 27.00-28.00 sec  15400 Bytes  123200 bits/sec   3.247 ms 0/11 (0%) 23.961/19.278/28.888/2.669 ms 11 pps 11/0(0) pkts 1
[ *1] 28.00-29.00 sec  16800 Bytes  134400 bits/sec   2.381 ms 0/12 (0%) 23.818/21.403/25.562/1.286 ms 11 pps 12/0(0) pkts 1
[ *1] 29.00-30.00 sec  15400 Bytes  123200 bits/sec   3.038 ms 0/11 (0%) 23.046/16.603/27.889/3.459 ms 11 pps 11/0(0) pkts 1
[ *1] 30.00-31.00 sec  16800 Bytes  134400 bits/sec   2.981 ms 0/12 (0%) 23.770/19.054/27.389/2.250 ms 11 pps 12/0(0) pkts 1
[ *1] 31.00-32.00 sec  15400 Bytes  123200 bits/sec   3.050 ms 0/11 (0%) 23.439/19.246/28.269/2.959 ms 11 pps 11/0(0) pkts 1
[ *1] 32.00-33.00 sec  15400 Bytes  123200 bits/sec   2.694 ms 0/11 (0%) 22.750/17.454/25.756/2.564 ms 11 pps 11/0(0) pkts 1
