------------------------------------------------------------
Client connecting to 10.0.100.13, UDP port 5060 with pid 58 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.5%uesimtun0 port 47930 connected with 10.0.100.13 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 19:10:25 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   0.933 ms 0/13 (0%) 22.938/21.035/27.029/6.509 ms 13 pps 13/0(0) pkts 1
[ *1] 0.00-1.00 sec  1 datagrams received out-of-order
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   1.909 ms 0/11 (0%) 23.558/17.403/28.745/3.328 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  16800 Bytes  134400 bits/sec   1.987 ms 0/12 (0%) 23.928/20.965/27.481/1.878 ms 11 pps 12/0(0) pkts 1
[ *1] 3.00-4.00 sec  15400 Bytes  123200 bits/sec   3.507 ms 0/11 (0%) 23.580/18.208/31.428/4.115 ms 11 pps 11/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   3.182 ms 0/11 (0%) 22.953/19.677/28.697/2.851 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   2.963 ms 0/12 (0%) 22.891/18.455/26.470/2.213 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   2.649 ms 0/11 (0%) 23.812/20.560/28.061/2.372 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   3.312 ms 0/12 (0%) 23.120/18.154/27.830/3.062 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   4.062 ms 0/11 (0%) 22.676/16.788/31.091/3.867 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  16800 Bytes  134400 bits/sec   4.265 ms 0/12 (0%) 22.610/16.083/26.674/3.410 ms 11 pps 12/0(0) pkts 1
[ *1] 10.00-11.00 sec  15400 Bytes  123200 bits/sec   3.932 ms 0/11 (0%) 23.214/18.686/28.532/3.165 ms 11 pps 11/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   3.949 ms 0/11 (0%) 22.823/19.309/29.301/3.346 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   4.047 ms 0/12 (0%) 23.698/18.241/29.336/3.339 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   3.477 ms 0/11 (0%) 22.936/18.675/26.256/2.946 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   4.321 ms 0/12 (0%) 22.397/16.553/31.570/4.044 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   3.666 ms 0/11 (0%) 23.030/19.340/26.540/2.562 ms 11 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  16800 Bytes  134400 bits/sec   2.626 ms 0/12 (0%) 23.021/20.133/26.918/2.073 ms 11 pps 12/0(0) pkts 1
[ *1] 17.00-18.00 sec  15400 Bytes  123200 bits/sec   2.897 ms 0/11 (0%) 23.925/15.345/30.338/4.182 ms 11 pps 11/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   3.493 ms 0/11 (0%) 23.954/18.381/28.297/2.924 ms 12 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   3.966 ms 0/12 (0%) 24.100/17.375/28.286/3.544 ms 11 pps 12/0(0) pkts 1
