------------------------------------------------------------
Client connecting to 10.0.100.9, UDP port 5060 with pid 57 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.6%uesimtun0 port 44895 connected with 10.0.100.9 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 19:10:25 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   2.001 ms 0/13 (0%) 24.779/19.988/28.701/7.126 ms 13 pps 13/0(0) pkts 1
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   2.762 ms 0/11 (0%) 23.485/18.842/27.618/2.637 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  16800 Bytes  134400 bits/sec   2.304 ms 0/12 (0%) 22.378/19.863/27.026/1.945 ms 11 pps 12/0(0) pkts 1
[ *1] 3.00-4.00 sec  15400 Bytes  123200 bits/sec   2.916 ms 0/11 (0%) 23.722/18.828/31.500/3.351 ms 11 pps 11/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   3.128 ms 0/11 (0%) 22.918/19.388/26.442/2.350 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   3.013 ms 0/12 (0%) 23.560/20.312/27.858/2.134 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   3.975 ms 0/11 (0%) 23.826/17.713/28.734/3.474 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   3.577 ms 0/12 (0%) 23.304/16.046/26.253/3.052 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   3.370 ms 0/11 (0%) 21.917/17.171/29.007/3.389 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  15400 Bytes  123200 bits/sec   3.748 ms 0/11 (0%) 22.595/16.529/28.335/3.495 ms 11 pps 11/0(0) pkts 1
[ *1] 10.00-11.00 sec  16800 Bytes  134400 bits/sec   3.106 ms 0/12 (0%) 23.443/20.151/27.939/2.129 ms 11 pps 12/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   3.081 ms 0/11 (0%) 23.592/16.688/28.174/3.086 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   2.517 ms 0/12 (0%) 23.979/21.030/28.442/1.995 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   2.849 ms 0/11 (0%) 23.484/18.888/28.139/3.156 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   3.162 ms 0/12 (0%) 23.356/19.836/27.388/2.422 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   2.806 ms 0/11 (0%) 22.067/17.143/24.705/2.579 ms 11 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  16800 Bytes  134400 bits/sec   3.289 ms 0/12 (0%) 23.532/19.808/29.525/2.870 ms 11 pps 12/0(0) pkts 1
[ *1] 17.00-18.00 sec  15400 Bytes  123200 bits/sec   3.472 ms 0/11 (0%) 25.197/20.647/29.783/2.941 ms 11 pps 11/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   2.910 ms 0/11 (0%) 23.599/20.813/26.992/1.941 ms 11 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   3.599 ms 0/12 (0%) 24.895/18.068/30.546/4.533 ms 11 pps 12/0(0) pkts 1
[ *1] 20.00-21.00 sec  15400 Bytes  123200 bits/sec   3.766 ms 0/11 (0%) 24.116/19.484/29.537/3.067 ms 11 pps 11/0(0) pkts 1
[ *1] 21.00-22.00 sec  16800 Bytes  134400 bits/sec   3.579 ms 0/12 (0%) 24.312/19.824/29.574/2.965 ms 11 pps 12/0(0) pkts 1
[ *1] 22.00-23.00 sec  15400 Bytes  123200 bits/sec   3.666 ms 0/11 (0%) 22.345/16.938/26.378/2.808 ms 11 pps 11/0(0) pkts 1
[ *1] 23.00-24.00 sec  16800 Bytes  134400 bits/sec   3.167 ms 0/12 (0%) 23.376/17.717/26.867/2.959 ms 12 pps 12/0(0) pkts 1
[ *1] 24.00-25.00 sec  15400 Bytes  123200 bits/sec   4.283 ms 0/11 (0%) 22.727/17.496/29.978/3.515 ms 11 pps 11/0(0) pkts 1
[ *1] 25.00-26.00 sec  15400 Bytes  123200 bits/sec   3.601 ms 0/11 (0%) 23.656/17.916/28.831/3.122 ms 11 pps 11/0(0) pkts 1
[ *1] 26.00-27.00 sec  16800 Bytes  134400 bits/sec   3.684 ms 0/12 (0%) 23.017/18.030/27.181/3.117 ms 11 pps 12/0(0) pkts 1
[ *1] 27.00-28.00 sec  15400 Bytes  123200 bits/sec   3.055 ms 0/11 (0%) 24.686/20.678/26.802/2.134 ms 11 pps 11/0(0) pkts 1
[ *1] 28.00-29.00 sec  16800 Bytes  134400 bits/sec   3.029 ms 0/12 (0%) 23.864/19.542/29.178/2.847 ms 11 pps 12/0(0) pkts 1
[ *1] 29.00-30.00 sec  15400 Bytes  123200 bits/sec   3.600 ms 0/11 (0%) 22.683/17.916/28.568/3.432 ms 11 pps 11/0(0) pkts 1
[ *1] 30.00-31.00 sec  16800 Bytes  134400 bits/sec   3.117 ms 0/12 (0%) 21.895/17.470/27.150/2.625 ms 12 pps 12/0(0) pkts 1
[ *1] 31.00-32.00 sec  15400 Bytes  123200 bits/sec   2.648 ms 0/11 (0%) 22.505/20.347/25.758/1.902 ms 11 pps 11/0(0) pkts 1
[ *1] 32.00-33.00 sec  15400 Bytes  123200 bits/sec   2.125 ms 0/11 (0%) 23.288/21.481/25.038/1.145 ms 11 pps 11/0(0) pkts 1
[ *1] 33.00-34.00 sec  16800 Bytes  134400 bits/sec   3.461 ms 0/12 (0%) 23.081/17.052/27.012/3.251 ms 11 pps 12/0(0) pkts 1
[ *1] 34.00-35.00 sec  15400 Bytes  123200 bits/sec   3.884 ms 0/11 (0%) 23.227/16.769/29.956/3.770 ms 11 pps 11/0(0) pkts 1
[ *1] 35.00-36.00 sec  16800 Bytes  134400 bits/sec   3.308 ms 0/12 (0%) 23.859/18.412/27.796/2.377 ms 11 pps 12/0(0) pkts 1
[ *1] 36.00-37.00 sec  15400 Bytes  123200 bits/sec   3.181 ms 0/11 (0%) 22.652/18.337/27.130/2.924 ms 11 pps 11/0(0) pkts 1
[ *1] 37.00-38.00 sec  15400 Bytes  123200 bits/sec   3.038 ms 0/11 (0%) 24.256/19.394/28.425/3.101 ms 11 pps 11/0(0) pkts 1
[ *1] 38.00-39.00 sec  16800 Bytes  134400 bits/sec   2.996 ms 0/12 (0%) 23.707/20.085/29.030/2.628 ms 11 pps 12/0(0) pkts 1
[ *1] 39.00-40.00 sec  15400 Bytes  123200 bits/sec   4.703 ms 0/11 (0%) 22.575/15.199/29.740/4.713 ms 11 pps 11/0(0) pkts 1
[ *1] 40.00-41.00 sec  16800 Bytes  134400 bits/sec   4.097 ms 0/12 (0%) 22.683/17.972/28.912/3.157 ms 11 pps 12/0(0) pkts 1
[ *1] 41.00-42.00 sec  15400 Bytes  123200 bits/sec   3.984 ms 0/11 (0%) 25.562/19.430/29.734/3.358 ms 11 pps 11/0(0) pkts 1
[ *1] 42.00-43.00 sec  16800 Bytes  134400 bits/sec   3.536 ms 0/12 (0%) 22.929/16.408/26.499/2.644 ms 11 pps 12/0(0) pkts 1
[ *1] 43.00-44.00 sec  15400 Bytes  123200 bits/sec   3.824 ms 0/11 (0%) 23.340/19.023/30.809/3.555 ms 11 pps 11/0(0) pkts 1
[ *1] 44.00-45.00 sec  16800 Bytes  134400 bits/sec   3.694 ms 0/12 (0%) 23.987/17.913/29.132/3.540 ms 11 pps 12/0(0) pkts 1
