------------------------------------------------------------
Client connecting to 10.0.100.19, UDP port 5060 with pid 57 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.1%uesimtun0 port 51054 connected with 10.0.100.19 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 18:58:13 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   1.405 ms 0/13 (0%) 26.465/22.273/32.285/9.651 ms 13 pps 13/0(0) pkts 1
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   1.874 ms 0/11 (0%) 25.701/22.577/30.868/2.252 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  16800 Bytes  134400 bits/sec   2.040 ms 0/12 (0%) 25.136/23.287/30.480/1.973 ms 11 pps 12/0(0) pkts 1
[ *1] 3.00-4.00 sec  15400 Bytes  123200 bits/sec   2.925 ms 0/11 (0%) 27.200/23.396/32.461/2.814 ms 11 pps 11/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   2.894 ms 0/11 (0%) 23.917/19.945/30.155/2.710 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   2.791 ms 0/12 (0%) 25.972/22.947/32.091/2.727 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   2.913 ms 0/11 (0%) 24.613/17.695/28.172/2.853 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   3.187 ms 0/12 (0%) 25.077/19.326/30.516/3.407 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   2.909 ms 0/11 (0%) 25.633/21.110/30.664/2.716 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  16800 Bytes  134400 bits/sec   2.774 ms 0/12 (0%) 25.693/21.841/29.867/2.572 ms 11 pps 12/0(0) pkts 1
[ *1] 10.00-11.00 sec  15400 Bytes  123200 bits/sec   2.713 ms 0/11 (0%) 26.185/22.220/28.803/2.161 ms 11 pps 11/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   2.850 ms 0/11 (0%) 25.160/20.252/29.176/2.471 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   3.018 ms 0/12 (0%) 25.421/21.498/31.983/3.535 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   2.665 ms 0/11 (0%) 26.407/23.467/28.848/1.893 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   2.602 ms 0/12 (0%) 23.870/18.464/27.245/2.344 ms 11 pps 12/0(0) pkts 1
