------------------------------------------------------------
Client connecting to 10.0.100.13, UDP port 5060 with pid 58 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.5%uesimtun0 port 36001 connected with 10.0.100.13 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 18:58:13 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   1.987 ms 0/13 (0%) 24.938/18.634/29.547/7.267 ms 13 pps 13/0(0) pkts 1
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   2.507 ms 0/11 (0%) 22.582/18.970/24.995/2.135 ms 12 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  16800 Bytes  134400 bits/sec   2.926 ms 0/12 (0%) 23.105/19.815/28.780/2.724 ms 11 pps 12/0(0) pkts 1
[ *1] 3.00-4.00 sec  15400 Bytes  123200 bits/sec   2.820 ms 0/11 (0%) 23.833/21.360/28.063/2.198 ms 11 pps 11/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   3.473 ms 0/11 (0%) 24.836/17.137/33.384/4.952 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   3.299 ms 0/12 (0%) 22.459/19.842/26.281/1.910 ms 12 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   2.996 ms 0/11 (0%) 23.702/20.356/26.951/2.427 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   2.921 ms 0/12 (0%) 24.055/20.470/29.101/2.588 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   2.884 ms 0/11 (0%) 24.009/20.530/30.644/2.693 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  15400 Bytes  123200 bits/sec   3.047 ms 0/11 (0%) 23.637/19.380/27.257/2.263 ms 11 pps 11/0(0) pkts 1
[ *1] 10.00-11.00 sec  16800 Bytes  134400 bits/sec   3.125 ms 0/12 (0%) 24.090/19.519/31.853/3.308 ms 11 pps 12/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   4.067 ms 0/11 (0%) 24.614/17.126/30.706/4.100 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   4.197 ms 0/12 (0%) 23.841/17.837/27.784/3.311 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   4.229 ms 0/11 (0%) 22.970/17.953/28.570/3.423 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   4.180 ms 0/12 (0%) 22.426/16.408/28.406/3.396 ms 12 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   4.145 ms 0/11 (0%) 23.645/18.172/30.015/3.573 ms 11 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  16800 Bytes  134400 bits/sec   3.823 ms 0/12 (0%) 23.839/15.691/28.617/3.577 ms 11 pps 12/0(0) pkts 1
[ *1] 17.00-18.00 sec  15400 Bytes  123200 bits/sec   3.805 ms 0/11 (0%) 22.966/16.922/30.054/4.019 ms 12 pps 11/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   3.742 ms 0/11 (0%) 22.910/17.547/27.484/2.680 ms 11 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   3.575 ms 0/12 (0%) 23.215/15.701/27.502/3.229 ms 11 pps 12/0(0) pkts 1
[ *1] 20.00-21.00 sec  15400 Bytes  123200 bits/sec   2.900 ms 0/11 (0%) 22.490/19.682/25.544/1.762 ms 11 pps 11/0(0) pkts 1
[ *1] 21.00-22.00 sec  16800 Bytes  134400 bits/sec   3.521 ms 0/12 (0%) 23.121/18.920/27.829/2.972 ms 11 pps 12/0(0) pkts 1
