------------------------------------------------------------
Client connecting to 10.0.100.15, UDP port 5060 with pid 57 (1 flows)
Sending 1400 byte datagrams, IPG target: 87500.00 us (kalman adjust)
UDP buffer size: 212992 Byte (default)
------------------------------------------------------------
[  1] local 60.60.0.7%uesimtun0 port 35303 connected with 10.0.100.15 port 5060 (reverse) (trip-times) (sock=3) on 2021-05-25 18:58:13 (UTC)
[ ID] Interval        Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  Rx/inP  NetPwr
[ *1] 0.00-1.00 sec  18200 Bytes  145600 bits/sec   1.464 ms 0/13 (0%) 23.273/20.907/28.087/6.922 ms 13 pps 13/0(0) pkts 1
[ *1] 0.00-1.00 sec  1 datagrams received out-of-order
[ *1] 1.00-2.00 sec  15400 Bytes  123200 bits/sec   2.431 ms 0/11 (0%) 24.912/19.866/28.773/3.263 ms 11 pps 11/0(0) pkts 1
[ *1] 2.00-3.00 sec  16800 Bytes  134400 bits/sec   2.855 ms 0/12 (0%) 23.487/20.514/27.690/2.187 ms 11 pps 12/0(0) pkts 1
[ *1] 3.00-4.00 sec  15400 Bytes  123200 bits/sec   3.234 ms 0/11 (0%) 24.057/19.441/30.135/3.732 ms 11 pps 11/0(0) pkts 1
[ *1] 4.00-5.00 sec  15400 Bytes  123200 bits/sec   3.496 ms 0/11 (0%) 24.389/19.794/30.357/3.418 ms 11 pps 11/0(0) pkts 1
[ *1] 5.00-6.00 sec  16800 Bytes  134400 bits/sec   3.489 ms 0/12 (0%) 22.406/16.722/26.153/3.045 ms 11 pps 12/0(0) pkts 1
[ *1] 6.00-7.00 sec  15400 Bytes  123200 bits/sec   3.141 ms 0/11 (0%) 23.023/20.413/27.243/1.982 ms 11 pps 11/0(0) pkts 1
[ *1] 7.00-8.00 sec  16800 Bytes  134400 bits/sec   2.815 ms 0/12 (0%) 23.313/19.300/29.222/2.650 ms 11 pps 12/0(0) pkts 1
[ *1] 8.00-9.00 sec  15400 Bytes  123200 bits/sec   3.032 ms 0/11 (0%) 24.670/19.184/28.129/2.872 ms 11 pps 11/0(0) pkts 1
[ *1] 9.00-10.00 sec  16800 Bytes  134400 bits/sec   2.891 ms 0/12 (0%) 23.049/18.801/27.580/2.530 ms 11 pps 12/0(0) pkts 1
[ *1] 10.00-11.00 sec  15400 Bytes  123200 bits/sec   2.651 ms 0/11 (0%) 22.357/17.705/27.375/2.911 ms 11 pps 11/0(0) pkts 1
[ *1] 11.00-12.00 sec  15400 Bytes  123200 bits/sec   2.350 ms 0/11 (0%) 24.920/22.741/27.704/2.030 ms 11 pps 11/0(0) pkts 1
[ *1] 12.00-13.00 sec  16800 Bytes  134400 bits/sec   2.391 ms 0/12 (0%) 22.992/20.482/27.212/2.182 ms 11 pps 12/0(0) pkts 1
[ *1] 13.00-14.00 sec  15400 Bytes  123200 bits/sec   2.543 ms 0/11 (0%) 24.076/20.321/29.917/3.181 ms 11 pps 11/0(0) pkts 1
[ *1] 14.00-15.00 sec  16800 Bytes  134400 bits/sec   3.362 ms 0/12 (0%) 23.140/18.438/27.596/3.413 ms 11 pps 12/0(0) pkts 1
[ *1] 15.00-16.00 sec  15400 Bytes  123200 bits/sec   4.094 ms 0/11 (0%) 22.519/15.511/27.851/3.636 ms 11 pps 11/0(0) pkts 1
[ *1] 16.00-17.00 sec  16800 Bytes  134400 bits/sec   3.233 ms 0/12 (0%) 24.760/19.019/26.958/2.285 ms 11 pps 12/0(0) pkts 1
[ *1] 17.00-18.00 sec  15400 Bytes  123200 bits/sec   2.699 ms 0/11 (0%) 25.110/22.191/28.654/2.146 ms 11 pps 11/0(0) pkts 1
[ *1] 18.00-19.00 sec  15400 Bytes  123200 bits/sec   2.870 ms 0/11 (0%) 23.767/20.327/28.049/2.496 ms 11 pps 11/0(0) pkts 1
[ *1] 19.00-20.00 sec  16800 Bytes  134400 bits/sec   3.818 ms 0/12 (0%) 23.187/17.816/31.745/4.368 ms 11 pps 12/0(0) pkts 1
[ *1] 20.00-21.00 sec  15400 Bytes  123200 bits/sec   3.323 ms 0/11 (0%) 20.764/16.062/24.368/2.937 ms 12 pps 11/0(0) pkts 1
[ *1] 21.00-22.00 sec  16800 Bytes  134400 bits/sec   2.897 ms 0/12 (0%) 25.800/22.506/29.675/2.010 ms 11 pps 12/0(0) pkts 1
[ *1] 22.00-23.00 sec  15400 Bytes  123200 bits/sec   2.530 ms 0/11 (0%) 24.327/21.207/28.656/2.110 ms 11 pps 11/0(0) pkts 1
[ *1] 23.00-24.00 sec  15400 Bytes  123200 bits/sec   2.392 ms 0/11 (0%) 22.376/20.043/24.437/1.734 ms 11 pps 11/0(0) pkts 1
[ *1] 24.00-25.00 sec  16800 Bytes  134400 bits/sec   2.608 ms 0/12 (0%) 25.354/22.468/30.082/2.394 ms 11 pps 12/0(0) pkts 1
[ *1] 25.00-26.00 sec  15400 Bytes  123200 bits/sec   2.245 ms 0/11 (0%) 21.478/18.783/25.491/1.944 ms 11 pps 11/0(0) pkts 1
[ *1] 26.00-27.00 sec  16800 Bytes  134400 bits/sec   2.742 ms 0/12 (0%) 23.155/18.964/27.458/2.851 ms 11 pps 12/0(0) pkts 1
[ *1] 27.00-28.00 sec  15400 Bytes  123200 bits/sec   3.299 ms 0/11 (0%) 23.248/19.978/30.185/3.227 ms 11 pps 11/0(0) pkts 1
[ *1] 28.00-29.00 sec  16800 Bytes  134400 bits/sec   3.782 ms 0/12 (0%) 24.763/16.787/29.412/3.660 ms 11 pps 12/0(0) pkts 1
[ *1] 29.00-30.00 sec  15400 Bytes  123200 bits/sec   3.896 ms 0/11 (0%) 24.054/18.521/30.256/3.691 ms 12 pps 11/0(0) pkts 1
[ *1] 30.00-31.00 sec  16800 Bytes  134400 bits/sec   3.615 ms 0/12 (0%) 24.416/18.991/28.375/2.997 ms 11 pps 12/0(0) pkts 1
[ *1] 31.00-32.00 sec  15400 Bytes  123200 bits/sec   3.002 ms 0/11 (0%) 23.541/19.211/26.991/2.794 ms 11 pps 11/0(0) pkts 1
